captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,uncontested,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.23200.first,candidates.23200.last,candidates.23200.abbrv,candidates.23200.party,candidates.23200.incumbent,candidates.23200.candidateID,candidates.23200.polID,candidates.23200.ballotOrder,candidates.23200.polNum,candidates.23200.electWon,candidates.23200.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,FL-20221108_Eday62,10,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,True,District 5,5,377812,99,0,686099,True,20221108FL10015,2022-11-08,FL,23200,John,Rutherford,Ruthrfrd,GOP,True,23200,65658,1,14600,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,FL-20221108_Eday80,10,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,True,District 5,5,377812,99,0,686099,True,20221108FL10015,2022-11-08,FL,23200,John,Rutherford,Ruthrfrd,GOP,True,23200,65658,1,14600,0,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,True,District 5,5,377812,99,0,686099,True,20221108FL10015,2022-11-08,FL,23200,John,Rutherford,Ruthrfrd,GOP,True,23200,65658,1,14600,0,2022-11-09T01:01:30.009Z
