captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,numRunoff,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.22499.first,candidates.22499.last,candidates.22499.party,candidates.22499.incumbent,candidates.22499.candidateID,candidates.22499.polID,candidates.22499.ballotOrder,candidates.22499.polNum,candidates.22499.electWon,candidates.22554.first,candidates.22554.last,candidates.22554.party,candidates.22554.candidateID,candidates.22554.polID,candidates.22554.ballotOrder,candidates.22554.polNum,candidates.22554.electWon,candidates.23069.first,candidates.23069.last,candidates.23069.party,candidates.23069.candidateID,candidates.23069.polID,candidates.23069.ballotOrder,candidates.23069.polNum,candidates.23069.electWon,candidates.22499.winnerDateTime,candidates.22554.winnerDateTime,isCertified
1667976630,2022-11-09 00:50:30 -0600,db8e9eae6d57d57ee926ebc81f6ed458df0e5089,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3894055,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1667976671,2022-11-09 00:51:11 -0600,ea959052a4daa986b427aee926dc66fbdb41fd60,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3893308,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1667976713,2022-11-09 00:51:53 -0600,e706274cafb1c1dca67fd185b843624ee37dec41,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3894055,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1667977610,2022-11-09 01:06:50 -0600,25c1857d0bb05ceb15bf5f1f5d1e6e8a9c199446,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3894208,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1667979926,2022-11-09 01:45:26 -0600,9b0489556f79fd338933dc887f608460bae29ac3,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3899206,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1667984162,2022-11-09 02:56:02 -0600,b6b6d8a3f4801ed3185f0ad55bce4f5decede761,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3916527,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1668008728,2022-11-09 09:45:28 -0600,3162c81a60eb7be2506d6fe6665c62f47530a485,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3919715,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1668008769,2022-11-09 09:46:09 -0600,15a255388547e109ae522086e2fc33265bd73f9f,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3916527,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1668008811,2022-11-09 09:46:51 -0600,af91d94677404b54ebad3dd25a0cba4098d7569d,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3919715,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1668010496,2022-11-09 10:14:56 -0600,c434caf70fc610cb722d23bbf455b4f6371ebffe,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3919744,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1668011321,2022-11-09 10:28:41 -0600,11e9755a36d8a569b29930d66b85892a440e5805,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3920550,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1668013770,2022-11-09 11:09:30 -0600,985ba2507ef43cb105755e4f1f403a98dc80d4cd,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3928221,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1668015402,2022-11-09 11:36:42 -0600,4c62318089f9d9fbff475a67c67ffd29acfe7753,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3928640,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1668017920,2022-11-09 12:18:40 -0600,b3335bb15e0e6f6208266c54cadb6b6af703e3b7,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3928875,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1668019643,2022-11-09 12:47:23 -0600,d7f868b0887104dd86e4682b45b8c8f7558d8507,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3928876,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1668022439,2022-11-09 13:33:59 -0600,e0c2dc5e2a62491dc5e6ee4bd0b82ac6bb2ea826,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3928876,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668022481,2022-11-09 13:34:41 -0600,1e63325bf00655da2897fbaff11c82ce07d25b5f,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3928876,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,,,
1668022521,2022-11-09 13:35:21 -0600,13ad5df8b98f0a441a40b54eb36fec2ebe94769f,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3928876,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668024568,2022-11-09 14:09:28 -0600,9dbb79a54cb67d81b44a690f2692b65410332703,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3928880,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668027812,2022-11-09 15:03:32 -0600,0a42c061fc15d21481dccf46ae01e69325d1c895,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3928920,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668027853,2022-11-09 15:04:13 -0600,2c247452c79b04953266c6191125d7c5864ad770,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3928880,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668027937,2022-11-09 15:05:37 -0600,f1005c19d75305df1048b0fc4daaed471da645f5,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3998912,99,3928920,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668092056,2022-11-10 08:54:16 -0600,3075a9abd2fef15c82a870d429fc5cdadde3f12e,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3928920,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668098252,2022-11-10 10:37:32 -0600,29b0cff0428a1a49fe958cc35d18c3fdcf253324,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3928928,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668100314,2022-11-10 11:11:54 -0600,df7ff053ac35d6c79f61598209beba95627b8858,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3928929,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668110034,2022-11-10 13:53:54 -0600,8fecf76e5c2a60c177d4c5beb97402942d9047c8,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3928931,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668113323,2022-11-10 14:48:43 -0600,c2e62a051afe95d50b47422001d3089aef702068,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3928947,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668190559,2022-11-11 12:15:59 -0600,6285044676ab5acaa4c22ac20c57bd77699a4f75,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3928949,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668197211,2022-11-11 14:06:51 -0600,96c0d5f45285ca6718e2e4c8ca64337b194ebe9b,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3928950,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668199853,2022-11-11 14:50:53 -0600,f028a81f353689be91afe895946db816bc59a77b,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3928957,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668202394,2022-11-11 15:33:14 -0600,1f6c7834febd3e753071e4ab6fdf95645ea2c03f,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3928958,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668205858,2022-11-11 16:30:58 -0600,e8f5fdc2a4214046b4bf398890e79ea14063fa0d,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3928958,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668437667,2022-11-14 08:54:27 -0600,42f093328a0d8f147ddf8db930ba090058d1257b,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3929230,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668442774,2022-11-14 10:19:34 -0600,1475c1ec7c911cfd4a1fc765d90cc8ee7e4dbf80,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3929580,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668446012,2022-11-14 11:13:32 -0600,06b456963aa5d19ab3299df3572106c94314dc57,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3929594,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668447160,2022-11-14 11:32:40 -0600,e7d5747e73d02cbaf89cff33b55588ab56bee079,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3929599,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668448589,2022-11-14 11:56:29 -0600,01452ebfee51b13a97a8f904d44e28aa9dbd4f01,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3929612,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668451707,2022-11-14 12:48:27 -0600,b5a72732ba28677dd52a3d54a19ffa73fed73804,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3929621,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668452549,2022-11-14 13:02:29 -0600,736b6bc53fbe1eae64dfbaa76c138e50b8ce61e2,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3929636,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668453029,2022-11-14 13:10:29 -0600,e8c1eb48815646d76b21dfca8b459bdf2375d8ad,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3929646,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668454716,2022-11-14 13:38:36 -0600,fde44a706f16c1f8dbe93dd9e77d0c8d02b24512,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3929656,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668456093,2022-11-14 14:01:33 -0600,cb72a93aa9c69e55a10769f6a18944d6ee44ae55,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3929663,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668457171,2022-11-14 14:19:31 -0600,f0f876b54f1bd6c346e98b9f70cf361933d0b2ec,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3929664,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668458563,2022-11-14 14:42:43 -0600,821fe943f4b5d436abc704a1b66677fc722d70a2,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3929673,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668549215,2022-11-15 15:53:35 -0600,1837e40043edea02fd30c89c3a539cae80ee2d4f,GA-20221108_Eday81,11,General,G,Gathering Certified Results,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3931449,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668608414,2022-11-16 08:20:14 -0600,4d251b3ec896f5de2d589130a088fa88b2a99c97,GA-20221108_Eday81,11,General,G,Gathering Certified Results,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3931490,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1668627526,2022-11-16 13:38:46 -0600,7fe4e9113fcb3fdb8b79af56fba0c4560e59a7a7,GA-20221108_Eday81,11,General,G,Gathering Certified Results,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3931509,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1669068357,2022-11-21 16:05:57 -0600,6f3268774fe2fc6588230964c705314e06d1e1f8,GA-20221108_Eday81,11,General,G,Gathering Certified Results,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3965306,99,3932287,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1669070113,2022-11-21 16:35:13 -0600,4e697883806c5a2966e048798ce5f2bf3ae19743,GA-20221108_Eday81,11,General,G,Gathering Certified Results,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3935924,100,3932287,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,
1670375189,2022-12-06 19:06:29 -0600,cb0ab3c1693f5493d5f88ef7ce4e2f5d207422ae,GA-20221108_Eday81,11,General,G,End of AP Tabulation,Called,S,U.S. Senate,Raphael,Warnock,Dem,22499,69478,15940,True,True,True,2,3935924,100,3935924,7054135,True,20221108GA12588,2022-11-08,GA,22499,Raphael,Warnock,Dem,True,22499,69478,2,15940,0,Herschel,Walker,GOP,22554,70374,1,15960,0,Chase,Oliver,Lib,23069,69459,3,16263,0,2022-11-09T19:24:08.843Z,2022-11-09T19:24:08.843Z,True
