captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.calledAt,candidates.0.colorIndex
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108MA22950,live,0,MA,Massachusetts,22,1,2022-11-09T00:00:00.000Z,state,0,2022-11-07T03:15:14.429Z,0,237,0,35089,0,0,374758,99,0,926834,0,0,,,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,20221108MA22950,live,0,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:01:37.439Z,0,237,0,35089,0,0,374758,99,0,926834,0,0,X,2022-11-09T01:01:36.009Z,0.0
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,20221108MA22950,live,0,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:19:20.814Z,0,237,0,35089,0,0,374758,99,0,926834,0,0,X,2022-11-09T01:01:36.009Z,0.0
1669846847,2022-11-30 16:20:47 -0600,3151825b1684d5f997869ec7ec1a37c3f48607f3,20221108MA22950,live,0,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-30T22:20:13.059Z,0,237,0,35089,0,0,201882,100,0,926834,0,0,X,2022-11-09T01:01:36.009Z,0.0
