captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108NY36590,live,0.0,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-07T22:07:32.941Z,0,431,0.0,86433,0,0.0,86738,0,0.0,87239,0,0.0,230571,99,0,12359054,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108NY36590,live,0.0,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-08T19:52:50.501Z,0,431,0.0,86433,0,0.0,86738,0,0.0,87239,0,0.0,230571,99,0,12359054,0,0,,,
1667946645,2022-11-08 22:30:45 +0000,b4a2d52dc2885174b04713e13bf7fbb8eadd5f83,20221108NY36590,live,0.0,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-08T22:27:05.015Z,0,431,0.0,86433,0,0.0,86738,0,0.0,87239,0,0.0,230571,99,0,12359054,0,0,,,
1667947162,2022-11-08 22:39:22 +0000,f4d4d4ee9c0c708eecc555d85fad1ae05b59ac98,20221108NY36590,live,0.0,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-08T22:36:58.008Z,0,431,0.0,86433,0,0.0,86738,0,0.0,87239,0,0.0,230571,99,0,12359054,0,0,,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108NY36590,live,27.03,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:06:14.173Z,22,431,5.1,86433,55530,89.09,86738,6479,10.39,87239,320,0.51,230571,99,62329,12359054,22,117,0.0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108NY36590,live,27.59,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:10:41.345Z,158,431,36.66,86433,56597,88.98,86738,6666,10.48,87239,342,0.54,230571,99,63605,12359054,158,119,0.0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108NY36590,live,27.59,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:10:58.578Z,194,431,45.01,86433,56597,88.98,86738,6666,10.48,87239,342,0.54,230571,99,63605,12359054,194,119,0.0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108NY36590,live,29.64,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:18:19.117Z,257,431,59.63,86433,60387,88.35,86738,7583,11.09,87239,381,0.56,230571,99,68351,12359054,257,128,0.0,X,2022-11-09T02:18:18.917Z
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108NY36590,live,34.38,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:21:09.762Z,400,431,92.81,86433,69428,87.58,86738,9375,11.83,87239,469,0.59,230571,99,79272,12359054,400,148,0.0,X,2022-11-09T02:18:18.917Z
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108NY36590,live,37.8,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:26:16.480Z,387,431,89.79,86433,75445,86.56,86738,11161,12.8,87239,556,0.64,230571,99,87162,12359054,387,163,0.0,X,2022-11-09T02:18:18.917Z
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108NY36590,live,41.98,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:31:20.987Z,387,431,89.79,86433,83383,86.14,86738,12779,13.2,87239,641,0.66,230571,99,96803,12359054,387,181,0.0,X,2022-11-09T02:18:18.917Z
