captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.22218.first,candidates.22218.last,candidates.22218.incumbent,candidates.22218.party,candidates.22218.candidateID,candidates.22218.ballotOrder,candidates.22218.polID,candidates.22218.polNum,candidates.22218.electWon,candidates.22558.first,candidates.22558.last,candidates.22558.party,candidates.22558.candidateID,candidates.22558.ballotOrder,candidates.22558.polID,candidates.22558.polNum,candidates.22558.electWon,candidates.22218.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,IN-20221108_Eday64,15,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 5,5,297914,99,0,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,IN-20221108_Eday80,15,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 5,5,297914,99,0,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,,
1667949573,2022-11-08 23:19:33 +0000,2891155c76df951385c61df78f71bb7f4a65a56b,IN-20221108_Eday80,15,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 5,5,297914,99,0,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,,
1667949842,2022-11-08 23:24:02 +0000,e733c733b3b3c33f13905f9501db69cb94a55a64,IN-20221108_Eday80,15,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 5,5,297914,99,0,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,,
1667950106,2022-11-08 23:28:26 +0000,03bd9b09dc6ae9d95766d3877a273fc07c395a68,IN-20221108_Eday80,15,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 5,5,297914,99,0,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,,
1667951984,2022-11-08 23:59:44 +0000,1d5f0496addabb850b6478bc4089a95c0ef07c4b,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,297914,99,15953,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,,
1667953790,2022-11-09 00:29:50 +0000,6070b11d4c3c0a9b2acaa63cc75a94579377e299,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,297914,99,71060,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,297914,99,81289,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,,
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,297914,99,105923,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,297914,99,108156,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,291074,99,137000,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,2022-11-09T01:37:22.059Z,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,291074,99,139761,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,2022-11-09T01:37:22.059Z,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,291074,99,166922,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,2022-11-09T01:37:22.059Z,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,257027,99,166922,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,2022-11-09T01:37:22.059Z,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,256702,99,166922,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,2022-11-09T01:37:22.059Z,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,256702,99,183995,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,2022-11-09T01:37:22.059Z,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,256702,99,185735,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,2022-11-09T01:37:22.059Z,
1667968092,2022-11-08 22:28:12 -0600,c3a7bcfa6d57d19e0339cd5eff437c13c5a7dec5,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,251176,99,185735,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,2022-11-09T01:37:22.059Z,
1667968138,2022-11-08 22:28:58 -0600,78be3d1941803188124b187362be51adf1e8fdfb,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,256702,99,185735,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,2022-11-09T01:37:22.059Z,
1667968182,2022-11-08 22:29:42 -0600,8e189a9f8e65ddc0a78641bf1d30b4fa1f53a113,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,251176,99,185735,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,2022-11-09T01:37:22.059Z,
1667973074,2022-11-08 23:51:14 -0600,eb28abe2520dfc732dc2e53485df27d909fe0dce,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,246139,99,185735,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,2022-11-09T01:37:22.059Z,
1668012398,2022-11-09 10:46:38 -0600,c1aa1c061f8ac9a6dc0a56a2ea9d7923abad89ce,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,246139,99,210014,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,2022-11-09T01:37:22.059Z,
1668018255,2022-11-09 12:24:15 -0600,8bfe50f9dd93a6a1b26b8e89aeb071d826758e6d,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,252159,99,210014,951940,True,20221108IN15026,2022-11-08,IN,22218,Victoria,Spartz,True,GOP,22218,1,68728,18476,0.0,Jeannine,Lake,Dem,22558,2,66185,18354,0.0,2022-11-09T01:37:22.059Z,
