captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.47989.first,candidates.47989.last,candidates.47989.incumbent,candidates.47989.party,candidates.47989.candidateID,candidates.47989.ballotOrder,candidates.47989.polID,candidates.47989.polNum,candidates.47989.electWon,candidates.48740.first,candidates.48740.last,candidates.48740.party,candidates.48740.candidateID,candidates.48740.ballotOrder,candidates.48740.polID,candidates.48740.polNum,candidates.48740.electWon,candidates.48763.first,candidates.48763.last,candidates.48763.party,candidates.48763.candidateID,candidates.48763.ballotOrder,candidates.48763.polID,candidates.48763.polNum,candidates.48763.electWon,candidates.47989.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,SD-20221108_Eday80,42,General,G,Awaiting Poll Close,Too Early to Call,G,Governor,Kristi,Noem,GOP,47989,60394,43409,True,True,True,368000,99,0,654757,True,20221108SD42222,2022-11-08,SD,47989,Kristi,Noem,True,GOP,47989,3,60394,43409,0,Jamie,Smith,Dem,48740,1,70404,44038,0,Tracey,Quint,Lib,48763,2,71645,44451,0,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,SD-20221108_Eday80,42,General,G,Active Tabulation,Too Early to Call,G,Governor,Kristi,Noem,GOP,47989,60394,43409,True,True,True,368000,99,11440,654757,True,20221108SD42222,2022-11-08,SD,47989,Kristi,Noem,True,GOP,47989,3,60394,43409,0,Jamie,Smith,Dem,48740,1,70404,44038,0,Tracey,Quint,Lib,48763,2,71645,44451,0,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,SD-20221108_Eday80,42,General,G,Active Tabulation,Too Early to Call,G,Governor,Kristi,Noem,GOP,47989,60394,43409,True,True,True,368000,99,24677,654757,True,20221108SD42222,2022-11-08,SD,47989,Kristi,Noem,True,GOP,47989,3,60394,43409,0,Jamie,Smith,Dem,48740,1,70404,44038,0,Tracey,Quint,Lib,48763,2,71645,44451,0,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,SD-20221108_Eday80,42,General,G,Active Tabulation,Too Early to Call,G,Governor,Kristi,Noem,GOP,47989,60394,43409,True,True,True,368000,99,40071,654757,True,20221108SD42222,2022-11-08,SD,47989,Kristi,Noem,True,GOP,47989,3,60394,43409,0,Jamie,Smith,Dem,48740,1,70404,44038,0,Tracey,Quint,Lib,48763,2,71645,44451,0,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,SD-20221108_Eday80,42,General,G,Active Tabulation,Too Early to Call,G,Governor,Kristi,Noem,GOP,47989,60394,43409,True,True,True,368000,99,24677,654757,True,20221108SD42222,2022-11-08,SD,47989,Kristi,Noem,True,GOP,47989,3,60394,43409,0,Jamie,Smith,Dem,48740,1,70404,44038,0,Tracey,Quint,Lib,48763,2,71645,44451,0,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,SD-20221108_Eday80,42,General,G,Active Tabulation,Too Early to Call,G,Governor,Kristi,Noem,GOP,47989,60394,43409,True,True,True,368000,99,48873,654757,True,20221108SD42222,2022-11-08,SD,47989,Kristi,Noem,True,GOP,47989,3,60394,43409,0,Jamie,Smith,Dem,48740,1,70404,44038,0,Tracey,Quint,Lib,48763,2,71645,44451,0,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,SD-20221108_Eday80,42,General,G,Active Tabulation,Too Early to Call,G,Governor,Kristi,Noem,GOP,47989,60394,43409,True,True,True,368000,99,40071,654757,True,20221108SD42222,2022-11-08,SD,47989,Kristi,Noem,True,GOP,47989,3,60394,43409,0,Jamie,Smith,Dem,48740,1,70404,44038,0,Tracey,Quint,Lib,48763,2,71645,44451,0,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,SD-20221108_Eday80,42,General,G,Active Tabulation,Too Early to Call,G,Governor,Kristi,Noem,GOP,47989,60394,43409,True,True,True,368000,99,55421,654757,True,20221108SD42222,2022-11-08,SD,47989,Kristi,Noem,True,GOP,47989,3,60394,43409,0,Jamie,Smith,Dem,48740,1,70404,44038,0,Tracey,Quint,Lib,48763,2,71645,44451,0,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,SD-20221108_Eday80,42,General,G,Active Tabulation,Too Early to Call,G,Governor,Kristi,Noem,GOP,47989,60394,43409,True,True,True,368000,99,53517,654757,True,20221108SD42222,2022-11-08,SD,47989,Kristi,Noem,True,GOP,47989,3,60394,43409,0,Jamie,Smith,Dem,48740,1,70404,44038,0,Tracey,Quint,Lib,48763,2,71645,44451,0,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,SD-20221108_Eday80,42,General,G,Active Tabulation,Too Early to Call,G,Governor,Kristi,Noem,GOP,47989,60394,43409,True,True,True,368000,99,59558,654757,True,20221108SD42222,2022-11-08,SD,47989,Kristi,Noem,True,GOP,47989,3,60394,43409,0,Jamie,Smith,Dem,48740,1,70404,44038,0,Tracey,Quint,Lib,48763,2,71645,44451,0,
