captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,WV,54045,2,2022-11-09T00:30:00.000Z,FIPSCode,54045,0,2022-11-07T21:38:41.043Z,0,0.0,34,0.0,58709,0,0.0,58704,0,0.0,59160,0,0.0,8560,99,0,21996,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,WV,54045,2,2022-11-09T00:30:00.000Z,FIPSCode,54045,0,2022-11-08T19:49:25.922Z,0,0.0,34,0.0,58709,0,0.0,58704,0,0.0,59160,0,0.0,6958,99,0,21996,0,0
1667954061,2022-11-09 00:34:21 +0000,f42b15f4268586407ce223466d2394d526a81df4,WV,54045,2,2022-11-09T00:30:00.000Z,FIPSCode,54045,0,2022-11-09T00:32:01.701Z,0,0.0,34,0.0,58709,0,0.0,58704,0,0.0,59160,0,0.0,6958,99,0,21996,0,0
1667955153,2022-11-09 00:52:33 +0000,5dbf5007b88cfdc60ec0e8e538e0df6eb1e86637,WV,54045,2,2022-11-09T00:30:00.000Z,FIPSCode,54045,0,2022-11-09T00:34:20.152Z,0,0.0,34,0.0,58709,0,0.0,58704,0,0.0,59160,0,0.0,6958,99,0,21996,0,0
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,WV,54045,2,2022-11-09T00:30:00.000Z,FIPSCode,54045,0,2022-11-09T00:53:23.461Z,0,0.0,34,0.0,58709,0,0.0,58704,0,0.0,59160,0,0.0,6958,99,0,21996,0,0
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,WV,54045,2,2022-11-09T00:30:00.000Z,FIPSCode,54045,0,2022-11-09T00:58:47.134Z,0,0.0,34,0.0,58709,0,0.0,58704,0,0.0,59160,0,0.0,6958,99,0,21996,0,0
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,WV,54045,2,2022-11-09T00:30:00.000Z,FIPSCode,54045,0,2022-11-09T01:02:59.272Z,0,0.0,34,0.0,58709,0,0.0,58704,0,0.0,59160,0,0.0,6958,99,0,21996,0,0
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,WV,54045,2,2022-11-09T00:30:00.000Z,FIPSCode,54045,0,2022-11-09T01:02:59.272Z,0,0.0,34,0.0,58709,0,0.0,58704,0,0.0,59160,0,0.0,6958,99,0,21996,0,0
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,WV,54045,2,2022-11-09T00:30:00.000Z,FIPSCode,54045,0,2022-11-09T01:12:57.369Z,5,22.49,34,14.71,58709,1076,68.75,58704,441,28.18,59160,48,3.07,6958,99,1565,21996,5,8
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,WV,54045,2,2022-11-09T00:30:00.000Z,FIPSCode,54045,0,2022-11-09T01:12:57.369Z,5,22.49,34,14.71,58709,1076,68.75,58704,441,28.18,59160,48,3.07,6958,99,1565,21996,5,8
