captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.6441.first,candidates.6441.last,candidates.6441.party,candidates.6441.incumbent,candidates.6441.candidateID,candidates.6441.polID,candidates.6441.ballotOrder,candidates.6441.polNum,candidates.6441.electWon,candidates.9496.first,candidates.9496.last,candidates.9496.party,candidates.9496.candidateID,candidates.9496.polID,candidates.9496.ballotOrder,candidates.9496.polNum,candidates.9496.electWon,candidates.6441.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,WA-20221108_Eday62,48,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,"NW, Puget Sound",True,District 2,2,352249,99,0,993952,True,20221108WA48008,2022-11-08,WA,6441,Rick,Larsen,Dem,True,6441,1468,1,49593,0,Dan,Matthews,GOP,9496,62300,2,51178,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,WA-20221108_Eday80,48,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,"NW, Puget Sound",True,District 2,2,337793,70,0,993952,True,20221108WA48008,2022-11-08,WA,6441,Rick,Larsen,Dem,True,6441,1468,1,49593,0,Dan,Matthews,GOP,9496,62300,2,51178,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,WA-20221108_Eday80,48,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,"NW, Puget Sound",True,District 2,2,337793,70,0,993952,True,20221108WA48008,2022-11-08,WA,6441,Rick,Larsen,Dem,True,6441,1468,1,49593,0,Dan,Matthews,GOP,9496,62300,2,51178,0,,
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"NW, Puget Sound",True,District 2,2,337793,70,94598,993952,True,20221108WA48008,2022-11-08,WA,6441,Rick,Larsen,Dem,True,6441,1468,1,49593,0,Dan,Matthews,GOP,9496,62300,2,51178,0,,
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"NW, Puget Sound",True,District 2,2,337793,70,162162,993952,True,20221108WA48008,2022-11-08,WA,6441,Rick,Larsen,Dem,True,6441,1468,1,49593,0,Dan,Matthews,GOP,9496,62300,2,51178,0,,
1667969549,2022-11-08 22:52:29 -0600,d5fdf591369d5db6b2ad36681ee672e4aa744331,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"NW, Puget Sound",True,District 2,2,337793,70,187906,993952,True,20221108WA48008,2022-11-08,WA,6441,Rick,Larsen,Dem,True,6441,1468,1,49593,0,Dan,Matthews,GOP,9496,62300,2,51178,0,,
1667971258,2022-11-08 23:20:58 -0600,66df93c53186cc5d338c8a4f0b94d8e859c4ec59,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"NW, Puget Sound",True,District 2,2,337793,70,187906,993952,True,20221108WA48008,2022-11-08,WA,6441,Rick,Larsen,Dem,True,6441,1468,1,49593,0,Dan,Matthews,GOP,9496,62300,2,51178,0,2022-11-09T05:11:43.723Z,
1668038633,2022-11-09 18:03:53 -0600,69dedada388a0f18058e78cf198b024e72e7d84f,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"NW, Puget Sound",True,District 2,2,337793,70,193453,993952,True,20221108WA48008,2022-11-08,WA,6441,Rick,Larsen,Dem,True,6441,1468,1,49593,0,Dan,Matthews,GOP,9496,62300,2,51178,0,2022-11-09T05:11:43.723Z,
1668042762,2022-11-09 19:12:42 -0600,b6d0bdba324f9b1a2e87e5eb8eb7f90c6c1d213d,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"NW, Puget Sound",True,District 2,2,337793,70,209154,993952,True,20221108WA48008,2022-11-08,WA,6441,Rick,Larsen,Dem,True,6441,1468,1,49593,0,Dan,Matthews,GOP,9496,62300,2,51178,0,2022-11-09T05:11:43.723Z,
1668043606,2022-11-09 19:26:46 -0600,71d6b6bf0a23ca1105d78fef964ac83792d166e1,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"NW, Puget Sound",True,District 2,2,337793,70,214692,993952,True,20221108WA48008,2022-11-08,WA,6441,Rick,Larsen,Dem,True,6441,1468,1,49593,0,Dan,Matthews,GOP,9496,62300,2,51178,0,2022-11-09T05:11:43.723Z,
1668046103,2022-11-09 20:08:23 -0600,4a532006ce069fcee034008ecebafd05241a165b,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"NW, Puget Sound",True,District 2,2,337793,70,215951,993952,True,20221108WA48008,2022-11-08,WA,6441,Rick,Larsen,Dem,True,6441,1468,1,49593,0,Dan,Matthews,GOP,9496,62300,2,51178,0,2022-11-09T05:11:43.723Z,
1668048545,2022-11-09 20:49:05 -0600,4bde5ed257cf3bebc37dbf1965245acccae0f8c2,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"NW, Puget Sound",True,District 2,2,337793,70,220672,993952,True,20221108WA48008,2022-11-08,WA,6441,Rick,Larsen,Dem,True,6441,1468,1,49593,0,Dan,Matthews,GOP,9496,62300,2,51178,0,2022-11-09T05:11:43.723Z,
1668098545,2022-11-10 10:42:25 -0600,0fcb12cd7019808ec9c085314990f97be4a8fdf4,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"NW, Puget Sound",True,District 2,2,352486,70,220672,993952,True,20221108WA48008,2022-11-08,WA,6441,Rick,Larsen,Dem,True,6441,1468,1,49593,0,Dan,Matthews,GOP,9496,62300,2,51178,0,2022-11-09T05:11:43.723Z,
1668128805,2022-11-10 19:06:45 -0600,90c8b5602da19a2774c09886d0f12db07995ff7b,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"NW, Puget Sound",True,District 2,2,352486,70,227380,993952,True,20221108WA48008,2022-11-08,WA,6441,Rick,Larsen,Dem,True,6441,1468,1,49593,0,Dan,Matthews,GOP,9496,62300,2,51178,0,2022-11-09T05:11:43.723Z,
1668128887,2022-11-10 19:08:07 -0600,db49610b5e3054cf56a221c4ff20ec7d505b8569,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"NW, Puget Sound",True,District 2,2,352486,70,220672,993952,True,20221108WA48008,2022-11-08,WA,6441,Rick,Larsen,Dem,True,6441,1468,1,49593,0,Dan,Matthews,GOP,9496,62300,2,51178,0,2022-11-09T05:11:43.723Z,
