captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.7010.first,candidates.7010.last,candidates.7010.incumbent,candidates.7010.party,candidates.7010.candidateID,candidates.7010.ballotOrder,candidates.7010.polID,candidates.7010.polNum,candidates.7010.electWon,candidates.7716.first,candidates.7716.last,candidates.7716.abbrv,candidates.7716.party,candidates.7716.candidateID,candidates.7716.ballotOrder,candidates.7716.polID,candidates.7716.polNum,candidates.7716.electWon,candidates.7010.winnerDateTime
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,230516,99,149695,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,229936,99,203791,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,226592,99,206240,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,226926,99,208417,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,227125,99,208417,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1667969897,2022-11-08 22:58:17 -0600,4cc79ac7abd56ff5901adb554fdccc45c88f1310,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,227125,99,215832,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1667970772,2022-11-08 23:12:52 -0600,ff16f6d52970f222f2507893063188ae79c5be58,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,227967,99,217387,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1667972427,2022-11-08 23:40:27 -0600,ae4901446f849f3ab62f6a79323d475c59ad0832,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,228039,99,217387,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1667974050,2022-11-09 00:07:30 -0600,7abf683084771abb66bcbd62c846b6795b86899c,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,228394,99,219727,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1667974357,2022-11-09 00:12:37 -0600,f3a34debf9bc3f3d09633b4380781add88e0174a,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,228078,99,219727,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1667974399,2022-11-09 00:13:19 -0600,d8b138971a5b2dcea653b8ad14e8ae0ccdecaf13,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,228394,99,219727,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1667978339,2022-11-09 01:18:59 -0600,e64fd6d30c0bca643babf663d248b28fa9a45ee8,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,228773,99,220317,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1667978379,2022-11-09 01:19:39 -0600,1ca0ccd452c54c13f283ba7866676be76a65da06,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,228394,99,219727,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1667978906,2022-11-09 01:28:26 -0600,46fb017a53063e25347989264492b06463ea0564,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,228394,99,220317,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1667979113,2022-11-09 01:31:53 -0600,0d95595a3cc63a938b8e112a44736f6a4c8ddf71,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,228773,99,220317,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1667985174,2022-11-09 03:12:54 -0600,68416a7a90f736185bed11a2c7b588ad616a4f90,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,222535,99,220317,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1668043183,2022-11-09 19:19:43 -0600,d44b422f5db403f39405edffed172c37aae2eaaf,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,222535,99,220584,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1668050724,2022-11-09 21:25:24 -0600,389e85baf3e070c80673b2bb61c7d96ef780e900,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,222811,99,220584,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1668275461,2022-11-12 11:51:01 -0600,e2ac6cdd1067764d5f74594b58ae4d95458dd818,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,222811,99,223986,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1668299415,2022-11-12 18:30:15 -0600,95b72b55bb8038eef7529a9eff45b774e3078ebe,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,226238,99,223986,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1668446024,2022-11-14 11:13:44 -0600,01ebcfb09e78bd5977b8898ae3e5fc808204bf98,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,226238,99,223997,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1668451402,2022-11-14 12:43:22 -0600,4d01c0cf9ac8331f77e05c37858654307e41e006,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,226238,99,224003,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1668456313,2022-11-14 14:05:13 -0600,2aaa8eab94d80ea3c8152bb9059be83b69903774,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,226238,99,224017,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1668458963,2022-11-14 14:49:23 -0600,b45805f59a3a160e497a1dad8434adc9ef69c54d,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,226238,99,224040,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
1668468062,2022-11-14 17:21:02 -0600,eb807fc03fa0300b17c749a7893b4d9acf5be9d7,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,226238,99,225001,613026,True,20221108KS17720,2022-11-08,KS,7010,Ron,Estes,True,GOP,7010,2,65853,19910,0,Bob,Hernandez,Hernandz,Dem,7716,1,71262,20689,0,2022-11-09T04:09:39.318Z
