captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,OR,41021,2,2022-11-09T04:00:00.000Z,FIPSCode,41021,0,2022-11-07T21:27:49.545Z,0,0.0,3,0.0,6433,0,0.0,6207,0,0.0,6226,0,0.0,6431,0,0.0,6432,0,0.0,1052,99,0,1437,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,OR,41021,2,2022-11-09T04:00:00.000Z,FIPSCode,41021,0,2022-11-08T19:42:48.489Z,0,0.0,3,0.0,6433,0,0.0,6207,0,0.0,6226,0,0.0,6431,0,0.0,6432,0,0.0,1195,99,0,1437,0,0
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,OR,41021,2,2022-11-09T04:00:00.000Z,FIPSCode,41021,0,2022-11-09T03:06:09.315Z,0,0.0,3,0.0,6433,0,0.0,6207,0,0.0,6226,0,0.0,6431,0,0.0,6432,0,0.0,1195,99,0,1437,0,0
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,OR,41021,2,2022-11-09T04:00:00.000Z,FIPSCode,41021,0,2022-11-09T04:02:48.969Z,2,74.64,3,66.67,6226,572,64.13,6433,180,20.18,6207,130,14.57,6431,6,0.67,6432,4,0.45,1195,99,892,1437,2,2
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,OR,41021,2,2022-11-09T04:00:00.000Z,FIPSCode,41021,0,2022-11-09T04:02:48.969Z,2,74.64,3,66.67,6226,572,64.13,6433,180,20.18,6207,130,14.57,6431,6,0.67,6432,4,0.45,1195,99,892,1437,2,2
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,OR,41021,2,2022-11-09T04:00:00.000Z,FIPSCode,41021,0,2022-11-09T04:02:48.969Z,2,74.64,3,66.67,6226,572,64.13,6433,180,20.18,6207,130,14.57,6431,6,0.67,6432,4,0.45,1195,99,892,1437,2,2
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,OR,41021,2,2022-11-09T04:00:00.000Z,FIPSCode,41021,0,2022-11-09T04:02:48.969Z,2,74.64,3,66.67,6226,572,64.13,6433,180,20.18,6207,130,14.57,6431,6,0.67,6432,4,0.45,1195,99,892,1437,2,2
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,OR,41021,2,2022-11-09T04:00:00.000Z,FIPSCode,41021,0,2022-11-09T04:02:48.969Z,2,74.64,3,66.67,6226,572,64.13,6433,180,20.18,6207,130,14.57,6431,6,0.67,6432,4,0.45,1195,99,892,1437,2,2
1667969292,2022-11-08 22:48:12 -0600,27c0128769cb9950dd2d2f7b010376c6821eb8bd,OR,41021,2,2022-11-09T04:00:00.000Z,FIPSCode,41021,0,2022-11-09T04:02:48.969Z,2,74.64,3,66.67,6226,572,64.13,6433,180,20.18,6207,130,14.57,6431,6,0.67,6432,4,0.45,1195,99,892,1437,2,2
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,OR,41021,2,2022-11-09T04:00:00.000Z,FIPSCode,41021,0,2022-11-09T04:02:48.969Z,2,74.64,3,66.67,6226,572,64.13,6433,180,20.18,6207,130,14.57,6431,6,0.67,6432,4,0.45,1195,99,892,1437,2,2
1667970027,2022-11-08 23:00:27 -0600,0d3c5c12e1d5e510cd8a9d7ec7188e7376d3702a,OR,41021,2,2022-11-09T04:00:00.000Z,FIPSCode,41021,0,2022-11-09T04:02:48.969Z,2,74.64,3,66.67,6226,572,64.13,6433,180,20.18,6207,130,14.57,6431,6,0.67,6432,4,0.45,1195,99,892,1437,2,2
1667970327,2022-11-08 23:05:27 -0600,1b6c4725cf9e59e40e1d6792336f8520d5b10b5b,OR,41021,2,2022-11-09T04:00:00.000Z,FIPSCode,41021,0,2022-11-09T04:02:48.969Z,2,74.64,3,66.67,6226,572,64.13,6433,180,20.18,6207,130,14.57,6431,6,0.67,6432,4,0.45,1195,99,892,1437,2,2
1667970415,2022-11-08 23:06:55 -0600,f1d4e9736f94ffa7aa7ebd5da07699c9a419c5df,OR,41021,2,2022-11-09T04:00:00.000Z,FIPSCode,41021,0,2022-11-09T04:02:48.969Z,2,74.64,3,66.67,6226,572,64.13,6433,180,20.18,6207,130,14.57,6431,6,0.67,6432,4,0.45,1195,99,892,1437,2,2
1667970985,2022-11-08 23:16:25 -0600,458b8c029ed943a1966fd047ace4d102323e3185,OR,41021,2,2022-11-09T04:00:00.000Z,FIPSCode,41021,0,2022-11-09T04:02:48.969Z,2,74.64,3,66.67,6226,572,64.13,6433,180,20.18,6207,130,14.57,6431,6,0.67,6432,4,0.45,1195,99,892,1437,2,2
1667971032,2022-11-08 23:17:12 -0600,84fafb476f7846131500489058ff24997434ed54,OR,41021,2,2022-11-09T04:00:00.000Z,FIPSCode,41021,0,2022-11-09T04:02:48.969Z,2,74.64,3,66.67,6226,572,64.13,6433,180,20.18,6207,130,14.57,6431,6,0.67,6432,4,0.45,1195,99,892,1437,2,2
