captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.6207.first,candidates.6207.last,candidates.6207.party,candidates.6207.candidateID,candidates.6207.ballotOrder,candidates.6207.polID,candidates.6207.polNum,candidates.6207.electWon,candidates.6226.first,candidates.6226.last,candidates.6226.party,candidates.6226.candidateID,candidates.6226.ballotOrder,candidates.6226.polID,candidates.6226.polNum,candidates.6226.electWon,candidates.6431.first,candidates.6431.last,candidates.6431.party,candidates.6431.candidateID,candidates.6431.ballotOrder,candidates.6431.polID,candidates.6431.polNum,candidates.6431.electWon,candidates.6432.first,candidates.6432.last,candidates.6432.party,candidates.6432.candidateID,candidates.6432.ballotOrder,candidates.6432.polID,candidates.6432.polNum,candidates.6432.electWon,candidates.6433.first,candidates.6433.last,candidates.6433.party,candidates.6433.candidateID,candidates.6433.ballotOrder,candidates.6433.polID,candidates.6433.polNum,candidates.6433.electWon,candidates.6207.winnerDateTime,isCertified
1667972898,2022-11-08 23:48:18 -0600,7f5611a68542690dfbbea4b10f2d25fb123813f8,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1225969,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667974141,2022-11-09 00:09:01 -0600,6ac032f537e1cf474dd6798112535df8c4f1f419,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1236282,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667974945,2022-11-09 00:22:25 -0600,681ef884856b9c75efe2b0acf64bb4a515303482,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1250028,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667975773,2022-11-09 00:36:13 -0600,deab40fdc8485b2c990cf91d96e98447d46f3b20,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1276886,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667976752,2022-11-09 00:52:32 -0600,6943d942b4cb99d83b19d398209a99f6d9f041ed,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1287812,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667977854,2022-11-09 01:10:54 -0600,48bc116d28d8730921e71b24209c1971684df670,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1340342,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667979271,2022-11-09 01:34:31 -0600,36151de64a934e0a3464c1509e2a12dbafec30ba,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1350018,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667980354,2022-11-09 01:52:34 -0600,b95b3aa03864d3aa8e20ef68881e81d2ed7e17c2,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1351487,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667981963,2022-11-09 02:19:23 -0600,27628ad8c215439f4566e17bc920c9c4e5beb919,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1360487,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667982754,2022-11-09 02:32:34 -0600,7ca68f8ef320b98b699412f31fe7addeef9565e0,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1375959,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667984283,2022-11-09 02:58:03 -0600,0170dd1ad3b2504037f68d6f19c85fd52c958ac5,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1392573,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667985093,2022-11-09 03:11:33 -0600,add46abbfc92cef6d2edcd2670f5bac30248fa35,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1394373,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667985515,2022-11-09 03:18:35 -0600,31dd34586ab7b0bee9484705570a9db12d11e661,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1404390,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667986431,2022-11-09 03:33:51 -0600,571b6e116a19aa53d8fa13ce1c809bdc2f746683,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1411413,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667987724,2022-11-09 03:55:24 -0600,e2b744a1d315e0b0cd2e8cf8e84b4bbaa0ecd42c,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1419324,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667988683,2022-11-09 04:11:23 -0600,730aa85a41cde9ade0ab0457bb30546a32d14e79,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1422432,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667989482,2022-11-09 04:24:42 -0600,77906ec83e155654462ccb3bee22530112b7270e,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1432254,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667989521,2022-11-09 04:25:21 -0600,74685ed35984562d85c6e361ffade5bfbfbbc6ab,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1422432,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667989561,2022-11-09 04:26:01 -0600,47ece8d933215267bcb907f354b91267dbe0644f,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1432254,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1667993796,2022-11-09 05:36:36 -0600,4ba20bb2983ea6f3e48d92872a347351ff28655e,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1446560,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1668009710,2022-11-09 10:01:50 -0600,74116622b8c9b2150fa904b12a554af9ef5dfe6f,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1447246,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1668026523,2022-11-09 14:42:03 -0600,c51bd6e05a674ecf0c16efe1b38e26f8c42fe668,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1479096,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1668029947,2022-11-09 15:39:07 -0600,ad7e88a985c36596e64adfde6b71438cb93f13d2,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1481788,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1668034373,2022-11-09 16:52:53 -0600,c6d0ada17a75bba7e83a28ea6e49f51805529d25,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1481789,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1668034415,2022-11-09 16:53:35 -0600,b8794a6e2cccd07bf9cae51f1752d9fb6b3e9630,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1481788,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1668034922,2022-11-09 17:02:02 -0600,4f7dfbbd001a1a37da2f5317d96ab94170d161cd,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1481789,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1668034964,2022-11-09 17:02:44 -0600,308dbe4b1666d6ce0e9127d06715884fb73b066d,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1481788,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1668035007,2022-11-09 17:03:27 -0600,43133944602e1e0b8843fe10adadb4aed74ddc19,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1481789,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1668035895,2022-11-09 17:18:15 -0600,bc1d76e68e1411f22a3ec32a6a9acf440dbd4770,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1481815,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1668038422,2022-11-09 18:00:22 -0600,3321436c78161abe102100483dc79e59f1269328,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1485600,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1668039222,2022-11-09 18:13:42 -0600,75b722ba5971b5ba5f29171c27f361ea900f2aa3,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1486481,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1668040064,2022-11-09 18:27:44 -0600,3c7cd1c86ec7f4aae88aa1db81ca832ef20fc40d,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1499758,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1668041723,2022-11-09 18:55:23 -0600,fa5d4491bfe9fe0862deefab8e23f48ce64202df,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1528813,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
1668042511,2022-11-09 19:08:31 -0600,7bea29f319fe3130a33b5954fed69e4603b0bdb9,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,G,Governor,Kate,Brown,Brown,Dem,5162,57502,38647,True,True,True,2175000,90,1569610,2976195,True,20221108OR38019,2022-11-08,OR,Tina,Kotek,Dem,6207,1,70205,39975,0,Christine,Drazan,GOP,6226,5,70218,41030,0,Donice,Smith,CST,6431,2,71784,41429,0,Leon,Noble,Lib,6432,3,71785,41430,0,Betsy,Johnson,NPA,6433,4,57453,39149,0,,
