captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.19971.first,candidates.19971.last,candidates.19971.abbrv,candidates.19971.party,candidates.19971.incumbent,candidates.19971.candidateID,candidates.19971.polID,candidates.19971.ballotOrder,candidates.19971.polNum,candidates.19971.electWon,candidates.22670.first,candidates.22670.last,candidates.22670.party,candidates.22670.candidateID,candidates.22670.polID,candidates.22670.ballotOrder,candidates.22670.polNum,candidates.22670.electWon,candidates.19971.winnerDateTime
1667977935,2022-11-09 01:12:15 -0600,feb40c975705809cd00ffdf92140d1a7aba09790,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,293716,99,290035,713126,True,20221108GA11610,2022-11-08,GA,19971,Barry,Loudermilk,Lodrmlk,GOP,True,19971,63369,1,14209,0,Antonio,Daza,Dem,22670,70810,2,16016,0,2022-11-09T03:23:54.423Z
1667979555,2022-11-09 01:39:15 -0600,99fec7a54323274fb19e99f68c07f24f79e69250,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,297062,99,290035,713126,True,20221108GA11610,2022-11-08,GA,19971,Barry,Loudermilk,Lodrmlk,GOP,True,19971,63369,1,14209,0,Antonio,Daza,Dem,22670,70810,2,16016,0,2022-11-09T03:23:54.423Z
1667980452,2022-11-09 01:54:12 -0600,8582b289a5585f5144f1456aab265e4a7ab9ddc5,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,297062,99,293850,713126,True,20221108GA11610,2022-11-08,GA,19971,Barry,Loudermilk,Lodrmlk,GOP,True,19971,63369,1,14209,0,Antonio,Daza,Dem,22670,70810,2,16016,0,2022-11-09T03:23:54.423Z
1667984363,2022-11-09 02:59:23 -0600,d6a9e6483825182d1040b09b3e047ae20cab1e3a,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,297062,99,302138,713126,True,20221108GA11610,2022-11-08,GA,19971,Barry,Loudermilk,Lodrmlk,GOP,True,19971,63369,1,14209,0,Antonio,Daza,Dem,22670,70810,2,16016,0,2022-11-09T03:23:54.423Z
1667999077,2022-11-09 07:04:37 -0600,af5879868d27b44374e5ddda0d08bc550cf0d51b,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,305189,99,302138,713126,True,20221108GA11610,2022-11-08,GA,19971,Barry,Loudermilk,Lodrmlk,GOP,True,19971,63369,1,14209,0,Antonio,Daza,Dem,22670,70810,2,16016,0,2022-11-09T03:23:54.423Z
1668013271,2022-11-09 11:01:11 -0600,d707a7d2f1ba60f7e77cd74704d3a092722d3796,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,305189,99,302452,713126,True,20221108GA11610,2022-11-08,GA,19971,Barry,Loudermilk,Lodrmlk,GOP,True,19971,63369,1,14209,0,Antonio,Daza,Dem,22670,70810,2,16016,0,2022-11-09T03:23:54.423Z
1668016621,2022-11-09 11:57:01 -0600,39411eba4613cbf80a9dc23f0153200509871323,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,309287,99,302452,713126,True,20221108GA11610,2022-11-08,GA,19971,Barry,Loudermilk,Lodrmlk,GOP,True,19971,63369,1,14209,0,Antonio,Daza,Dem,22670,70810,2,16016,0,2022-11-09T03:23:54.423Z
1668091890,2022-11-10 08:51:30 -0600,0aa1f6fcfc6a1a635d4b75d0d78a180d6fec32a4,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,305507,99,302452,713126,True,20221108GA11610,2022-11-08,GA,19971,Barry,Loudermilk,Lodrmlk,GOP,True,19971,63369,1,14209,0,Antonio,Daza,Dem,22670,70810,2,16016,0,2022-11-09T03:23:54.423Z
1668110328,2022-11-10 13:58:48 -0600,ffd0e3f72f819ff2d02419ea237df1418dd4ac84,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,305507,99,302454,713126,True,20221108GA11610,2022-11-08,GA,19971,Barry,Loudermilk,Lodrmlk,GOP,True,19971,63369,1,14209,0,Antonio,Daza,Dem,22670,70810,2,16016,0,2022-11-09T03:23:54.423Z
1668549209,2022-11-15 15:53:29 -0600,017af7d22d54136c9ddfe5f734bea2fd8c15c861,GA-20221108_Eday81,11,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 11,11,305507,99,302793,713126,True,20221108GA11610,2022-11-08,GA,19971,Barry,Loudermilk,Lodrmlk,GOP,True,19971,63369,1,14209,0,Antonio,Daza,Dem,22670,70810,2,16016,0,2022-11-09T03:23:54.423Z
1668627526,2022-11-16 13:38:46 -0600,7fe4e9113fcb3fdb8b79af56fba0c4560e59a7a7,GA-20221108_Eday81,11,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 11,11,305507,99,303570,713126,True,20221108GA11610,2022-11-08,GA,19971,Barry,Loudermilk,Lodrmlk,GOP,True,19971,63369,1,14209,0,Antonio,Daza,Dem,22670,70810,2,16016,0,2022-11-09T03:23:54.423Z
1669068342,2022-11-21 16:05:42 -0600,99f78d36ae8f9e9761ba573475c4bd0b760f94fd,GA-20221108_Eday81,11,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 11,11,303657,100,303570,713126,True,20221108GA11610,2022-11-08,GA,19971,Barry,Loudermilk,Lodrmlk,GOP,True,19971,63369,1,14209,0,Antonio,Daza,Dem,22670,70810,2,16016,0,2022-11-09T03:23:54.423Z
