captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.61256.first,candidates.61256.last,candidates.61256.party,candidates.61256.incumbent,candidates.61256.candidateID,candidates.61256.polID,candidates.61256.ballotOrder,candidates.61256.polNum,candidates.61256.electWon,candidates.62937.first,candidates.62937.last,candidates.62937.party,candidates.62937.candidateID,candidates.62937.polID,candidates.62937.ballotOrder,candidates.62937.polNum,candidates.62937.electWon,candidates.63484.first,candidates.63484.last,candidates.63484.party,candidates.63484.candidateID,candidates.63484.polID,candidates.63484.ballotOrder,candidates.63484.polNum,candidates.63484.electWon,candidates.61256.winnerDateTime
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"NE, Dallas subs East",True,District 5,5,216474,99,165722,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,221551,99,175535,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,221551,99,175640,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,222260,99,176342,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667970944,2022-11-08 23:15:44 -0600,ade12abccb70834d17788a299f1a5de3ad7d230d,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,222260,99,186005,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667972634,2022-11-08 23:43:54 -0600,3031aa1b4c4f867ee3a729dc96e8d9a1d63eee32,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,221881,99,186007,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667974050,2022-11-09 00:07:30 -0600,7abf683084771abb66bcbd62c846b6795b86899c,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,221881,99,189388,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667977327,2022-11-09 01:02:07 -0600,384f6f6bf04bdb7a89e98ac973406bc3b1a77127,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,221881,99,189384,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667977366,2022-11-09 01:02:46 -0600,6e493bcb007f5684865247793748844d302980c2,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,221881,99,189388,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667977407,2022-11-09 01:03:27 -0600,7832f401c0de267d87674c9a4024307e1f8adb65,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,221881,99,189384,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667978220,2022-11-09 01:17:00 -0600,e1b3684a64586d8bd4fc0a1bcb44792f80525495,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,221881,99,211727,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667982876,2022-11-09 02:34:36 -0600,f1dcf8490c2a8ff76c7720ff88b0d3bca82564fc,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,221038,99,211727,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667986431,2022-11-09 03:33:51 -0600,571b6e116a19aa53d8fa13ce1c809bdc2f746683,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,220492,99,211727,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667987197,2022-11-09 03:46:37 -0600,c6de9a5ef91cb16901f36d62fb2513f293fa8ed2,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,226478,99,211727,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667993396,2022-11-09 05:29:56 -0600,c54dfa1635386d3d8b6a2ba1d0f674814be365d2,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,230273,99,211727,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667996638,2022-11-09 06:23:58 -0600,86eab173e10119c32e3765793aa23aaf23c22c60,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,223774,99,211727,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667996677,2022-11-09 06:24:37 -0600,0439f76b60052e25de2ce950ead063a51f660e9d,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,230273,99,211727,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667996717,2022-11-09 06:25:17 -0600,f6875b979274587f92c879c527ce1d84e3ab5188,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,223774,99,211727,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667996758,2022-11-09 06:25:58 -0600,a3aad5a78cf89bbfb450f58ebedf39a84f11028b,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,230273,99,211727,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1667996797,2022-11-09 06:26:37 -0600,8c48d5624981284a096830518fe601502dd817ac,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,223774,99,211727,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1668008769,2022-11-09 09:46:09 -0600,15a255388547e109ae522086e2fc33265bd73f9f,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,223774,99,212019,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1668043097,2022-11-09 19:18:17 -0600,b775f001c839b5bdc44073756e0a81fa446b7520,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,223774,99,212056,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1668091011,2022-11-10 08:36:51 -0600,9f5654bfcba823ebcdbee3b713187f1339d7787e,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,214198,99,212056,758692,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1668108806,2022-11-10 13:33:26 -0600,df37e1af72f523f6a9fbcac07ed647315e8f7929,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,214198,99,212056,444841,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
1668448070,2022-11-14 11:47:50 -0600,fe028349e6a119d5fbe24b8226ddb141e76a388f,TX-20221108_Eday80,44,General,G,Tabulation Paused,Called,H,U.S. House,"NE, Dallas subs East",True,District 5,5,214198,99,212056,444841,True,20221108TX45875,2022-11-08,TX,61256,Lance,Gooden,GOP,True,61256,66063,3,50087,0,Tartisha,Hill,Dem,62937,69815,1,53016,0,Kevin,Hale,Lib,63484,69627,2,52844,0,2022-11-09T03:58:16.727Z
