captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108OR38808,live,0.0,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-07T21:27:49.876Z,0,1279,0.0,4634,0,0.0,6421,0,0.0,6149,0,0.0,6422,0,0.0,2175000,99,0,2976195,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108OR38808,live,0.0,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-08T20:09:24.643Z,0,1279,0.0,4634,0,0.0,6421,0,0.0,6149,0,0.0,6422,0,0.0,2175000,90,0,2976195,0,0,,,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108OR38808,live,0.0,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T03:06:11.765Z,0,1279,0.0,4634,0,0.0,6421,0,0.0,6149,0,0.0,6422,0,0.0,2175000,90,0,2976195,0,0,,,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108OR38808,live,30.17,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:03:31.094Z,413,1279,32.29,4634,390029,59.43,6149,248459,37.86,6421,11216,1.71,6422,6552,1.0,2175000,90,656256,2976195,413,386,0.0,1.0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,20221108OR38808,live,45.72,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:17:07.117Z,735,1279,57.47,4634,552438,55.55,6149,416556,41.89,6421,16014,1.61,6422,9465,0.95,2175000,90,994473,2976195,735,585,0.0,1.0,,
1667967592,2022-11-08 22:19:52 -0600,bb461283809479aaf92a1a30cba63636f0c85695,20221108OR38808,live,45.72,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:18:04.477Z,735,1279,57.47,4634,552438,55.55,6149,416556,41.89,6421,16014,1.61,6422,9465,0.95,2175000,90,994473,2976195,735,585,0.0,1.0,,
1667967905,2022-11-08 22:25:05 -0600,7b53fc8cb8c53477e9f4fecf82fac92988ee5275,20221108OR38808,live,45.72,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:23:51.238Z,735,1279,57.47,4634,552438,55.55,6149,416556,41.89,6421,16014,1.61,6422,9465,0.95,2175000,90,994473,2976195,735,585,0.0,1.0,,
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,20221108OR38808,live,45.72,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:25:10.016Z,735,1279,57.47,4634,552438,55.55,6149,416556,41.89,6421,16014,1.61,6422,9465,0.95,2175000,90,994473,2976195,735,585,0.0,1.0,,
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,20221108OR38808,live,45.72,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:25:10.016Z,735,1279,57.47,4634,552438,55.55,6149,416556,41.89,6421,16014,1.61,6422,9465,0.95,2175000,90,994473,2976195,735,585,0.0,1.0,,
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,20221108OR38808,live,46.59,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:31:32.480Z,773,1279,60.44,4634,560444,55.31,6149,426915,42.13,6421,16260,1.6,6422,9627,0.95,2175000,90,1013246,2976195,773,596,0.0,1.0,,
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,20221108OR38808,live,46.59,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:32:27.433Z,773,1279,60.44,4634,560444,55.31,6149,426915,42.13,6421,16260,1.6,6422,9627,0.95,2175000,90,1013246,2976195,773,596,0.0,1.0,,
1667968451,2022-11-08 22:34:11 -0600,ec7c4c2fbdf80046dac3b25dd67b45de79385a9e,20221108OR38808,live,52.85,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:33:34.413Z,773,1279,60.44,4634,643939,56.02,6149,476274,41.43,6421,18264,1.59,6422,11034,0.96,2175000,90,1149511,2976195,773,676,0.0,1.0,,
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,20221108OR38808,live,52.85,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:36:29.868Z,769,1279,60.13,4634,643939,56.02,6149,476281,41.43,6421,18264,1.59,6422,11034,0.96,2175000,90,1149518,2976195,769,676,0.0,1.0,,
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,20221108OR38808,live,52.85,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:38:34.564Z,769,1279,60.13,4634,643939,56.02,6149,476281,41.43,6421,18264,1.59,6422,11034,0.96,2175000,90,1149518,2976195,769,676,0.0,1.0,,
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,20221108OR38808,live,52.97,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:42:00.372Z,765,1279,59.81,4634,644819,55.97,6149,477979,41.49,6421,18289,1.59,6422,11057,0.96,2175000,90,1152144,2976195,765,678,0.0,1.0,,
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,20221108OR38808,live,52.97,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:43:32.420Z,765,1279,59.81,4634,644819,55.97,6149,477979,41.49,6421,18289,1.59,6422,11057,0.96,2175000,90,1152144,2976195,765,678,0.0,1.0,,
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,20221108OR38808,live,52.97,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:46:13.156Z,765,1279,59.81,4634,644819,55.97,6149,477979,41.49,6421,18289,1.59,6422,11057,0.96,2175000,90,1152144,2976195,765,678,0.0,1.0,X,2022-11-09T04:45:59.754Z
