captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108MO26033,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T03:14:36.469Z,0,275,0.0,10894,0,0.0,11180,0,0.0,10891,0,0.0,288769,99,0,656793,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108MO26033,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T19:35:09.110Z,0,275,0.0,10894,0,0.0,11180,0,0.0,10891,0,0.0,430627,99,0,607604,0,0,,,
1667945337,2022-11-08 22:08:57 +0000,98ebc4e8a976c121315c6a94b1742124c79eda02,20221108MO26033,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T22:05:13.616Z,0,275,0.0,10894,0,0.0,11180,0,0.0,10891,0,0.0,430627,99,0,607604,0,0,,,
1667946382,2022-11-08 22:26:22 +0000,73f2c650f342d3057cfca8879805e19e5c627823,20221108MO26033,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T22:23:07.654Z,0,275,0.0,10894,0,0.0,11180,0,0.0,10891,0,0.0,430627,99,0,607604,0,0,,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,20221108MO26033,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:06:44.037Z,0,275,0.0,10894,0,0.0,11180,0,0.0,10891,0,0.0,430627,99,0,607604,0,0,,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,20221108MO26033,live,2.54,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:49:15.561Z,17,275,6.18,10894,8810,80.67,10891,1790,16.39,11180,321,2.94,430627,99,10921,607604,17,7,0.0,,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,20221108MO26033,live,3.66,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:54:53.367Z,24,275,8.73,10894,12555,79.62,10891,2753,17.46,11180,460,2.92,430627,99,15768,607604,24,10,0.0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,20221108MO26033,live,6.28,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:20:50.479Z,38,275,13.82,10894,18101,66.89,10891,8167,30.18,11180,792,2.93,430627,99,27060,607604,38,17,0.0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,20221108MO26033,live,7.82,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:23:57.404Z,45,275,16.36,10894,23128,68.7,10891,9576,28.44,11180,961,2.85,430627,99,33665,607604,45,21,0.0,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,20221108MO26033,live,16.28,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:48:49.205Z,92,275,33.45,10894,52422,74.77,10891,16014,22.84,11180,1674,2.39,430627,99,70110,607604,92,45,0.0,,
