captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.21689.first,candidates.21689.last,candidates.21689.incumbent,candidates.21689.party,candidates.21689.candidateID,candidates.21689.ballotOrder,candidates.21689.polID,candidates.21689.polNum,candidates.21689.electWon,candidates.23171.first,candidates.23171.last,candidates.23171.party,candidates.23171.candidateID,candidates.23171.ballotOrder,candidates.23171.polID,candidates.23171.polNum,candidates.23171.electWon,candidates.23719.first,candidates.23719.last,candidates.23719.party,candidates.23719.candidateID,candidates.23719.ballotOrder,candidates.23719.polID,candidates.23719.polNum,candidates.23719.electWon,candidates.23727.first,candidates.23727.last,candidates.23727.party,candidates.23727.candidateID,candidates.23727.ballotOrder,candidates.23727.polID,candidates.23727.polNum,candidates.23727.electWon,candidates.21689.winnerDateTime
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,6964018,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7235271,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7232840,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7249483,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7286344,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7306429,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7395748,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7462619,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7464427,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7506966,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7491638,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7506966,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7595863,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7538928,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7604858,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7612116,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,8500000,99,7615045,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,7951979,99,7636224,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,7951979,99,7689623,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667968622,2022-11-08 22:37:02 -0600,e74479d04a2cbc206da9d05d88b7661e84a5267c,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,7951979,99,7699556,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667969463,2022-11-08 22:51:03 -0600,33a57724ad86936b636ee9df9a6a905b84cec6b3,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,7951979,99,7706244,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667970415,2022-11-08 23:06:55 -0600,f1d4e9736f94ffa7aa7ebd5da07699c9a419c5df,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,7951979,99,7714953,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667971213,2022-11-08 23:20:13 -0600,5f24f417653bba3396590267801436b107c31ac9,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,7951979,99,7718382,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667972854,2022-11-08 23:47:34 -0600,4c493d7ad5df619297ee4ec86e6725cbd0fcac02,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,7802009,99,7725089,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667973338,2022-11-08 23:55:38 -0600,60e23f89b0832d690c2e9c2012f75df6b998f230,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,7802009,99,7725276,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667973379,2022-11-08 23:56:19 -0600,ed82c57e44d916231a228645db25042e154a7fb4,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,7802009,99,7725089,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667973692,2022-11-09 00:01:32 -0600,ace2173236427104569b3ce7a51ec8e19284acf6,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,7802009,99,7725276,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667975609,2022-11-09 00:33:29 -0600,62fa28ab1db323241f81f05574f15005f7d100fe,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,7802009,99,7737025,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667976427,2022-11-09 00:47:07 -0600,37543865b42fa093eb6d12d5468203ace58ae06d,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,7802009,99,7738511,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667976467,2022-11-09 00:47:47 -0600,32bb8c730464b2ab549dbe977eea353741198772,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,7802009,99,7737025,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667976507,2022-11-09 00:48:27 -0600,209b6e99763633b1f7b84bb7726e9e7d3ee0aee1,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,7802009,99,7748947,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
1667976548,2022-11-09 00:49:08 -0600,6a83da7820809fa5eca34d5b2e493e02ed29f8e1,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,G,Governor,Ron,DeSantis,DeSantis,GOP,21689,62557,13918,True,True,True,7802009,99,7738511,11713963,True,20221108FL10045,2022-11-08,FL,21689,Ron,DeSantis,True,GOP,21689,2,62557,13918,0,Charlie,Crist,Dem,23171,1,10601,11741,0,Carmen,Gimenez,NPA,23719,3,71768,15977,0,Hector,Roos,Lib,23727,4,71769,15985,0,2022-11-09T01:03:26.512Z
