captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108FL10045,live,0.0,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-07T22:53:11.104Z,0,5667,0.0,23171,0,0.0,21689,0,0.0,23719,0,0.0,23727,0,0.0,9139276,99,0,13708914,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108FL10045,live,0.0,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-08T21:10:31.942Z,0,5667,0.0,23171,0,0.0,21689,0,0.0,23719,0,0.0,23727,0,0.0,9139276,99,0,13708914,0,0,,,,
1667952515,2022-11-09 00:08:35 +0000,b696a55e80164ecdcb71059e68ae6204a1f65e5b,20221108FL10045,live,4.41,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:03:40.875Z,0,5667,0.0,23171,250149,62.13,21689,149992,37.25,23719,1701,0.42,23727,795,0.2,9139276,99,402637,13708914,0,250,0.0,,,
1667952827,2022-11-09 00:13:47 +0000,e67364b5505081c4cca0f28ef8e8d84768d1cc02,20221108FL10045,live,14.97,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:09:33.435Z,6,5667,0.11,23171,687415,50.26,21689,671479,49.09,23719,5739,0.42,23727,3119,0.23,9139276,99,1367752,13708914,6,848,0.0,1.0,,
1667953197,2022-11-09 00:19:57 +0000,4752cb39f35c63d02e72237179350aec6f014171,20221108FL10045,live,22.12,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:12:31.116Z,9,5667,0.16,21689,1039144,51.41,23171,969498,47.96,23719,8178,0.4,23727,4613,0.23,9139276,99,2021433,13708914,9,1253,1.0,0.0,,
1667953518,2022-11-09 00:25:18 +0000,c5fd4e03c2339afc5fd044a64f91f261b7e7cfa1,20221108FL10045,live,39.2,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:21:18.538Z,283,5667,4.99,21689,1897678,52.97,23171,1662042,46.39,23719,14408,0.4,23727,8336,0.23,9139276,99,3582464,13708914,283,2221,1.0,0.0,,
1667953790,2022-11-09 00:29:50 +0000,6070b11d4c3c0a9b2acaa63cc75a94579377e299,20221108FL10045,live,46.79,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:26:03.941Z,406,5667,7.16,21689,2151971,54.11,23171,1800339,45.27,23719,15504,0.39,23727,9096,0.23,8500000,99,3976910,11713963,406,2651,1.0,0.0,,
1667954061,2022-11-09 00:34:21 +0000,f42b15f4268586407ce223466d2394d526a81df4,20221108FL10045,live,55.27,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:30:34.217Z,883,5667,15.58,21689,2531864,53.89,23171,2137107,45.49,23719,18343,0.39,23727,10730,0.23,8500000,99,4698044,11713963,883,3132,1.0,0.0,,
1667954328,2022-11-09 00:38:48 +0000,bfe97281aaab58d7c74edee2f505906bcc18daea,20221108FL10045,live,57.56,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:35:02.510Z,1233,5667,21.76,21689,2662131,54.41,23171,2200140,44.97,23719,19363,0.4,23727,11370,0.23,8500000,99,4893004,11713963,1233,3262,1.0,0.0,,
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,20221108FL10045,live,61.28,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:39:31.435Z,1426,5667,25.16,21689,2883480,55.36,23171,2292665,44.01,23719,20522,0.39,23727,12163,0.23,8500000,99,5208830,11713963,1426,3473,1.0,0.0,,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,20221108FL10045,live,63.95,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:43:58.889Z,1964,5667,34.66,21689,3041536,55.95,23171,2360243,43.42,23719,21443,0.39,23727,12862,0.24,8500000,99,5436084,11713963,1964,3624,1.0,0.0,,
1667955153,2022-11-09 00:52:33 +0000,5dbf5007b88cfdc60ec0e8e538e0df6eb1e86637,20221108FL10045,live,66.56,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:48:54.527Z,2386,5667,42.1,21689,3190421,56.4,23171,2430839,42.97,23719,22482,0.4,23727,13524,0.24,8500000,99,5657266,11713963,2386,3772,1.0,0.0,,
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,20221108FL10045,live,67.96,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:53:26.717Z,2529,5667,44.63,21689,3273834,56.68,23171,2465429,42.68,23719,23039,0.4,23727,13874,0.24,8500000,99,5776176,11713963,2529,3851,1.0,0.0,,
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,20221108FL10045,live,68.87,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:57:38.396Z,2628,5667,46.37,21689,3324415,56.79,23171,2491641,42.57,23719,23449,0.4,23727,14143,0.24,8500000,99,5853648,11713963,2628,3903,1.0,0.0,,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,20221108FL10045,live,71.35,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:02:40.792Z,3309,5667,58.39,21689,3461635,57.08,23171,2563698,42.27,23719,24450,0.4,23727,14715,0.24,8500000,99,6064498,11713963,3309,4043,1.0,0.0,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,20221108FL10045,live,73.29,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:06:35.794Z,3477,5667,61.36,21689,3564464,57.22,23171,2625348,42.14,23719,24981,0.4,23727,15040,0.24,8500000,99,6229833,11713963,3477,4153,1.0,0.0,X,2022-11-09T01:03:26.512Z
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,20221108FL10045,live,74.85,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:11:53.751Z,3611,5667,63.72,21689,3656981,57.48,23171,2664581,41.88,23719,25497,0.4,23727,15449,0.24,8500000,99,6362508,11713963,3611,4242,1.0,0.0,X,2022-11-09T01:03:26.512Z
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,20221108FL10045,live,76.67,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:16:37.979Z,3939,5667,69.51,21689,3766252,57.79,23171,2708897,41.57,23719,26107,0.4,23727,15802,0.24,8500000,99,6517058,11713963,3939,4345,1.0,0.0,X,2022-11-09T01:03:26.512Z
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,20221108FL10045,live,77.78,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:19:11.361Z,3978,5667,70.2,21689,3826764,57.88,23171,2742199,41.48,23719,26609,0.4,23727,16092,0.24,8500000,99,6611664,11713963,3978,4408,1.0,0.0,X,2022-11-09T01:03:26.512Z
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,20221108FL10045,live,78.47,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:26:14.359Z,4078,5667,71.96,21689,3866712,57.97,23171,2759895,41.38,23719,26873,0.4,23727,16261,0.24,8500000,99,6669741,11713963,4078,4447,1.0,0.0,X,2022-11-09T01:03:26.512Z
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,20221108FL10045,live,80.61,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:31:16.281Z,4496,5667,79.34,21689,3983709,58.14,23171,2823744,41.21,23719,27741,0.4,23727,16732,0.24,8500000,99,6851926,11713963,4496,4568,1.0,0.0,X,2022-11-09T01:03:26.512Z
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,20221108FL10045,live,80.92,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:35:12.025Z,4659,5667,82.21,21689,4001293,58.17,23171,2832402,41.18,23719,27855,0.4,23727,16787,0.24,8500000,99,6878337,11713963,4659,4586,1.0,0.0,X,2022-11-09T01:03:26.512Z
