captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,IL,17031,2,2022-11-09T00:00:00.000Z,FIPSCode,17031,0,2022-11-07T16:40:17.421Z,0,0,393,0,25754,0,0,468033,99,0,863574,0,0
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,IL,17031,2,2022-11-09T01:00:00.000Z,FIPSCode,17031,0,2022-11-09T01:00:30.038Z,0,0,393,0,25754,0,0,468033,99,0,863574,0,0
