captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,LA,22005,2,2022-11-09T01:00:00.000Z,FIPSCode,22005,2022-11-07T03:12:06.695Z,0,0.0,52,0.0,25354,0,0.0,25324,0,0.0,25353,0,0.0,37532,99,0,69674,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-08T19:34:19.406Z,0,0.0,52,0.0,25354,0,0.0,25324,0,0.0,25353,0,0.0,40014,99,0,69674,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T02:03:43.277Z,0,0.0,52,0.0,25354,0,0.0,25324,0,0.0,25353,0,0.0,40014,99,0,69674,0,0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T02:03:43.277Z,0,0.0,52,0.0,25354,0,0.0,25324,0,0.0,25353,0,0.0,40014,99,0,69674,0,0
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T02:03:43.277Z,0,0.0,52,0.0,25354,0,0.0,25324,0,0.0,25353,0,0.0,40014,99,0,69674,0,0
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T02:45:24.510Z,0,0.0,52,0.0,25354,0,0.0,25324,0,0.0,25353,0,0.0,40014,99,0,69674,0,0
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T02:59:12.465Z,14,39.22,52,26.92,25324,12915,82.3,25354,1551,9.88,25353,1226,7.81,40014,99,15692,69674,14,20
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T02:59:12.465Z,14,39.22,52,26.92,25324,12915,82.3,25354,1551,9.88,25353,1226,7.81,40014,99,15692,69674,14,20
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:07:50.402Z,14,39.22,52,26.92,25324,12915,82.3,25354,1551,9.88,25353,1226,7.81,40014,99,15692,69674,14,20
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:11:57.095Z,34,60.69,52,65.38,25324,19841,81.12,25354,2617,10.7,25353,2001,8.18,40302,99,24459,69674,34,32
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:24:53.639Z,40,76.15,52,76.92,25324,22681,81.2,25354,2913,10.43,25353,2337,8.37,36677,99,27931,69674,40,40
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:24:53.639Z,40,76.15,52,76.92,25324,22681,81.2,25354,2913,10.43,25353,2337,8.37,36677,99,27931,69674,40,40
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:35:04.360Z,43,81.86,52,82.69,25324,24104,81.31,25354,3050,10.29,25353,2490,8.4,36211,99,29644,69674,43,43
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:43:50.383Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:43:50.383Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T04:05:33.434Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T04:05:33.434Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T04:05:33.434Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T04:05:33.434Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T04:05:33.434Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T04:42:08.140Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T04:44:22.336Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667969376,2022-11-08 22:49:36 -0600,4ac813ba060ccffdf02cdf61aae9dd9c0b214438,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T04:44:22.336Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T04:51:26.374Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667969855,2022-11-08 22:57:35 -0600,8c3f41d4804fda622cab89f365a05518b70e5a91,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T04:51:26.374Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T05:31:20.341Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T05:45:25.739Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667976914,2022-11-09 00:55:14 -0600,5c39d98cea3779ab691e2ae42f4961d1de16c4b9,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T05:45:25.739Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667977245,2022-11-09 01:00:45 -0600,941801650b13c3c4f4a2abd9523403803c17f776,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T05:45:25.739Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667977976,2022-11-09 01:12:56 -0600,49c0f85ed6cbaaac8f357b536c767f0a23714980,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T05:45:25.739Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1667978139,2022-11-09 01:15:39 -0600,6e2e8e564c230fac37dee2fdeebdd5738ebfcc2b,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T05:45:25.739Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1668141260,2022-11-10 22:34:20 -0600,a2d806b833382796c6a575d0974f85fb99c3cce1,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T05:45:25.739Z,52,99.0,52,100.0,25324,27823,81.75,25354,3365,9.89,25353,2845,8.36,34377,99,34033,69674,52,51
1668164496,2022-11-11 05:01:36 -0600,eb3938fdcb9eecc05df63ea23750c5ab17210c58,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-11T11:00:49.458Z,52,99.0,52,100.0,25324,27830,81.74,25354,3371,9.9,25353,2847,8.36,34377,99,34048,69674,52,51
