captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T04:26:27.418Z,19,98.82,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4905,99,4847,9739,19,19
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T04:42:08.169Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T04:44:22.365Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
1667969376,2022-11-08 22:49:36 -0600,4ac813ba060ccffdf02cdf61aae9dd9c0b214438,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T04:44:22.365Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T04:51:26.406Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
1667969855,2022-11-08 22:57:35 -0600,8c3f41d4804fda622cab89f365a05518b70e5a91,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T04:51:26.406Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T05:31:20.370Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T05:45:25.768Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
1667976914,2022-11-09 00:55:14 -0600,5c39d98cea3779ab691e2ae42f4961d1de16c4b9,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T05:45:25.768Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
1667977245,2022-11-09 01:00:45 -0600,941801650b13c3c4f4a2abd9523403803c17f776,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T05:45:25.768Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
1667977976,2022-11-09 01:12:56 -0600,49c0f85ed6cbaaac8f357b536c767f0a23714980,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T05:45:25.768Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
1667978139,2022-11-09 01:15:39 -0600,6e2e8e564c230fac37dee2fdeebdd5738ebfcc2b,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T05:45:25.768Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
1668141260,2022-11-10 22:34:20 -0600,a2d806b833382796c6a575d0974f85fb99c3cce1,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T05:45:25.768Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
1668164496,2022-11-11 05:01:36 -0600,eb3938fdcb9eecc05df63ea23750c5ab17210c58,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T05:45:25.768Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
1668250929,2022-11-12 05:02:09 -0600,4445d507c7f9ac510b7c9f8cbe64dd6d41924dd4,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T05:45:25.768Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
1668510152,2022-11-15 05:02:32 -0600,4aa9e94abe2d3abc602cfa3eac5f2e399f0d9b69,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T05:45:25.768Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
1668596578,2022-11-16 05:02:58 -0600,1c53580951582eac68b66016e2e98a895c26387d,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T05:45:25.768Z,19,99.0,19,100.0,25324,4246,87.6,25353,309,6.38,25354,292,6.02,4896,99,4847,9739,19,19
