captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.57948.first,candidates.57948.last,candidates.57948.party,candidates.57948.incumbent,candidates.57948.candidateID,candidates.57948.polID,candidates.57948.ballotOrder,candidates.57948.polNum,candidates.57948.electWon,candidates.62858.first,candidates.62858.last,candidates.62858.party,candidates.62858.candidateID,candidates.62858.polID,candidates.62858.ballotOrder,candidates.62858.polNum,candidates.62858.electWon,candidates.57948.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,TX-20221108_Eday62,44,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,West San Antonio & subs,True,District 20,20,196282,99,0,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,TX-20221108_Eday80,44,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,West San Antonio & subs,True,District 20,20,199956,99,0,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,,
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,TX-20221108_Eday80,44,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,West San Antonio & subs,True,District 20,20,199956,99,0,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,West San Antonio & subs,True,District 20,20,199956,99,0,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,West San Antonio & subs,True,District 20,20,199956,99,116238,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,West San Antonio & subs,True,District 20,20,199956,99,116238,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,2022-11-09T02:14:03.264Z,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,West San Antonio & subs,True,District 20,20,199956,99,122333,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,2022-11-09T02:14:03.264Z,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,West San Antonio & subs,True,District 20,20,199956,99,128728,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,2022-11-09T02:14:03.264Z,
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,West San Antonio & subs,True,District 20,20,199956,99,137450,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,2022-11-09T02:14:03.264Z,
1667972585,2022-11-08 23:43:05 -0600,801d3f687be77bd20982c8b22a575eda658a7594,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,West San Antonio & subs,True,District 20,20,199956,99,151037,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,2022-11-09T02:14:03.264Z,
1667975526,2022-11-09 00:32:06 -0600,5374366d2c6a2b7e8af014c09c7cd85c5fd86ee7,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,West San Antonio & subs,True,District 20,20,199956,99,164875,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,2022-11-09T02:14:03.264Z,
1667978057,2022-11-09 01:14:17 -0600,45226886ebec704c2559e16aa3f6244612fff44c,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,West San Antonio & subs,True,District 20,20,199956,99,167881,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,2022-11-09T02:14:03.264Z,
1667982754,2022-11-09 02:32:34 -0600,7ca68f8ef320b98b699412f31fe7addeef9565e0,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,West San Antonio & subs,True,District 20,20,169577,99,167881,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,2022-11-09T02:14:03.264Z,
1667987643,2022-11-09 03:54:03 -0600,f798a1f9c8d4d3a3f69f26fb63de81045062e5fc,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,West San Antonio & subs,True,District 20,20,199956,99,167881,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,2022-11-09T02:14:03.264Z,
1667993396,2022-11-09 05:29:56 -0600,c54dfa1635386d3d8b6a2ba1d0f674814be365d2,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,West San Antonio & subs,True,District 20,20,169577,99,167881,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,2022-11-09T02:14:03.264Z,
1667994310,2022-11-09 05:45:10 -0600,beb49caeef85973784621034cd3d5f28aec6c46c,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,West San Antonio & subs,True,District 20,20,199956,99,167881,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,2022-11-09T02:14:03.264Z,
1667996758,2022-11-09 06:25:58 -0600,a3aad5a78cf89bbfb450f58ebedf39a84f11028b,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,West San Antonio & subs,True,District 20,20,169577,99,167881,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,2022-11-09T02:14:03.264Z,
1669826343,2022-11-30 10:39:03 -0600,42e70f646251b307c20b2047fc570da46557b2c8,TX-20221108_Eday80,44,General,G,Gathering Certified Results,Called,H,U.S. House,West San Antonio & subs,True,District 20,20,168578,100,167881,905101,True,20221108TX45890,2022-11-08,TX,57948,Joaquin,Castro,Dem,True,57948,58407,1,48711,0,Kyle,Sinclair,GOP,62858,69853,2,52924,0,2022-11-09T02:14:03.264Z,False
