captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108AK2015,live,0.0,AK,Alaska,2,1,2022-11-09T06:00:00.000Z,state,0.0,2022-11-07T20:24:02.528Z,0,402,0.0,7377,0,0.0,7485,0,0.0,7378,0,0.0,7374,0,0.0,7404,0,0.0,1243128,99,0,597935,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108AK2015,live,0.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-08T21:06:18.775Z,0,402,0.0,7377,0,0.0,7485,0,0.0,7378,0,0.0,7374,0,0.0,7404,0,0.0,1243128,99,0,597935,0,0,,,
1667949573,2022-11-08 23:19:33 +0000,2891155c76df951385c61df78f71bb7f4a65a56b,20221108AK2015,live,0.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-08T23:11:45.982Z,0,402,0.0,7377,0,0.0,7485,0,0.0,7378,0,0.0,7374,0,0.0,7404,0,0.0,1243128,80,0,597935,0,0,,,
1667949842,2022-11-08 23:24:02 +0000,e733c733b3b3c33f13905f9501db69cb94a55a64,20221108AK2015,live,0.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-08T23:11:45.982Z,0,402,0.0,7377,0,0.0,7485,0,0.0,7378,0,0.0,7374,0,0.0,7404,0,0.0,296655,99,0,597935,0,0,,,
1667950369,2022-11-08 23:32:49 +0000,88781f78b51366cb56dbc8603a43b441a541be7f,20221108AK2015,live,0.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-08T23:28:11.452Z,0,402,0.0,7377,0,0.0,7485,0,0.0,7378,0,0.0,7374,0,0.0,7404,0,0.0,335000,99,0,597935,0,0,,,
1667970114,2022-11-08 23:01:54 -0600,68b6dbb0ab0b313af53b82f98636ce9a824bdc54,20221108AK2015,live,0.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-09T05:00:13.107Z,0,402,0.0,7377,0,0.0,7485,0,0.0,7378,0,0.0,7374,0,0.0,7404,0,0.0,335000,99,0,597935,0,0,,,
1667974313,2022-11-09 00:11:53 -0600,6b3b0bacc6c41a15c188eab11ce932a1d154d208,20221108AK2015,live,25.64,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-09T06:09:06.585Z,140,402,34.83,7374,38632,44.98,7378,24105,28.06,7377,21347,24.85,7485,1719,2.0,7404,88,0.1,335000,99,85891,597935,140,103,0.0,,
1667974357,2022-11-09 00:12:37 -0600,f3a34debf9bc3f3d09633b4380781add88e0174a,20221108AK2015,live,25.64,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-09T06:11:31.014Z,140,402,34.83,7374,38632,44.98,7378,24105,28.06,7377,21347,24.85,7485,1719,2.0,7404,88,0.1,335000,99,85891,597935,140,103,0.0,,
1667974809,2022-11-09 00:20:09 -0600,21e89b68838446570e2788596a6ed47ed4d95a07,20221108AK2015,live,25.64,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-09T06:18:50.395Z,140,402,34.83,7374,38632,44.98,7378,24105,28.06,7377,21347,24.85,7485,1719,2.0,7404,88,0.1,335000,99,85891,597935,140,103,0.0,,
1667975196,2022-11-09 00:26:36 -0600,e7c0ff159fd1c173ed3e565feb144ed98be0c89e,20221108AK2015,live,28.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-09T06:25:09.662Z,140,402,34.83,7374,38632,44.98,7378,24105,28.06,7377,21347,24.85,7485,1719,2.0,7404,88,0.1,306754,99,85891,597935,140,113,0.0,,
