captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108VA47001,live,0.0,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-07T21:37:55.836Z,0,281,0.0,51240,0,0.0,51922,0,0.0,51903,0,0.0,400320,99,0,1072892,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108VA47001,live,0.0,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-08T19:50:38.161Z,0,281,0.0,51240,0,0.0,51922,0,0.0,51903,0,0.0,400320,99,0,1072892,0,0,,,,
1667952254,2022-11-09 00:04:14 +0000,01f078a675119f6cdf4e095b5cc2a41189aff91c,20221108VA47001,live,0.0,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:02:53.875Z,0,281,0.0,51240,0,0.0,51922,0,0.0,51903,0,0.0,400320,99,0,1072892,0,0,,,,
1667953197,2022-11-09 00:19:57 +0000,4752cb39f35c63d02e72237179350aec6f014171,20221108VA47001,live,0.16,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:15:26.200Z,3,281,1.07,51240,490,77.04,51903,140,22.01,51922,6,0.94,400320,99,636,1072892,3,0,0.0,,,
1667953518,2022-11-09 00:25:18 +0000,c5fd4e03c2339afc5fd044a64f91f261b7e7cfa1,20221108VA47001,live,6.4,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:24:35.049Z,27,281,9.61,51240,15201,59.29,51903,10149,39.59,51922,287,1.12,400320,99,25637,1072892,27,18,0.0,,,
1667953790,2022-11-09 00:29:50 +0000,6070b11d4c3c0a9b2acaa63cc75a94579377e299,20221108VA47001,live,7.45,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:28:34.892Z,30,281,10.68,51240,17640,59.15,51903,11860,39.77,51922,320,1.07,400320,99,29820,1072892,30,21,0.0,,,
1667954061,2022-11-09 00:34:21 +0000,f42b15f4268586407ce223466d2394d526a81df4,20221108VA47001,live,8.94,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:33:35.608Z,35,281,12.46,51240,21467,60.01,51903,13947,38.99,51922,359,1.0,400320,99,35773,1072892,35,25,0.0,,,
1667954328,2022-11-09 00:38:48 +0000,bfe97281aaab58d7c74edee2f505906bcc18daea,20221108VA47001,live,11.13,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:37:33.719Z,44,281,15.66,51240,26212,58.84,51903,17868,40.11,51922,471,1.06,400320,99,44551,1072892,44,31,0.0,1.0,,
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,20221108VA47001,live,11.74,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:40:34.106Z,46,281,16.37,51240,27717,59.0,51903,18762,39.94,51922,502,1.07,400320,99,46981,1072892,46,33,0.0,1.0,,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,20221108VA47001,live,13.79,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:46:54.706Z,56,281,19.93,51240,32774,59.37,51903,21835,39.56,51922,592,1.07,400320,99,55201,1072892,56,39,0.0,1.0,,
1667955153,2022-11-09 00:52:33 +0000,5dbf5007b88cfdc60ec0e8e538e0df6eb1e86637,20221108VA47001,live,14.07,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:50:34.429Z,57,281,20.28,51240,33425,59.36,51903,22280,39.57,51922,603,1.07,400320,99,56308,1072892,57,40,0.0,1.0,,
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,20221108VA47001,live,16.81,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:55:55.490Z,69,281,24.56,51240,40396,60.01,51903,26190,38.91,51922,724,1.08,400320,99,67310,1072892,69,47,0.0,1.0,,
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,20221108VA47001,live,18.32,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:00:12.072Z,77,281,27.4,51240,44088,60.13,51903,28445,38.79,51922,792,1.08,400320,99,73325,1072892,77,51,0.0,1.0,,
