captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,WI,55139,2,2022-11-09T01:00:00.000Z,FIPSCode,55139,0,2022-11-07T03:28:34.279Z,0,0,73,0,26481,0,0,72457,99,0,93709,0,0
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,WI,55139,2,2022-11-09T02:00:00.000Z,FIPSCode,55139,0,2022-11-09T02:01:25.035Z,0,0,73,0,26481,0,0,72457,99,0,93709,0,0
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,WI,55139,2,2022-11-09T02:00:00.000Z,FIPSCode,55139,0,2022-11-09T02:01:25.035Z,0,0,73,0,26481,0,0,72457,99,0,93709,0,0
1669835247,2022-11-30 13:07:27 -0600,d4b873a3650e318062e146364e7cdfedc1d5d349,WI,55139,2,2022-11-09T02:00:00.000Z,FIPSCode,55139,0,2022-11-30T19:07:09.393Z,0,0,73,0,26481,0,0,47731,100,0,93709,0,0
