captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.60761.first,candidates.60761.last,candidates.60761.party,candidates.60761.incumbent,candidates.60761.candidateID,candidates.60761.polID,candidates.60761.ballotOrder,candidates.60761.polNum,candidates.60761.electWon,candidates.62821.first,candidates.62821.last,candidates.62821.party,candidates.62821.candidateID,candidates.62821.polID,candidates.62821.ballotOrder,candidates.62821.polNum,candidates.62821.electWon,candidates.60761.winnerDateTime
1667972675,2022-11-08 23:44:35 -0600,abc190fd74975557bf2546720ebdf83a0ace1d57,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,203706,99,137622,574806,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,203706,99,138347,574806,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1667975526,2022-11-09 00:32:06 -0600,5374366d2c6a2b7e8af014c09c7cd85c5fd86ee7,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,203706,99,141796,574806,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1667977161,2022-11-09 00:59:21 -0600,d4158baa35ee56754832f9c50c65e72445101881,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,203706,99,141839,574806,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1667979685,2022-11-09 01:41:25 -0600,af7b8ef1f38511aa48d86442ff26098954b3c7df,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,203706,99,146689,574806,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1667984807,2022-11-09 03:06:47 -0600,5153412fed905c9aa9ebe6edf631d1fa90c2b102,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,203706,99,155370,574806,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1667987322,2022-11-09 03:48:42 -0600,c4941bd0c330c6a68f39d6af84344c6410041a01,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,203706,99,159382,574806,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1667990684,2022-11-09 04:44:44 -0600,efdfb7c669faa1b581c8efc142e9f0a832c5334d,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,203706,99,168234,574806,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1667993234,2022-11-09 05:27:14 -0600,e5fb7291fb828d866457217da4e365b2cb9bee5f,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,198227,99,168234,574806,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1667994947,2022-11-09 05:55:47 -0600,47de35b3d5597d33669f6ae94b43dcd0f7dfb82b,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,198227,99,179727,574806,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1667995789,2022-11-09 06:09:49 -0600,6012c48e10e67e108b87dcb196d70450963d8ae9,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,198570,99,179727,574806,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1667996558,2022-11-09 06:22:38 -0600,6ed410a7a425f22f9d63a92f2659d3edeff4d1d6,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,190028,99,179727,574806,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1668010038,2022-11-09 10:07:18 -0600,7f882ee806ab6b93215a59fa3c5a05469e090576,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,190028,99,180142,574806,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1668050595,2022-11-09 21:23:15 -0600,e1610b83277da512911c1dadffbc2c5f15c68be3,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,190028,99,180788,574806,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1668095224,2022-11-10 09:47:04 -0600,0e26f4c4494a8cb2aa1e14153af4857659853624,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,183967,99,180788,574806,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1668108806,2022-11-10 13:33:26 -0600,df37e1af72f523f6a9fbcac07ed647315e8f7929,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,183967,99,180788,382627,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1668124774,2022-11-10 17:59:34 -0600,fe13f64ac6086b0e7fe8bd699826ad2d61a8961c,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,183967,99,180983,382627,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
1668144895,2022-11-10 23:34:55 -0600,9fe81e957f9ac3be867bcf2997e98f491c31be56,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"SW Houston, subs West",True,District 7,7,182811,99,180983,382627,True,20221108TX45877,2022-11-08,TX,60761,Lizzie,Fletcher,Dem,True,60761,65918,1,51879,0,Johnny,Teague,GOP,62821,68222,2,52443,0,2022-11-09T03:55:59.302Z
