captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-07T03:04:01.825Z,0,0.0,42,0,20045,0,0.0,20006,0,0.0,61548,99,0,129765,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-08T20:52:50.818Z,0,0.0,42,0,20045,0,0.0,20006,0,0.0,61548,99,0,129765,0,0
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-09T01:25:14.458Z,0,0.0,42,0,20045,0,0.0,20006,0,0.0,62102,99,0,129765,0,0
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-09T05:00:07.048Z,0,0.0,42,0,20045,0,0.0,20006,0,0.0,62102,99,0,129765,0,0
1667970156,2022-11-08 23:02:36 -0600,84ea53799ae0036a04ac85127e62d719394c963e,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-09T05:00:07.048Z,0,0.0,42,0,20045,0,0.0,20006,0,0.0,62102,99,0,129765,0,0
1667975154,2022-11-09 00:25:54 -0600,e385cf3ed45230deb4315fbba874f4f4144f56b6,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-09T06:24:41.453Z,36,86.33,42,0,20045,37378,69.72,20006,16237,30.28,62102,99,53615,129765,0,36
1667976144,2022-11-09 00:42:24 -0600,9ba67be41054bbe85d475769a3f52b32f07bb1ad,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-09T06:40:09.895Z,39,92.0,42,0,20045,37378,69.72,20006,16237,30.28,58277,99,53615,129765,0,39
1667976630,2022-11-09 00:50:30 -0600,db8e9eae6d57d57ee926ebc81f6ed458df0e5089,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-09T06:49:26.891Z,39,92.0,42,0,20045,37378,69.72,20006,16237,30.28,58277,99,53615,129765,0,39
1667977529,2022-11-09 01:05:29 -0600,41a86a702268ec57df877a606f8777dfeb75024d,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-09T06:49:26.891Z,39,92.0,42,0,20045,37378,69.72,20006,16237,30.28,58277,99,53615,129765,0,39
1667977935,2022-11-09 01:12:15 -0600,feb40c975705809cd00ffdf92140d1a7aba09790,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-09T06:49:26.891Z,39,92.0,42,0,20045,37378,69.72,20006,16237,30.28,58277,99,53615,129765,0,39
1667980452,2022-11-09 01:54:12 -0600,8582b289a5585f5144f1456aab265e4a7ab9ddc5,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-09T07:50:07.417Z,0,97.31,42,0,20045,38241,67.44,20006,18466,32.56,58277,99,56707,129765,0,41
1667980498,2022-11-09 01:54:58 -0600,080f852a8c127ca7a693ce7339f054df2661fd43,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-09T07:50:07.417Z,0,97.31,42,0,20045,38241,67.44,20006,18466,32.56,58277,99,56707,129765,0,41
1667981123,2022-11-09 02:05:23 -0600,cab57d2c03fab6367d8f4209c67e475f346b5a09,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-09T08:03:53.931Z,0,97.31,42,0,20045,38241,67.44,20006,18466,32.56,58277,99,56707,129765,0,41
1667981603,2022-11-09 02:13:23 -0600,3310dbe8867ffe9b16ad80e27a2817750d56a0d9,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-09T08:12:22.004Z,0,97.31,42,0,20045,38241,67.44,20006,18466,32.56,58277,99,56707,129765,0,41
1667981884,2022-11-09 02:18:04 -0600,1d01d3e7b1a7d975fd5163dbde647aabc94b3598,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-09T08:16:10.665Z,0,96.0,42,0,20045,38241,67.44,20006,18466,32.56,59070,99,56707,129765,0,40
1668083849,2022-11-10 06:37:29 -0600,6296bff6087e1efaaeae83549b78a9298df6cba2,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-09T08:16:10.665Z,0,96.0,42,0,20045,38241,67.44,20006,18466,32.56,59070,99,56707,129765,0,40
1668084273,2022-11-10 06:44:33 -0600,861ce3df6073945b9de86497e37a61bc56db4369,HI,15001,2,2022-11-09T05:00:00.000Z,FIPSCode,15001,0,2022-11-09T08:16:10.665Z,0,96.0,42,0,20045,38241,67.44,20006,18466,32.56,59070,99,56707,129765,0,40
