captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.31183.first,candidates.31183.last,candidates.31183.incumbent,candidates.31183.party,candidates.31183.candidateID,candidates.31183.ballotOrder,candidates.31183.polID,candidates.31183.polNum,candidates.31183.electWon,candidates.31985.first,candidates.31985.last,candidates.31985.party,candidates.31985.candidateID,candidates.31985.ballotOrder,candidates.31985.polID,candidates.31985.polNum,candidates.31985.electWon,candidates.31990.first,candidates.31990.last,candidates.31990.party,candidates.31990.candidateID,candidates.31990.ballotOrder,candidates.31990.polID,candidates.31990.polNum,candidates.31990.electWon,candidates.31183.winnerDateTime
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,255733,99,108509,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667968227,2022-11-08 22:30:27 -0600,b78ec951061d2bf917e09f1eb01cb079af5e3a88,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,250530,99,120392,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667968272,2022-11-08 22:31:12 -0600,97ef6c54bfa1c7ef6beea70c87aafe0c54251ad8,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,255733,99,108509,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,250530,99,120392,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,251194,99,120392,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667968451,2022-11-08 22:34:11 -0600,ec7c4c2fbdf80046dac3b25dd67b45de79385a9e,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,250530,99,120392,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667968622,2022-11-08 22:37:02 -0600,e74479d04a2cbc206da9d05d88b7661e84a5267c,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,251194,99,120392,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,250530,99,120392,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667968798,2022-11-08 22:39:58 -0600,a5f602864fc4763e8a6bc6f82d3436a01320e3bc,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,251194,99,120392,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,250530,99,120392,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667969018,2022-11-08 22:43:38 -0600,465844bb53a3330849af3b4eca4fced2045c6920,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,248018,99,141091,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,245300,99,158380,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667970594,2022-11-08 23:09:54 -0600,d4f30f0656d3b91d4423d751f85b9496715af7d9,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,241030,99,166748,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667970637,2022-11-08 23:10:37 -0600,879713b6aae904f8cc55b1a8c3ce99346dd39ab3,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,245300,99,158380,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667970681,2022-11-08 23:11:21 -0600,dd69cd860a28762a05e9344e662f63641aef1dd4,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,241030,99,166748,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667970856,2022-11-08 23:14:16 -0600,ff06f2de4e569cd29ca92d25039a935917deb88f,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,241429,99,173715,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667971699,2022-11-08 23:28:19 -0600,ab5f2b666bd1b9bf6989ccd1e80db43497d771dc,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,238163,99,183843,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667972675,2022-11-08 23:44:35 -0600,abc190fd74975557bf2546720ebdf83a0ace1d57,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,238163,99,187144,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667973424,2022-11-08 23:57:04 -0600,af3468c86121e4f756caa76aafa8fe74e6306883,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,238163,99,188290,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667974225,2022-11-09 00:10:25 -0600,2985b4bedf5fc7a85a7f91a2caf4c7b14617e055,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,230512,99,192208,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667974988,2022-11-09 00:23:08 -0600,5d6616b419546bd84ca0c06ee5a7a5389ea5fc67,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,225919,99,195636,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667975032,2022-11-09 00:23:52 -0600,2b4eef55da041b24d8b907ba1775c35ebda992e0,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,230512,99,192208,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667975072,2022-11-09 00:24:32 -0600,1160439825d46dbd816d3f7122a5cf79a867a03f,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,225919,99,195636,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667975898,2022-11-09 00:38:18 -0600,7609424c163438fd3cafbbf7ed6226754e52c1bd,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,228368,99,201923,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667976630,2022-11-09 00:50:30 -0600,db8e9eae6d57d57ee926ebc81f6ed458df0e5089,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,225182,99,203096,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667976671,2022-11-09 00:51:11 -0600,ea959052a4daa986b427aee926dc66fbdb41fd60,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,228368,99,201923,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667976713,2022-11-09 00:51:53 -0600,e706274cafb1c1dca67fd185b843624ee37dec41,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,225182,99,203096,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667977490,2022-11-09 01:04:50 -0600,73af89bd198396be18bf17786481f7c1aff2cd2b,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,222178,99,203096,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667979192,2022-11-09 01:33:12 -0600,bdaf4fc12fe65f7bcce0f8063c33ccd41427f273,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,220622,99,208065,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667979231,2022-11-09 01:33:51 -0600,0aac9649608b65a23e9855cf5cacd405130eb626,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,222178,99,203096,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667979312,2022-11-09 01:35:12 -0600,5fd2ef815b3efc7160a0f621311c95958f5349fa,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,220622,99,208065,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667980354,2022-11-09 01:52:34 -0600,b95b3aa03864d3aa8e20ef68881e81d2ed7e17c2,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,220542,99,208065,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667980960,2022-11-09 02:02:40 -0600,77e86fad3864f77f6953461bce33086104908ed9,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,220563,99,210207,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667982636,2022-11-09 02:30:36 -0600,5acc7456ca91022c54c673fb8195b1dd05f915f9,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,220563,99,211954,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667984243,2022-11-09 02:57:23 -0600,7115c058bcd3ff51a93d48244a4b79656d48a186,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,222328,99,211954,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1667990964,2022-11-09 04:49:24 -0600,e5ddb97730cda8d6e8e9bcfcaaba7976a894547f,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,222328,99,219282,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1668014894,2022-11-09 11:28:14 -0600,dd9c208ce748b097a4d9367acbdf7ee31014b2ef,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,221498,99,219282,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
1668208624,2022-11-11 17:17:04 -0600,67fc0196317d873c0b2ba2ab3fdb60dd888ad660,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,221498,99,219585,771757,True,20221108NE28384,2022-11-08,NE,31183,Adrian,Smith,True,GOP,31183,1,30010,29087,0,David,Else,Dem,31985,2,69978,30144,0,Mark,Elworth,LMN,31990,3,63451,29823,0,2022-11-09T03:24:24.036Z
