captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt,candidates.1.colorIndex
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,20221108NY36600,live,46.13,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:29:02.068Z,244,657,37.14,77054,84219,61.05,86399,53726,38.95,299034,99,137945,1093083,244,298,0.0,,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108NY36600,live,50.12,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:34:38.962Z,244,657,37.14,77054,89681,59.83,86399,60200,40.17,299034,99,149881,1093083,244,324,0.0,,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108NY36600,live,55.77,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:46:10.100Z,285,657,43.38,77054,99557,59.7,86399,67206,40.3,299034,99,166763,1093083,285,339,0.0,,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,20221108NY36600,live,56.18,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:50:57.913Z,285,657,43.38,77054,100117,59.6,86399,67874,40.4,299034,99,167991,1093083,285,355,0.0,,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108NY36600,live,61.27,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:03:29.008Z,319,657,48.55,77054,107547,58.7,86399,75668,41.3,299034,99,183215,1093083,319,372,0.0,,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,20221108NY36600,live,61.27,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:11:51.059Z,319,657,48.55,77054,107547,58.7,86399,75668,41.3,299034,99,183215,1093083,319,403,0.0,,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,20221108NY36600,live,70.73,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:17:40.152Z,336,657,51.14,77054,124058,58.65,86399,87448,41.35,299034,99,211506,1093083,336,465,0.0,,,
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,20221108NY36600,live,70.73,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:19:29.780Z,336,657,51.14,77054,124058,58.65,86399,87448,41.35,299034,99,211506,1093083,336,465,0.0,X,2022-11-09T04:19:29.576Z,
1667968451,2022-11-08 22:34:11 -0600,ec7c4c2fbdf80046dac3b25dd67b45de79385a9e,20221108NY36600,live,70.17,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:32:52.306Z,336,657,51.14,77054,124058,58.65,86399,87448,41.35,301438,99,211506,1093083,336,461,0.0,X,2022-11-09T04:19:29.576Z,
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,20221108NY36600,live,70.36,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:41:36.762Z,336,657,51.14,77054,124430,58.67,86399,87658,41.33,301438,99,212088,1093083,336,448,0.0,X,2022-11-09T04:19:29.576Z,
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,20221108NY36600,live,86.01,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:44:46.431Z,319,657,48.55,77054,143099,55.19,86399,116168,44.81,301438,99,259267,1093083,319,565,0.0,X,2022-11-09T04:19:29.576Z,1.0
1667969855,2022-11-08 22:57:35 -0600,8c3f41d4804fda622cab89f365a05518b70e5a91,20221108NY36600,live,93.05,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:56:52.304Z,319,657,48.55,77054,153137,54.6,86399,127336,45.4,301438,99,280473,1093083,319,590,0.0,X,2022-11-09T04:19:29.576Z,1.0
1667970415,2022-11-08 23:06:55 -0600,f1d4e9736f94ffa7aa7ebd5da07699c9a419c5df,20221108NY36600,live,93.05,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:06:10.885Z,319,657,48.55,77054,153137,54.6,86399,127336,45.4,301438,99,280473,1093083,319,590,0.0,X,2022-11-09T04:19:29.576Z,1.0
1667970461,2022-11-08 23:07:41 -0600,7d669d180641a9a00e537201f92d2f70ea120169,20221108NY36600,live,94.65,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:06:43.156Z,515,657,78.39,77054,156355,54.8,86399,128970,45.2,301438,99,285325,1093083,515,622,0.0,X,2022-11-09T04:19:29.576Z,1.0
1667970856,2022-11-08 23:14:16 -0600,ff06f2de4e569cd29ca92d25039a935917deb88f,20221108NY36600,live,94.65,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:11:23.830Z,515,657,78.39,77054,156355,54.8,86399,128970,45.2,301438,99,285325,1093083,515,622,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668014391,2022-11-09 11:19:51 -0600,084b762ad3fc844808263e7e1b29a5f570fad4ba,20221108NY36600,live,94.41,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T17:19:13.620Z,515,657,78.39,77054,156355,54.8,86399,128970,45.2,302227,99,285325,1093083,515,620,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668015147,2022-11-09 11:32:27 -0600,2d327c7ef6485dd4c12a543762dbd12b7a0525d8,20221108NY36600,live,94.41,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T17:31:38.468Z,515,657,78.39,77054,156355,54.8,86399,128970,45.2,302227,99,285325,1093083,515,620,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668015906,2022-11-09 11:45:06 -0600,1b2d3c96a0733d8add574d56c3374f2ca8c58fe3,20221108NY36600,live,94.41,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T17:43:59.707Z,515,657,78.39,77054,156355,54.8,86399,128970,45.2,302227,99,285325,1093083,515,620,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668016831,2022-11-09 12:00:31 -0600,f365e50d6b9c5421628944440efedfd45ca3d35a,20221108NY36600,live,94.41,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T17:59:45.970Z,515,657,78.39,77054,156355,54.8,86399,128970,45.2,302227,99,285325,1093083,515,620,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668020486,2022-11-09 13:01:26 -0600,f267e3bbbae16782af81d9d9c315d2afbf2e75cc,20221108NY36600,live,94.41,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T19:00:38.881Z,515,657,78.39,77054,156355,54.8,86399,128970,45.2,302227,99,285325,1093083,515,620,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668021384,2022-11-09 13:16:24 -0600,de089fb7c4d1ce88590e1549f8f8d78c883b72f3,20221108NY36600,live,94.41,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T19:15:11.927Z,515,657,78.39,77054,156355,54.8,86399,128970,45.2,302227,99,285325,1093083,515,620,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668022316,2022-11-09 13:31:56 -0600,8ac9d40a9f128bd1e65ee6aa2eeea055ff6e7ec0,20221108NY36600,live,94.41,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T19:30:57.468Z,515,657,78.39,77054,156355,54.8,86399,128970,45.2,302227,99,285325,1093083,515,620,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668023386,2022-11-09 13:49:46 -0600,309737d9f18098d4c4017fd2213fc5c610606dd2,20221108NY36600,live,94.41,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T19:49:21.583Z,515,657,78.39,77054,156355,54.8,86399,128970,45.2,302227,99,285325,1093083,515,620,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668023430,2022-11-09 13:50:30 -0600,5897ae4376f7bb287aeba69544b5cfabf38a4601,20221108NY36600,live,94.41,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T19:49:34.644Z,515,657,78.39,77054,156355,54.8,86399,128970,45.2,302227,99,285325,1093083,515,620,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668023471,2022-11-09 13:51:11 -0600,7064c26011665f9f693f9cb25740d6e34b456449,20221108NY36600,live,94.41,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T19:50:17.324Z,515,657,78.39,77054,156355,54.8,86399,128970,45.2,302227,99,285325,1093083,515,620,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668024399,2022-11-09 14:06:39 -0600,36cb580c26318fa310f3b3f49f08ceee625701df,20221108NY36600,live,94.41,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T20:05:52.231Z,555,657,84.47,77054,156355,54.8,86399,128970,45.2,302227,99,285325,1093083,555,620,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668027729,2022-11-09 15:02:09 -0600,d5d88d1b20e1a43623c87bd459d7581b792c539a,20221108NY36600,live,94.21,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T21:01:11.547Z,656,657,99.85,77054,155983,54.78,86399,128760,45.22,302227,99,284743,1093083,656,619,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668032169,2022-11-09 16:16:09 -0600,34374ee6f282323c9f4bce5efec496c6f297ec06,20221108NY36600,live,94.49,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T22:15:38.121Z,656,657,99.85,77054,155983,54.78,86399,128760,45.22,301363,99,284743,1093083,656,621,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668032460,2022-11-09 16:21:00 -0600,a4dab718777a045becbfca4327a34b5d8c437f97,20221108NY36600,live,94.83,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T22:19:59.576Z,656,657,99.85,77054,155983,54.78,86399,128760,45.22,300275,99,284743,1093083,656,623,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668034545,2022-11-09 16:55:45 -0600,c8b02fd9464928622651dd0dde90b1b943ffa388,20221108NY36600,live,94.83,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T22:55:02.071Z,656,657,99.85,77054,155983,54.78,86399,128760,45.22,300275,99,284743,1093083,656,623,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668097874,2022-11-10 10:31:14 -0600,9bd406d48f5c40bcada0bee1e963247d0d7cd21d,20221108NY36600,live,94.83,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T16:30:32.128Z,656,657,99.85,77054,155983,54.78,86399,128760,45.22,300275,99,284743,1093083,656,623,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668107375,2022-11-10 13:09:35 -0600,8eca323aab66bc78156a8cb9d507373cf71064e3,20221108NY36600,live,94.83,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T19:09:03.032Z,656,657,99.85,77054,155983,54.78,86399,128760,45.22,300275,99,284743,1093083,656,623,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668110754,2022-11-10 14:05:54 -0600,1d542e1878562e0295f53b65d5002bf63ee0bf89,20221108NY36600,live,94.83,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T20:05:15.333Z,656,657,99.85,77054,155983,54.78,86399,128760,45.22,300275,99,284743,1093083,656,623,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668118286,2022-11-10 16:11:26 -0600,041a25d9a4a17b9f7978fd3ef6213234cc2769f2,20221108NY36600,live,95.23,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T22:10:25.206Z,657,657,100.0,77054,156806,54.83,86399,129154,45.17,300275,99,285960,1093083,657,626,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668178689,2022-11-11 08:58:09 -0600,3fe51f58cf2ef94ff9f7ec10eb0cd1076c85d06c,20221108NY36600,live,95.61,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T14:57:38.121Z,657,657,100.0,77054,157661,54.92,86399,129419,45.08,300275,99,287080,1093083,657,628,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668188551,2022-11-11 11:42:31 -0600,bc6255f7fa6276eaf49e3f2973d156abbf5e6a7f,20221108NY36600,live,95.23,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T17:41:41.538Z,657,657,100.0,77054,157661,54.92,86399,129419,45.08,301454,99,287080,1093083,657,626,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668190028,2022-11-11 12:07:08 -0600,8460cbe12aa3248cbd9293f81b01869eb59d12ea,20221108NY36600,live,95.0,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T18:06:11.251Z,657,657,100.0,77054,157661,54.92,86399,129419,45.08,302189,99,287080,1093083,657,624,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668200771,2022-11-11 15:06:11 -0600,9de044625c9fe3dae9aa2e4adc553cfbe58a3bdc,20221108NY36600,live,95.1,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T21:05:34.771Z,657,657,100.0,77054,157913,54.95,86399,129470,45.05,302189,99,287383,1093083,657,625,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668224033,2022-11-11 21:33:53 -0600,6d16d67394293cb018b94df1cfac83c8b92b526c,20221108NY36600,live,95.1,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-12T03:33:10.872Z,625,657,95.13,77054,157913,54.95,86399,129470,45.05,302189,99,287383,1093083,657,625,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668520697,2022-11-15 07:58:17 -0600,6a7d00b6c231fe37d66f315282470af456502b59,20221108NY36600,live,95.13,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T13:57:53.085Z,625,657,95.13,77054,157991,54.96,86399,129482,45.04,302189,99,287473,1093083,657,625,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668615382,2022-11-16 10:16:22 -0600,8eae8fc1a86ffc7c63f7d2b7e488a05d07ebc8f5,20221108NY36600,live,95.32,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-16T16:15:55.930Z,626,657,95.28,77054,158359,54.98,86399,129696,45.02,302189,99,288055,1093083,657,626,0.0,X,2022-11-09T04:19:29.576Z,1.0
1668631087,2022-11-16 14:38:07 -0600,d8f82e24e176fd907c446b85928c8d67298cb321,20221108NY36600,live,95.64,NY,New York,33,1,2022-11-09T02:00:00.000Z,state,0,2022-11-16T20:37:45.247Z,628,657,95.59,77054,159015,55.02,86399,130012,44.98,302189,99,289027,1093083,657,628,0.0,X,2022-11-09T04:19:29.576Z,1.0
