captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.42905.first,candidates.42905.last,candidates.42905.party,candidates.42905.incumbent,candidates.42905.candidateID,candidates.42905.polID,candidates.42905.ballotOrder,candidates.42905.polNum,candidates.42905.electWon,candidates.45631.first,candidates.45631.last,candidates.45631.party,candidates.45631.candidateID,candidates.45631.polID,candidates.45631.ballotOrder,candidates.45631.polNum,candidates.45631.electWon,candidates.42905.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,NC-20221108_Eday62,34,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 12,12,232448,99,0,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,NC-20221108_Eday80,34,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 12,12,280039,99,0,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,,
1667954061,2022-11-09 00:34:21 +0000,f42b15f4268586407ce223466d2394d526a81df4,NC-20221108_Eday80,34,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 12,12,280039,99,0,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 12,12,280039,99,125149,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,280039,99,127913,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,280039,99,132727,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,280039,99,134829,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,280039,99,149006,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,280039,99,153451,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,280039,99,189645,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,263522,99,189645,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,263522,99,208853,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,263522,99,218369,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,223004,99,218369,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1667969376,2022-11-08 22:49:36 -0600,4ac813ba060ccffdf02cdf61aae9dd9c0b214438,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,223004,99,220493,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1667970199,2022-11-08 23:03:19 -0600,f4db6dd16c878356c43dd19f6d680eb5acf90d34,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,223004,99,220939,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1667972675,2022-11-08 23:44:35 -0600,abc190fd74975557bf2546720ebdf83a0ace1d57,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,223171,99,220939,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1668481201,2022-11-14 21:00:01 -0600,581689945ddbb94c4131697e21d88e2d9c72bd6f,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,223171,99,222723,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1668564161,2022-11-15 20:02:41 -0600,6841b48324bb52959ed891092a439321114de06a,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,223171,99,222932,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1668624151,2022-11-16 12:42:31 -0600,ac834997e71b658d3c1b0ce8cea3564cb0bba40e,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,225184,99,222932,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1668730419,2022-11-17 18:13:39 -0600,c65ef9438ea96f0fef448d28e89b1eca3278afd7,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,225184,99,223907,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1668796955,2022-11-18 12:42:35 -0600,06ed6d0cd7d14f812a248e65c0796f0db85eaa47,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 12,12,225184,99,223909,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1668878214,2022-11-19 11:16:54 -0600,edca38d25b793bc8cdcf07b4c2dbea7ed7f727c4,NC-20221108_Eday80,34,General,G,Tabulation Paused,Called,H,U.S. House,True,District 12,12,226170,99,223909,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,
1669140875,2022-11-22 12:14:35 -0600,158b0b51b6fa39d4323dc7b5b95bfcfe70f6153e,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 12,12,226170,99,223909,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,False
1669736088,2022-11-29 09:34:48 -0600,e4e4b4f6dc386eded0f19e7d2433210bf04ca561,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 12,12,165847,100,223909,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,False
1669755365,2022-11-29 14:56:05 -0600,aa09c24ecad943847c2d08c50fced7010fefee3b,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 12,12,223908,100,223909,600123,True,20221108NC35419,2022-11-08,NC,42905,Alma,Adams,Dem,True,42905,55929,2,34977,0,Tyler,Lee,GOP,45631,70295,1,38850,0,2022-11-09T01:29:53.280Z,False
