captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.6492.first,candidates.6492.last,candidates.6492.abbrv,candidates.6492.party,candidates.6492.incumbent,candidates.6492.candidateID,candidates.6492.polID,candidates.6492.ballotOrder,candidates.6492.polNum,candidates.6492.electWon,candidates.9515.first,candidates.9515.last,candidates.9515.party,candidates.9515.candidateID,candidates.9515.polID,candidates.9515.ballotOrder,candidates.9515.polNum,candidates.9515.electWon,candidates.6492.winnerDateTime,isCertified
1667973466,2022-11-08 23:57:46 -0600,99efdc0f1ed1d3ebdb4c01c2b3affc8219305bc0,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"East, Spokane",True,District 5,5,343801,70,191276,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,,
1667973512,2022-11-08 23:58:32 -0600,c5b8277525be0367964460ee9775326f5b2cc341,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,343801,70,191276,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1667973555,2022-11-08 23:59:15 -0600,574ef20eb007a0ff55ecd54e4003b61f517e06b5,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"East, Spokane",True,District 5,5,343801,70,191276,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,,
1667973692,2022-11-09 00:01:32 -0600,ace2173236427104569b3ce7a51ec8e19284acf6,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,343801,70,191276,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1667973737,2022-11-09 00:02:17 -0600,f7940d04f83247dd0cbf585d2d4f25b8c66e477d,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"East, Spokane",True,District 5,5,343801,70,191276,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,,
1667973793,2022-11-09 00:03:13 -0600,471324a7f30a6780d5e1d2eb6bf6c21c79776e91,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,343801,70,191276,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1667973835,2022-11-09 00:03:55 -0600,b3bdd8a625be8657c0e5a46d72158acdcfd366d2,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"East, Spokane",True,District 5,5,343801,70,191276,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,,
1667973964,2022-11-09 00:06:04 -0600,9272ebff43a029380ebf987d0a9fa080674e7e91,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,343801,70,191276,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668036192,2022-11-09 17:23:12 -0600,d733eb7da1b18a4012b4aea1e06129b381b19f81,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,343801,70,191790,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668044482,2022-11-09 19:41:22 -0600,2a86ea2a573e03a1366c30ed6b1179618ee69c85,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,343801,70,220748,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668051992,2022-11-09 21:46:32 -0600,5a12b23f3535c9e7b9b706b1e6697ed40efed824,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,343801,70,221924,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668098040,2022-11-10 10:34:00 -0600,cd80792ac7e84573e99210f01259a526a05d5ed9,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,344000,70,221924,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668098798,2022-11-10 10:46:38 -0600,f35017ac54b330db2ac4ad97f6828ac30f5bfe66,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,326111,70,221924,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668098883,2022-11-10 10:48:03 -0600,7b07abde7057e64bff52516b1c1bf796c48fd089,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,344000,70,221924,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668098924,2022-11-10 10:48:44 -0600,711b211c723dbfa7124ce44369bec5c73160f008,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,326111,70,221924,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668099262,2022-11-10 10:54:22 -0600,c1cea72b78c7d59f6e67342e8efb6513aef9dc41,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,325773,70,221924,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668112944,2022-11-10 14:42:24 -0600,30fcb1ee687d777e44f0216749bacf14650dbc90,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,325773,70,222208,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668119636,2022-11-10 16:33:56 -0600,8b08cdd0d5a46906ec382d1ff98dc0e31b0e5559,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,325773,70,222604,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668124821,2022-11-10 18:00:21 -0600,b5b38ef762c5865817c6f89a48b10568ebac57e0,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,325773,70,245109,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668125620,2022-11-10 18:13:40 -0600,49f5e2e752c1d5229933ddebde4a8bb3cef9f96e,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,325773,70,245321,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668128133,2022-11-10 18:55:33 -0600,ded10af39abb6d8fed3cb9e7a69189572354e2ac,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,325773,70,246710,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668131931,2022-11-10 19:58:51 -0600,c602ab9e05caf1d0902b64b70a6e6a65924fe5a1,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,325773,70,246797,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668135172,2022-11-10 20:52:52 -0600,98824253962d34a252ad57080e514f9c5da7b8a3,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,325773,70,249701,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668184465,2022-11-11 10:34:25 -0600,5f5c1cbb1120ddf77040ad4e7f52f32a768369a4,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,324260,70,249701,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668184505,2022-11-11 10:35:05 -0600,80fa8051067f89034a46f5f0cad63c4d11dc133f,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,325773,70,249701,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668184547,2022-11-11 10:35:47 -0600,39016b65b8c8d2cda3df256400ffa40078844b79,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,324260,70,249701,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668185251,2022-11-11 10:47:31 -0600,ceeceb93020e190265220debbb4db32b35a6c62e,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,323728,70,249701,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668186068,2022-11-11 11:01:08 -0600,4b5d33661f1c880ab04e47d83f629b1eaa9a19d7,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,323540,70,249701,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668215536,2022-11-11 19:12:16 -0600,449d1bee4f409af7b007e66a0b448aa02cb7db6d,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,323540,70,271170,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668272368,2022-11-12 10:59:28 -0600,d292c82045a681b2e0c2efbd9a380ed6a0c205af,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,323253,70,271170,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668273270,2022-11-12 11:14:30 -0600,150f09fc29c0b745c1d66a7e69df97a15de453ea,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,322885,70,271170,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668274130,2022-11-12 11:28:50 -0600,d994855106c53a36d7cb31d138b15c77e95221bf,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,322734,70,271170,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668274998,2022-11-12 11:43:18 -0600,c16cac86fdf73bb594a3237877ce5b80d538f3cf,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,312773,70,271170,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668378147,2022-11-13 16:22:27 -0600,ac7fced0ae0beae04acfdb3424c4e6bcc6460c67,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,312773,90,271170,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668458243,2022-11-14 14:37:23 -0600,ade33332b47e7d6161d1b171a768705b1edca203,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,312773,99,271170,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668459565,2022-11-14 14:59:25 -0600,31322b21e521975c2967dd350b98e31100ef3576,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,312773,99,272828,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668462070,2022-11-14 15:41:10 -0600,84e4729e8952aa8903ca77bea9fff193a6e65f33,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,314942,99,275874,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668464374,2022-11-14 16:19:34 -0600,bd60f624fe09cf4b48dbaac8d594f2bdfd77db91,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,315225,99,276395,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668470344,2022-11-14 17:59:04 -0600,f911f1aff515f0c3951dd950722606fde8f0db3f,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,315042,99,283356,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668472585,2022-11-14 18:36:25 -0600,c6f2fe37070af4e6e1b492ff2a0580cac8d94097,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,310816,99,283610,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668479781,2022-11-14 20:36:21 -0600,317df8a6e2506e4f9b313672e4e1e25456f41fd7,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,310816,99,284099,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668545264,2022-11-15 14:47:44 -0600,df99ac1be8d51eabad53640d2f73e3e1cbdfa0e7,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,311096,99,284136,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668546971,2022-11-15 15:16:11 -0600,ecf730e8228f23d33a24d81bc101b201f97ac857,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,311112,99,284136,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668639972,2022-11-16 17:06:12 -0600,4f236dac044963f0b7884f54920770f7e2af2a94,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,311112,99,284245,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668642072,2022-11-16 17:41:12 -0600,4a770120b62a84eafc4984f7efdfac4fd10a5862,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,312861,99,286329,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668645027,2022-11-16 18:30:27 -0600,ee9bc5117c726b30f6130bde301045e3c36b67c3,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,312695,99,289341,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668716531,2022-11-17 14:22:11 -0600,c645910796dd169a3a661c91cc1734d7420a2fd0,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,313152,99,296279,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668717602,2022-11-17 14:40:02 -0600,76a2b27f272e48704878d9863a86e700e1d83396,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,314792,99,296279,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668732920,2022-11-17 18:55:20 -0600,ceb98123a85599f5ea96993ec6b9e398c662634f,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,314792,99,298916,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1668785678,2022-11-18 09:34:38 -0600,94d123a406b891aec4fb9ed2179db033b5decf93,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,316724,99,299529,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
