captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,LA,22001,2,2022-11-09T01:00:00.000Z,FIPSCode,22001,2022-11-07T03:12:06.625Z,0,0.0,47,0.0,25322,0,0.0,25355,0,0.0,25341,0,0.0,25342,0,0.0,25343,0,0.0,25344,0,0.0,25345,0,0.0,25346,0,0.0,21513,99,0,39170,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-08T19:34:19.435Z,0,0.0,47,0.0,25322,0,0.0,25355,0,0.0,25341,0,0.0,25342,0,0.0,25343,0,0.0,25344,0,0.0,25345,0,0.0,25346,0,0.0,21933,99,0,39170,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T02:03:43.324Z,0,0.0,47,0.0,25322,0,0.0,25355,0,0.0,25341,0,0.0,25342,0,0.0,25343,0,0.0,25344,0,0.0,25345,0,0.0,25346,0,0.0,21933,99,0,39170,0,0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T02:25:12.408Z,0,20.86,47,0.0,25322,3342,73.05,25342,402,8.79,25341,373,8.15,25343,269,5.88,25344,86,1.88,25346,61,1.33,25355,23,0.5,25345,19,0.42,21933,99,4575,39170,0,10
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T02:45:24.117Z,0,20.86,47,0.0,25322,3342,73.05,25342,402,8.79,25341,373,8.15,25343,269,5.88,25344,86,1.88,25346,61,1.33,25355,23,0.5,25345,19,0.42,21933,99,4575,39170,0,10
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T02:59:12.548Z,27,53.6,47,57.45,25322,9128,77.64,25341,941,8.0,25342,743,6.32,25343,518,4.41,25344,192,1.63,25346,130,1.11,25355,61,0.52,25345,44,0.37,21933,99,11757,39170,27,25
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T02:59:12.548Z,27,53.6,47,57.45,25322,9128,77.64,25341,941,8.0,25342,743,6.32,25343,518,4.41,25344,192,1.63,25346,130,1.11,25355,61,0.52,25345,44,0.37,21933,99,11757,39170,27,25
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T03:07:49.563Z,27,68.16,47,57.45,25322,9128,77.64,25341,941,8.0,25342,743,6.32,25343,518,4.41,25344,192,1.63,25346,130,1.11,25355,61,0.52,25345,44,0.37,17249,99,11757,39170,27,32
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T03:11:54.723Z,36,81.71,47,76.6,25322,11402,76.69,25341,1180,7.94,25342,1009,6.79,25343,727,4.89,25344,228,1.53,25346,182,1.22,25355,85,0.57,25345,54,0.36,18194,99,14867,39170,36,38
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T03:24:53.586Z,36,81.71,47,76.6,25322,11402,76.69,25341,1180,7.94,25342,1009,6.79,25343,727,4.89,25344,228,1.53,25346,182,1.22,25355,85,0.57,25345,54,0.36,18194,99,14867,39170,36,38
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T03:26:27.715Z,46,99.0,47,97.87,25322,14500,76.27,25341,1510,7.94,25342,1326,6.97,25343,1007,5.3,25344,278,1.46,25346,216,1.14,25355,107,0.56,25345,67,0.35,18194,99,19011,39170,46,47
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T03:35:04.313Z,46,97.39,47,97.87,25322,14500,76.27,25341,1510,7.94,25342,1326,6.97,25343,1007,5.3,25344,278,1.46,25346,216,1.14,25355,107,0.56,25345,67,0.35,19520,99,19011,39170,46,46
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T03:43:50.351Z,47,99.0,47,100.0,25322,14972,76.54,25341,1553,7.94,25342,1341,6.86,25343,1020,5.21,25344,279,1.43,25346,218,1.11,25355,110,0.56,25345,68,0.35,19759,99,19561,39170,47,47
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T04:01:46.562Z,47,99.0,47,100.0,25322,14972,76.54,25341,1553,7.94,25342,1341,6.86,25343,1020,5.21,25344,279,1.43,25346,218,1.11,25355,110,0.56,25345,68,0.35,19759,99,19561,39170,47,47
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T04:01:46.562Z,47,99.0,47,100.0,25322,14972,76.54,25341,1553,7.94,25342,1341,6.86,25343,1020,5.21,25344,279,1.43,25346,218,1.11,25355,110,0.56,25345,68,0.35,19759,99,19561,39170,47,47
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T04:01:46.562Z,47,99.0,47,100.0,25322,14972,76.54,25341,1553,7.94,25342,1341,6.86,25343,1020,5.21,25344,279,1.43,25346,218,1.11,25355,110,0.56,25345,68,0.35,19759,99,19561,39170,47,47
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T04:01:46.562Z,47,99.0,47,100.0,25322,14972,76.54,25341,1553,7.94,25342,1341,6.86,25343,1020,5.21,25344,279,1.43,25346,218,1.11,25355,110,0.56,25345,68,0.35,19759,99,19561,39170,47,47
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T04:42:08.083Z,47,99.0,47,100.0,25322,14972,76.54,25341,1553,7.94,25342,1341,6.86,25343,1020,5.21,25344,279,1.43,25346,218,1.11,25355,110,0.56,25345,68,0.35,19759,99,19561,39170,47,47
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T04:44:22.285Z,47,99.0,47,100.0,25322,14972,76.54,25341,1553,7.94,25342,1341,6.86,25343,1020,5.21,25344,279,1.43,25346,218,1.11,25355,110,0.56,25345,68,0.35,19759,99,19561,39170,47,47
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T04:51:26.327Z,47,99.0,47,100.0,25322,14972,76.54,25341,1553,7.94,25342,1341,6.86,25343,1020,5.21,25344,279,1.43,25346,218,1.11,25355,110,0.56,25345,68,0.35,19759,99,19561,39170,47,47
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T05:31:20.484Z,47,99.0,47,100.0,25322,14972,76.54,25341,1553,7.94,25342,1341,6.86,25343,1020,5.21,25344,279,1.43,25346,218,1.11,25355,110,0.56,25345,68,0.35,19759,99,19561,39170,47,47
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T05:45:25.655Z,47,99.0,47,100.0,25322,14972,76.54,25341,1553,7.94,25342,1341,6.86,25343,1020,5.21,25344,279,1.43,25346,218,1.11,25355,110,0.56,25345,68,0.35,19759,99,19561,39170,47,47
1668141260,2022-11-10 22:34:20 -0600,a2d806b833382796c6a575d0974f85fb99c3cce1,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T05:45:25.655Z,47,99.0,47,100.0,25322,14972,76.54,25341,1553,7.94,25342,1341,6.86,25343,1020,5.21,25344,279,1.43,25346,218,1.11,25355,110,0.56,25345,68,0.35,19759,99,19561,39170,47,47
1668164496,2022-11-11 05:01:36 -0600,eb3938fdcb9eecc05df63ea23750c5ab17210c58,LA,22001,2,2022-11-09T02:00:00.000Z,FIPSCode,22001,2022-11-09T05:45:25.655Z,47,99.0,47,100.0,25322,14972,76.54,25341,1553,7.94,25342,1341,6.86,25343,1020,5.21,25344,279,1.43,25346,218,1.11,25355,110,0.56,25345,68,0.35,19759,99,19561,39170,47,47
