captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,LA,22023,2,2022-11-09T01:00:00.000Z,FIPSCode,22023,2022-11-07T03:12:06.630Z,0,0.0,14,0.0,25322,0,0.0,25355,0,0.0,25341,0,0.0,25342,0,0.0,25343,0,0.0,25344,0,0.0,25345,0,0.0,25346,0,0.0,2287,99,0,5034,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,LA,22023,2,2022-11-09T02:00:00.000Z,FIPSCode,22023,2022-11-08T19:34:19.437Z,0,0.0,14,0.0,25322,0,0.0,25355,0,0.0,25341,0,0.0,25342,0,0.0,25343,0,0.0,25344,0,0.0,25345,0,0.0,25346,0,0.0,2827,99,0,5034,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,LA,22023,2,2022-11-09T02:00:00.000Z,FIPSCode,22023,2022-11-09T02:03:43.900Z,0,0.0,14,0.0,25322,0,0.0,25355,0,0.0,25341,0,0.0,25342,0,0.0,25343,0,0.0,25344,0,0.0,25345,0,0.0,25346,0,0.0,2827,99,0,5034,0,0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,LA,22023,2,2022-11-09T02:00:00.000Z,FIPSCode,22023,2022-11-09T02:25:12.814Z,0,21.37,14,0.0,25322,480,79.47,25341,53,8.77,25342,23,3.81,25343,17,2.81,25345,13,2.15,25344,12,1.99,25355,3,0.5,25346,3,0.5,2827,99,604,5034,0,3
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,LA,22023,2,2022-11-09T02:00:00.000Z,FIPSCode,22023,2022-11-09T02:45:25.575Z,0,21.37,14,0.0,25322,480,79.47,25341,53,8.77,25342,23,3.81,25343,17,2.81,25345,13,2.15,25344,12,1.99,25355,3,0.5,25346,3,0.5,2827,99,604,5034,0,3
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,LA,22023,2,2022-11-09T02:00:00.000Z,FIPSCode,22023,2022-11-09T02:58:58.798Z,5,30.88,14,35.71,25322,690,79.04,25341,80,9.16,25342,32,3.67,25343,23,2.63,25344,18,2.06,25345,18,2.06,25346,7,0.8,25355,5,0.57,2827,99,873,5034,5,4
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,LA,22023,2,2022-11-09T02:00:00.000Z,FIPSCode,22023,2022-11-09T02:58:58.798Z,5,30.88,14,35.71,25322,690,79.04,25341,80,9.16,25342,32,3.67,25343,23,2.63,25344,18,2.06,25345,18,2.06,25346,7,0.8,25355,5,0.57,2827,99,873,5034,5,4
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,LA,22023,2,2022-11-09T02:00:00.000Z,FIPSCode,22023,2022-11-09T03:07:49.635Z,5,63.68,14,35.71,25322,690,79.04,25341,80,9.16,25342,32,3.67,25343,23,2.63,25344,18,2.06,25345,18,2.06,25346,7,0.8,25355,5,0.57,1371,99,873,5034,5,9
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,LA,22023,2,2022-11-09T02:00:00.000Z,FIPSCode,22023,2022-11-09T03:11:54.786Z,5,63.68,14,35.71,25322,690,79.04,25341,80,9.16,25342,32,3.67,25343,23,2.63,25344,18,2.06,25345,18,2.06,25346,7,0.8,25355,5,0.57,1371,99,873,5034,5,9
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,LA,22023,2,2022-11-09T02:00:00.000Z,FIPSCode,22023,2022-11-09T03:24:53.648Z,5,63.68,14,35.71,25322,690,79.04,25341,80,9.16,25342,32,3.67,25343,23,2.63,25344,18,2.06,25345,18,2.06,25346,7,0.8,25355,5,0.57,1371,99,873,5034,5,9
