captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,LA,22101,2,2022-11-09T02:00:00.000Z,FIPSCode,22101,2022-11-07T20:49:34.963Z,0,0.0,42,0.0,25322,0,0.0,25355,0,0.0,25341,0,0.0,25342,0,0.0,25343,0,0.0,25344,0,0.0,25345,0,0.0,25346,0,0.0,8284,99,0,29639,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,LA,22101,2,2022-11-09T02:00:00.000Z,FIPSCode,22101,2022-11-08T19:34:19.440Z,0,0.0,42,0.0,25322,0,0.0,25355,0,0.0,25341,0,0.0,25342,0,0.0,25343,0,0.0,25344,0,0.0,25345,0,0.0,25346,0,0.0,11034,99,0,29639,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,LA,22101,2,2022-11-09T02:00:00.000Z,FIPSCode,22101,2022-11-09T02:03:46.409Z,0,0.0,42,0.0,25322,0,0.0,25355,0,0.0,25341,0,0.0,25342,0,0.0,25343,0,0.0,25344,0,0.0,25345,0,0.0,25346,0,0.0,11034,99,0,29639,0,0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,LA,22101,2,2022-11-09T02:00:00.000Z,FIPSCode,22101,2022-11-09T02:03:46.409Z,0,0.0,42,0.0,25322,0,0.0,25355,0,0.0,25341,0,0.0,25342,0,0.0,25343,0,0.0,25344,0,0.0,25345,0,0.0,25346,0,0.0,11034,99,0,29639,0,0
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,LA,22101,2,2022-11-09T02:00:00.000Z,FIPSCode,22101,2022-11-09T02:45:30.670Z,0,0.0,42,0.0,25322,0,0.0,25355,0,0.0,25341,0,0.0,25342,0,0.0,25343,0,0.0,25344,0,0.0,25345,0,0.0,25346,0,0.0,11034,99,0,29639,0,0
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,LA,22101,2,2022-11-09T02:00:00.000Z,FIPSCode,22101,2022-11-09T02:59:15.021Z,18,58.72,42,42.86,25322,3840,59.27,25343,1051,16.22,25342,855,13.2,25341,329,5.08,25346,233,3.6,25344,84,1.3,25345,48,0.74,25355,39,0.6,11034,99,6479,29639,18,25
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,LA,22101,2,2022-11-09T02:00:00.000Z,FIPSCode,22101,2022-11-09T02:59:15.021Z,18,58.72,42,42.86,25322,3840,59.27,25343,1051,16.22,25342,855,13.2,25341,329,5.08,25346,233,3.6,25344,84,1.3,25345,48,0.74,25355,39,0.6,11034,99,6479,29639,18,25
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,LA,22101,2,2022-11-09T02:00:00.000Z,FIPSCode,22101,2022-11-09T03:07:49.782Z,18,42.43,42,42.86,25322,3840,59.27,25343,1051,16.22,25342,855,13.2,25341,329,5.08,25346,233,3.6,25344,84,1.3,25345,48,0.74,25355,39,0.6,15270,99,6479,29639,18,18
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,LA,22101,2,2022-11-09T02:00:00.000Z,FIPSCode,22101,2022-11-09T03:11:54.948Z,21,49.5,42,50.0,25322,4103,59.63,25343,1102,16.02,25342,906,13.17,25341,344,5.0,25346,243,3.53,25344,90,1.31,25345,51,0.74,25355,42,0.61,13901,99,6881,29639,21,21
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,LA,22101,2,2022-11-09T02:00:00.000Z,FIPSCode,22101,2022-11-09T03:24:53.815Z,41,96.64,42,97.62,25322,7776,64.44,25343,1606,13.31,25342,1384,11.47,25341,573,4.75,25346,362,3.0,25344,174,1.44,25345,114,0.94,25355,78,0.65,12486,99,12067,29639,41,41
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,LA,22101,2,2022-11-09T02:00:00.000Z,FIPSCode,22101,2022-11-09T03:26:28.728Z,42,99.0,42,100.0,25322,8092,64.89,25343,1628,13.06,25342,1415,11.35,25341,593,4.76,25346,367,2.94,25344,181,1.45,25345,116,0.93,25355,78,0.63,12486,99,12470,29639,42,42
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,LA,22101,2,2022-11-09T02:00:00.000Z,FIPSCode,22101,2022-11-09T03:35:04.563Z,42,99.0,42,100.0,25322,8092,64.89,25343,1628,13.06,25342,1415,11.35,25341,593,4.76,25346,367,2.94,25344,181,1.45,25345,116,0.93,25355,78,0.63,12596,99,12470,29639,42,42
