captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,LA,22045,2,2022-11-09T01:00:00.000Z,FIPSCode,22045,2022-11-07T03:12:06.633Z,0,0.0,74,0.0,25322,0,0.0,25355,0,0.0,25341,0,0.0,25342,0,0.0,25343,0,0.0,25344,0,0.0,25345,0,0.0,25346,0,0.0,22384,99,0,46186,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,LA,22045,2,2022-11-09T02:00:00.000Z,FIPSCode,22045,2022-11-08T19:34:19.437Z,0,0.0,74,0.0,25322,0,0.0,25355,0,0.0,25341,0,0.0,25342,0,0.0,25343,0,0.0,25344,0,0.0,25345,0,0.0,25346,0,0.0,22899,99,0,46186,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,LA,22045,2,2022-11-09T02:00:00.000Z,FIPSCode,22045,2022-11-09T02:03:44.544Z,0,0.0,74,0.0,25322,0,0.0,25355,0,0.0,25341,0,0.0,25342,0,0.0,25343,0,0.0,25344,0,0.0,25345,0,0.0,25346,0,0.0,22899,99,0,46186,0,0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,LA,22045,2,2022-11-09T02:00:00.000Z,FIPSCode,22045,2022-11-09T02:25:13.430Z,0,22.44,74,0.0,25322,3189,62.07,25342,688,13.39,25343,643,12.51,25341,444,8.64,25344,73,1.42,25346,72,1.4,25345,15,0.29,25355,14,0.27,22899,99,5138,46186,0,17
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,LA,22045,2,2022-11-09T02:00:00.000Z,FIPSCode,22045,2022-11-09T02:45:26.852Z,0,22.44,74,0.0,25322,3189,62.07,25342,688,13.39,25343,643,12.51,25341,444,8.64,25344,73,1.42,25346,72,1.4,25345,15,0.29,25355,14,0.27,22899,99,5138,46186,0,17
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,LA,22045,2,2022-11-09T02:00:00.000Z,FIPSCode,22045,2022-11-09T02:45:26.852Z,0,22.44,74,0.0,25322,3189,62.07,25342,688,13.39,25343,643,12.51,25341,444,8.64,25344,73,1.42,25346,72,1.4,25345,15,0.29,25355,14,0.27,22899,99,5138,46186,0,17
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,LA,22045,2,2022-11-09T02:00:00.000Z,FIPSCode,22045,2022-11-09T02:45:26.852Z,0,22.44,74,0.0,25322,3189,62.07,25342,688,13.39,25343,643,12.51,25341,444,8.64,25344,73,1.42,25346,72,1.4,25345,15,0.29,25355,14,0.27,22899,99,5138,46186,0,17
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,LA,22045,2,2022-11-09T02:00:00.000Z,FIPSCode,22045,2022-11-09T03:07:53.442Z,0,22.44,74,0.0,25322,3189,62.07,25342,688,13.39,25343,643,12.51,25341,444,8.64,25344,73,1.42,25346,72,1.4,25345,15,0.29,25355,14,0.27,22899,99,5138,46186,0,17
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,LA,22045,2,2022-11-09T02:00:00.000Z,FIPSCode,22045,2022-11-09T03:11:57.541Z,1,22.56,74,1.35,25322,3200,61.96,25342,694,13.44,25343,647,12.53,25341,444,8.6,25346,76,1.47,25344,75,1.45,25345,15,0.29,25355,14,0.27,22899,99,5165,46186,1,17
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,LA,22045,2,2022-11-09T02:00:00.000Z,FIPSCode,22045,2022-11-09T03:24:53.688Z,1,22.56,74,1.35,25322,3200,61.96,25342,694,13.44,25343,647,12.53,25341,444,8.6,25346,76,1.47,25344,75,1.45,25345,15,0.29,25355,14,0.27,22899,99,5165,46186,1,17
