captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-09T03:24:53.750Z,123,95.88,127,96.85,25322,31501,59.42,25341,7855,14.82,25343,5797,10.93,25342,5496,10.37,25346,858,1.62,25344,791,1.49,25355,425,0.8,25345,292,0.55,55292,99,53015,159319,123,122
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-09T03:35:04.484Z,123,95.88,127,96.85,25322,31501,59.42,25341,7855,14.82,25343,5797,10.93,25342,5496,10.37,25346,858,1.62,25344,791,1.49,25355,425,0.8,25345,292,0.55,55292,99,53015,159319,123,122
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-09T03:43:50.517Z,124,96.66,127,97.64,25322,32111,59.67,25341,7965,14.8,25343,5831,10.83,25342,5528,10.27,25346,866,1.61,25344,796,1.48,25355,425,0.79,25345,296,0.55,55677,99,53818,159319,124,123
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-09T04:01:46.562Z,126,97.31,127,99.21,25322,32131,59.3,25341,8002,14.77,25343,5965,11.01,25342,5667,10.46,25346,890,1.64,25344,802,1.48,25355,427,0.79,25345,296,0.55,55677,99,54180,159319,126,124
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-09T04:24:26.227Z,127,99.0,127,100.0,25322,42294,58.7,25341,10668,14.81,25343,8204,11.39,25342,7798,10.82,25346,1139,1.58,25344,1045,1.45,25355,532,0.74,25345,367,0.51,55677,99,72047,159319,127,126
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-09T04:26:10.068Z,127,99.0,127,100.0,25322,42294,58.7,25341,10668,14.81,25343,8204,11.39,25342,7798,10.82,25346,1139,1.58,25344,1045,1.45,25355,532,0.74,25345,367,0.51,55677,99,72047,159319,127,126
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-09T04:26:10.068Z,127,99.0,127,100.0,25322,42294,58.7,25341,10668,14.81,25343,8204,11.39,25342,7798,10.82,25346,1139,1.58,25344,1045,1.45,25355,532,0.74,25345,367,0.51,55677,99,72047,159319,127,126
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-09T04:42:08.237Z,127,99.0,127,100.0,25322,42294,58.7,25341,10668,14.81,25343,8204,11.39,25342,7798,10.82,25346,1139,1.58,25344,1045,1.45,25355,532,0.74,25345,367,0.51,72775,99,72047,159319,127,126
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-09T04:44:22.441Z,127,99.0,127,100.0,25322,42294,58.7,25341,10668,14.81,25343,8204,11.39,25342,7798,10.82,25346,1139,1.58,25344,1045,1.45,25355,532,0.74,25345,367,0.51,72775,99,72047,159319,127,126
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-09T04:51:26.476Z,127,99.0,127,100.0,25322,42294,58.7,25341,10668,14.81,25343,8204,11.39,25342,7798,10.82,25346,1139,1.58,25344,1045,1.45,25355,532,0.74,25345,367,0.51,72775,99,72047,159319,127,126
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-09T05:31:20.642Z,127,99.0,127,100.0,25322,42294,58.7,25341,10668,14.81,25343,8204,11.39,25342,7798,10.82,25346,1139,1.58,25344,1045,1.45,25355,532,0.74,25345,367,0.51,72775,99,72047,159319,127,126
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-09T05:45:25.801Z,127,99.0,127,100.0,25322,42294,58.7,25341,10668,14.81,25343,8204,11.39,25342,7798,10.82,25346,1139,1.58,25344,1045,1.45,25355,532,0.74,25345,367,0.51,72775,99,72047,159319,127,126
1668141260,2022-11-10 22:34:20 -0600,a2d806b833382796c6a575d0974f85fb99c3cce1,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-09T05:45:25.801Z,127,99.0,127,100.0,25322,42294,58.7,25341,10668,14.81,25343,8204,11.39,25342,7798,10.82,25346,1139,1.58,25344,1045,1.45,25355,532,0.74,25345,367,0.51,72775,99,72047,159319,127,126
1668164496,2022-11-11 05:01:36 -0600,eb3938fdcb9eecc05df63ea23750c5ab17210c58,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-09T05:45:25.801Z,127,99.0,127,100.0,25322,42294,58.7,25341,10668,14.81,25343,8204,11.39,25342,7798,10.82,25346,1139,1.58,25344,1045,1.45,25355,532,0.74,25345,367,0.51,72775,99,72047,159319,127,126
1668250929,2022-11-12 05:02:09 -0600,4445d507c7f9ac510b7c9f8cbe64dd6d41924dd4,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-09T05:45:25.801Z,127,99.0,127,100.0,25322,42294,58.7,25341,10668,14.81,25343,8204,11.39,25342,7798,10.82,25346,1139,1.58,25344,1045,1.45,25355,532,0.74,25345,367,0.51,72775,99,72047,159319,127,126
1668510152,2022-11-15 05:02:32 -0600,4aa9e94abe2d3abc602cfa3eac5f2e399f0d9b69,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-15T11:02:12.481Z,127,99.0,127,100.0,25322,42295,58.7,25341,10669,14.81,25343,8204,11.39,25342,7798,10.82,25346,1139,1.58,25344,1045,1.45,25355,532,0.74,25345,367,0.51,72775,99,72049,159319,127,126
1668596584,2022-11-16 05:03:04 -0600,8fa94d0c7608c7a18f9174d8d4c5cfadaf844e1c,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-15T11:02:12.481Z,127,99.0,127,100.0,25322,42295,58.7,25341,10669,14.81,25343,8204,11.39,25342,7798,10.82,25346,1139,1.58,25344,1045,1.45,25355,532,0.74,25345,367,0.51,72775,99,72049,159319,127,126
1669237140,2022-11-23 14:59:00 -0600,4c9badfa3e1bd624ac6aa14b6e66e62fb1c85f28,LA,22055,2,2022-11-09T02:00:00.000Z,FIPSCode,22055,2022-11-23T20:58:27.620Z,127,100.0,127,100.0,25322,42295,58.7,25341,10669,14.81,25343,8204,11.39,25342,7798,10.82,25346,1139,1.58,25344,1045,1.45,25355,532,0.74,25345,367,0.51,72049,100,72049,159319,127,126
