captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.41422.last,candidates.41422.party,candidates.41422.candidateID,candidates.41422.ballotOrder,candidates.41422.polID,candidates.41422.polNum,candidates.41422.electWon,candidates.41423.last,candidates.41423.party,candidates.41423.candidateID,candidates.41423.ballotOrder,candidates.41423.polID,candidates.41423.polNum,candidates.41423.electWon,raceCallStatus,candidates.41423.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,ND-20221108_Eday80,35,Ballot Issue,G,Awaiting Poll Close,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,315000,99,0,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,ND-20221108_Eday80,35,Ballot Issue,G,Polls Closed/Waiting First Report,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,315000,99,0,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,315000,99,2275,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,315000,99,3050,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,315000,99,5927,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,315000,99,39184,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,315000,99,76139,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,315000,99,92605,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,315000,99,128908,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,315000,99,173449,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,315000,99,208021,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,298996,99,227237,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,298996,99,232679,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,298996,99,233835,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,298996,99,233898,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667970944,2022-11-08 23:15:44 -0600,ade12abccb70834d17788a299f1a5de3ad7d230d,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,298996,99,235332,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667972585,2022-11-08 23:43:05 -0600,801d3f687be77bd20982c8b22a575eda658a7594,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,247718,99,235332,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667972634,2022-11-08 23:43:54 -0600,3031aa1b4c4f867ee3a729dc96e8d9a1d63eee32,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,298996,99,235332,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667972675,2022-11-08 23:44:35 -0600,abc190fd74975557bf2546720ebdf83a0ace1d57,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,247718,99,235332,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,,
1667973379,2022-11-08 23:56:19 -0600,ed82c57e44d916231a228645db25042e154a7fb4,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,247718,99,235332,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,Called,2022-11-09T05:42:41.800Z
1667973964,2022-11-09 00:06:04 -0600,9272ebff43a029380ebf987d0a9fa080674e7e91,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,247718,99,236609,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,Called,2022-11-09T05:42:41.800Z
1667974712,2022-11-09 00:18:32 -0600,8831ad0cd913a7df98a9591de88a61ddfc8730ee,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,247718,99,238172,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,Called,2022-11-09T05:42:41.800Z
1667976387,2022-11-09 00:46:27 -0600,3fc81e357a75429f605eafd56848166989ceb407,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,240578,99,238172,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,Called,2022-11-09T05:42:41.800Z
1667976427,2022-11-09 00:47:07 -0600,37543865b42fa093eb6d12d5468203ace58ae06d,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,247718,99,238172,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,Called,2022-11-09T05:42:41.800Z
1667976467,2022-11-09 00:47:47 -0600,32bb8c730464b2ab549dbe977eea353741198772,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,240578,99,238172,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,Called,2022-11-09T05:42:41.800Z
1668187893,2022-11-11 11:31:33 -0600,a5cbf145d5e5370316a76836a02c138af0c83f39,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,240578,99,238128,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,Called,2022-11-09T05:42:41.800Z
1668700524,2022-11-17 09:55:24 -0600,626cce4f59cf909c3a49ae36fa2e780349403420,ND-20221108_Eday80,35,Ballot Issue,G,Tabulation Paused,I,Measure,"License, regulate, tax",True,True,True,2 - Legalize Cannabis,2,240578,99,238128,582365,True,20221108ND35923,2022-11-08,ND,Yes,Yes,41422,1,2,35511,0,No,No,41423,2,3,35512,0,Called,2022-11-09T05:42:41.800Z
