captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.22831.first,candidates.22831.last,candidates.22831.incumbent,candidates.22831.party,candidates.22831.candidateID,candidates.22831.ballotOrder,candidates.22831.polID,candidates.22831.polNum,candidates.22831.electWon,candidates.22839.first,candidates.22839.last,candidates.22839.party,candidates.22839.candidateID,candidates.22839.ballotOrder,candidates.22839.polID,candidates.22839.polNum,candidates.22839.electWon,candidates.22831.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,S,U.S. Senate,Alex,Padilla,Dem,22831,69672,11142,True,True,True,13750000,99,0,22004006,True,20221108CA8516,2022-11-08,CA,22831,Alex,Padilla,True,Dem,22831,1,69672,11142,0,Mark,Meuser,GOP,22839,2,70682,11878,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,S,U.S. Senate,Alex,Padilla,Dem,22831,69672,11142,True,True,True,13750000,99,0,21885545,True,20221108CA8516,2022-11-08,CA,22831,Alex,Padilla,True,Dem,22831,1,69672,11142,0,Mark,Meuser,GOP,22839,2,70682,11878,0,,
1667950369,2022-11-08 23:32:49 +0000,88781f78b51366cb56dbc8603a43b441a541be7f,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,S,U.S. Senate,Alex,Padilla,Dem,22831,69672,11142,True,True,True,13750000,90,0,21885545,True,20221108CA8516,2022-11-08,CA,22831,Alex,Padilla,True,Dem,22831,1,69672,11142,0,Mark,Meuser,GOP,22839,2,70682,11878,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,CA-20221108_Eday80,5,General,G,Polls Closed/Waiting First Report,Called,S,U.S. Senate,Alex,Padilla,Dem,22831,69672,11142,True,True,True,13750000,90,0,21885545,True,20221108CA8516,2022-11-08,CA,22831,Alex,Padilla,True,Dem,22831,1,69672,11142,0,Mark,Meuser,GOP,22839,2,70682,11878,0,2022-11-09T04:00:13.484Z,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,22831,69672,11142,True,True,True,13750000,90,1363056,21885545,True,20221108CA8516,2022-11-08,CA,22831,Alex,Padilla,True,Dem,22831,1,69672,11142,0,Mark,Meuser,GOP,22839,2,70682,11878,0,2022-11-09T04:00:13.484Z,
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,22831,69672,11142,True,True,True,13750000,90,2751397,21885545,True,20221108CA8516,2022-11-08,CA,22831,Alex,Padilla,True,Dem,22831,1,69672,11142,0,Mark,Meuser,GOP,22839,2,70682,11878,0,2022-11-09T04:00:13.484Z,
1667969292,2022-11-08 22:48:12 -0600,27c0128769cb9950dd2d2f7b010376c6821eb8bd,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,22831,69672,11142,True,True,True,13750000,90,3891870,21885545,True,20221108CA8516,2022-11-08,CA,22831,Alex,Padilla,True,Dem,22831,1,69672,11142,0,Mark,Meuser,GOP,22839,2,70682,11878,0,2022-11-09T04:00:13.484Z,
1667969984,2022-11-08 22:59:44 -0600,a2fb710992b888fe9f7e47092d88395e89230dfc,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,22831,69672,11142,True,True,True,13750000,90,4243590,21885545,True,20221108CA8516,2022-11-08,CA,22831,Alex,Padilla,True,Dem,22831,1,69672,11142,0,Mark,Meuser,GOP,22839,2,70682,11878,0,2022-11-09T04:00:13.484Z,
1667970944,2022-11-08 23:15:44 -0600,ade12abccb70834d17788a299f1a5de3ad7d230d,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,22831,69672,11142,True,True,True,13750000,90,4248247,21885545,True,20221108CA8516,2022-11-08,CA,22831,Alex,Padilla,True,Dem,22831,1,69672,11142,0,Mark,Meuser,GOP,22839,2,70682,11878,0,2022-11-09T04:00:13.484Z,
1667971785,2022-11-08 23:29:45 -0600,0263826aefa5e72057a0aaa213c232b6c0eefa0d,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,22831,69672,11142,True,True,True,13750000,90,4291713,21885545,True,20221108CA8516,2022-11-08,CA,22831,Alex,Padilla,True,Dem,22831,1,69672,11142,0,Mark,Meuser,GOP,22839,2,70682,11878,0,2022-11-09T04:00:13.484Z,
1667971839,2022-11-08 23:30:39 -0600,3cda52854e51a6576b7495d3201be6e474dda96c,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,22831,69672,11142,True,True,True,13750000,90,4284384,21885545,True,20221108CA8516,2022-11-08,CA,22831,Alex,Padilla,True,Dem,22831,1,69672,11142,0,Mark,Meuser,GOP,22839,2,70682,11878,0,2022-11-09T04:00:13.484Z,
1667971879,2022-11-08 23:31:19 -0600,e58483b4fb47a48c624446a947423840f5e4d94b,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,22831,69672,11142,True,True,True,13750000,90,4291713,21885545,True,20221108CA8516,2022-11-08,CA,22831,Alex,Padilla,True,Dem,22831,1,69672,11142,0,Mark,Meuser,GOP,22839,2,70682,11878,0,2022-11-09T04:00:13.484Z,
1667972634,2022-11-08 23:43:54 -0600,3031aa1b4c4f867ee3a729dc96e8d9a1d63eee32,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,22831,69672,11142,True,True,True,13750000,90,4344833,21885545,True,20221108CA8516,2022-11-08,CA,22831,Alex,Padilla,True,Dem,22831,1,69672,11142,0,Mark,Meuser,GOP,22839,2,70682,11878,0,2022-11-09T04:00:13.484Z,
1667973466,2022-11-08 23:57:46 -0600,99efdc0f1ed1d3ebdb4c01c2b3affc8219305bc0,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,22831,69672,11142,True,True,True,13750000,90,4359728,21885545,True,20221108CA8516,2022-11-08,CA,22831,Alex,Padilla,True,Dem,22831,1,69672,11142,0,Mark,Meuser,GOP,22839,2,70682,11878,0,2022-11-09T04:00:13.484Z,
