captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.calledAt,candidates.0.colorIndex,candidates.1.colorIndex
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,20221108CA8516,live,13.71,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:25:18.295Z,345,25614,1.35,22831,1146718,60.85,22839,737888,39.15,13750000,90,1884606,21885545,345,3511,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,20221108CA8516,live,18.33,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:26:22.532Z,678,25614,2.65,22831,1557425,61.78,22839,963354,38.22,13750000,90,2520779,21885545,678,4696,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968092,2022-11-08 22:28:12 -0600,c3a7bcfa6d57d19e0339cd5eff437c13c5a7dec5,20221108CA8516,live,18.33,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:26:22.532Z,678,25614,2.65,22831,1557425,61.78,22839,963354,38.22,13750000,90,2520779,21885545,678,4696,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968138,2022-11-08 22:28:58 -0600,78be3d1941803188124b187362be51adf1e8fdfb,20221108CA8516,live,19.07,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:27:42.496Z,678,25614,2.65,22831,1607742,61.31,22839,1014653,38.69,13750000,90,2622395,21885545,678,4885,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968272,2022-11-08 22:31:12 -0600,97ef6c54bfa1c7ef6beea70c87aafe0c54251ad8,20221108CA8516,live,19.07,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:29:47.272Z,678,25614,2.65,22831,1607742,61.31,22839,1014653,38.69,13750000,90,2622395,21885545,678,4885,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,20221108CA8516,live,19.07,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:30:49.157Z,678,25614,2.65,22831,1607742,61.31,22839,1014653,38.69,13750000,90,2622395,21885545,678,4885,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,20221108CA8516,live,20.01,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:31:46.321Z,678,25614,2.65,22831,1684514,61.22,22839,1066883,38.78,13750000,90,2751397,21885545,678,5125,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968451,2022-11-08 22:34:11 -0600,ec7c4c2fbdf80046dac3b25dd67b45de79385a9e,20221108CA8516,live,26.87,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:33:18.049Z,1064,25614,4.15,22831,2353064,63.68,22839,1341960,36.32,13750000,90,3695024,21885545,1064,6883,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,20221108CA8516,live,26.89,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:33:48.228Z,1064,25614,4.15,22831,2353642,63.66,22839,1343627,36.34,13750000,90,3697269,21885545,1064,6887,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968538,2022-11-08 22:35:38 -0600,921a14073c0a588fcddcb6fa0c38955a3a5e6401,20221108CA8516,live,26.91,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:34:27.637Z,1085,25614,4.24,22831,2355216,63.65,22839,1345036,36.35,13750000,90,3700252,21885545,1085,6893,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,20221108CA8516,live,26.91,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:35:30.712Z,1085,25614,4.24,22831,2355216,63.65,22839,1345036,36.35,13750000,90,3700252,21885545,1085,6893,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,20221108CA8516,live,26.91,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:35:30.712Z,1085,25614,4.24,22831,2355216,63.65,22839,1345036,36.35,13750000,90,3700252,21885545,1085,6893,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,20221108CA8516,live,26.93,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:37:48.136Z,1101,25614,4.3,22831,2356241,63.64,22839,1346166,36.36,13750000,90,3702407,21885545,1101,6897,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,20221108CA8516,live,26.93,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:39:34.672Z,1101,25614,4.3,22831,2356241,63.64,22839,1346166,36.36,13750000,90,3702407,21885545,1101,6897,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,20221108CA8516,live,26.93,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:39:52.018Z,1101,25614,4.3,22831,2356241,63.64,22839,1346166,36.36,13750000,90,3702407,21885545,1101,6897,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968974,2022-11-08 22:42:54 -0600,6782d2843c55794bd70cb628b0a71e22fe48f3f5,20221108CA8516,live,28.19,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:41:37.386Z,1335,25614,5.21,22831,2458450,63.42,22839,1418187,36.58,13750000,90,3876637,21885545,1335,7222,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,20221108CA8516,live,28.19,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:41:37.386Z,1335,25614,5.21,22831,2458450,63.42,22839,1418187,36.58,13750000,90,3876637,21885545,1335,7222,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,20221108CA8516,live,28.3,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:43:55.481Z,1335,25614,5.21,22831,2467019,63.39,22839,1424851,36.61,13750000,90,3891870,21885545,1335,7250,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969160,2022-11-08 22:46:00 -0600,702f27aec8e9117aaf59a55a71ae69d9a7aed7a6,20221108CA8516,live,28.47,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:44:45.988Z,1400,25614,5.47,22831,2478275,63.31,22839,1436119,36.69,13750000,90,3914394,21885545,1400,7292,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,20221108CA8516,live,28.47,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:46:05.537Z,1400,25614,5.47,22831,2478275,63.31,22839,1436119,36.69,13750000,90,3914394,21885545,1400,7292,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969376,2022-11-08 22:49:36 -0600,4ac813ba060ccffdf02cdf61aae9dd9c0b214438,20221108CA8516,live,28.54,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:48:13.663Z,1400,25614,5.47,22831,2482862,63.26,22839,1441998,36.74,13750000,90,3924860,21885545,1400,7311,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969505,2022-11-08 22:51:45 -0600,ffc1def8f9e2bf7a494bb8b128a38f199b58da48,20221108CA8516,live,28.89,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:50:47.629Z,1576,25614,6.15,22831,2505532,63.08,22839,1466732,36.92,13750000,90,3972264,21885545,1576,7400,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969549,2022-11-08 22:52:29 -0600,d5fdf591369d5db6b2ad36681ee672e4aa744331,20221108CA8516,live,28.94,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:51:15.959Z,1576,25614,6.15,22831,2508531,63.04,22839,1470662,36.96,13750000,90,3979193,21885545,1576,7413,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969636,2022-11-08 22:53:56 -0600,343edcc3a5440ed7e985b5b1b439acfe9dc3a7bb,20221108CA8516,live,28.94,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:52:39.625Z,1576,25614,6.15,22831,2508531,63.04,22839,1470662,36.96,13750000,90,3979193,21885545,1576,7413,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969681,2022-11-08 22:54:41 -0600,4488651d53a6ff54750765f807b5aba2e7544f5e,20221108CA8516,live,28.94,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:53:21.730Z,1511,25614,5.9,22831,2508568,63.04,22839,1470662,36.96,13750000,90,3979230,21885545,1511,7413,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,20221108CA8516,live,28.94,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:53:55.320Z,1511,25614,5.9,22831,2508568,63.04,22839,1470662,36.96,13750000,90,3979230,21885545,1511,7413,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,20221108CA8516,live,29.94,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:54:48.812Z,5191,25614,20.27,22831,2576276,62.59,22839,1540147,37.41,13750000,90,4116423,21885545,5191,7668,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969810,2022-11-08 22:56:50 -0600,b4af1c5ed222b2aca51b198a04f7adfc76d9c4e9,20221108CA8516,live,29.94,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:55:27.827Z,5191,25614,20.27,22831,2576276,62.59,22839,1540147,37.41,13750000,90,4116423,21885545,5191,7668,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969897,2022-11-08 22:58:17 -0600,4cc79ac7abd56ff5901adb554fdccc45c88f1310,20221108CA8516,live,29.94,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:56:54.013Z,5191,25614,20.27,22831,2576276,62.59,22839,1540147,37.41,13750000,90,4116423,21885545,5191,7668,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969942,2022-11-08 22:59:02 -0600,302c96144aa0d22b0603db04cac0928c1e8a79f9,20221108CA8516,live,30.86,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:58:04.267Z,5191,25614,20.27,22831,2683070,63.23,22839,1560520,36.77,13750000,90,4243590,21885545,5191,7905,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667970114,2022-11-08 23:01:54 -0600,68b6dbb0ab0b313af53b82f98636ce9a824bdc54,20221108CA8516,live,30.86,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:00:35.316Z,5191,25614,20.27,22831,2683070,63.23,22839,1560520,36.77,13750000,90,4243590,21885545,5191,7905,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667970373,2022-11-08 23:06:13 -0600,3ea973c74a9585b2e944f9dd59e390b2b951b2cd,20221108CA8516,live,30.87,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:04:51.556Z,5383,25614,21.02,22831,2683344,63.22,22839,1561376,36.78,13750000,90,4244720,21885545,5383,7907,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667970415,2022-11-08 23:06:55 -0600,f1d4e9736f94ffa7aa7ebd5da07699c9a419c5df,20221108CA8516,live,30.87,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:06:04.829Z,5682,25614,22.18,22831,2683504,63.21,22839,1561688,36.79,13750000,90,4245192,21885545,5682,7908,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667970461,2022-11-08 23:07:41 -0600,7d669d180641a9a00e537201f92d2f70ea120169,20221108CA8516,live,30.88,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:06:49.751Z,5682,25614,22.18,22831,2683590,63.21,22839,1561819,36.79,13750000,90,4245409,21885545,5682,7909,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667970548,2022-11-08 23:09:08 -0600,a039c3e3daf59c6709863984d030931ce2f47b8a,20221108CA8516,live,30.88,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:07:41.762Z,5682,25614,22.18,22831,2683590,63.21,22839,1561819,36.79,13750000,90,4245409,21885545,5682,7909,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667970637,2022-11-08 23:10:37 -0600,879713b6aae904f8cc55b1a8c3ce99346dd39ab3,20221108CA8516,live,30.9,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:09:46.847Z,5683,25614,22.19,22831,2685207,63.21,22839,1563040,36.79,13750000,90,4248247,21885545,5683,7914,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667970723,2022-11-08 23:12:03 -0600,c9be1e43f4fd7fd7004c00409f7a589f170f0784,20221108CA8516,live,30.9,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:10:31.271Z,5683,25614,22.19,22831,2685207,63.21,22839,1563040,36.79,13750000,90,4248247,21885545,5683,7914,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971032,2022-11-08 23:17:12 -0600,84fafb476f7846131500489058ff24997434ed54,20221108CA8516,live,31.16,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:13:10.032Z,5683,25614,22.19,22831,2701503,63.05,22839,1582881,36.95,13750000,90,4284384,21885545,5683,7981,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971079,2022-11-08 23:17:59 -0600,1cf7281bce65e8581e70a1164dc3589ed87371d4,20221108CA8516,live,31.19,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:16:49.685Z,5768,25614,22.52,22831,2703034,63.03,22839,1585630,36.97,13750000,90,4288664,21885545,5768,7989,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971304,2022-11-08 23:21:44 -0600,1425fca56a9abad3e92162e44d8c52f320121f3e,20221108CA8516,live,31.19,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:20:28.263Z,5768,25614,22.52,22831,2703034,63.03,22839,1585630,36.97,13750000,90,4288664,21885545,5768,7989,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971350,2022-11-08 23:22:30 -0600,4e8d6a153dbb49007925da1747ddadcd1394934d,20221108CA8516,live,31.21,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:21:34.950Z,5774,25614,22.54,22831,2703958,63.01,22839,1587114,36.99,13750000,90,4291072,21885545,5774,7994,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971571,2022-11-08 23:26:11 -0600,d2379320e55d7c8b235939474aad516c1cf9a83b,20221108CA8516,live,31.21,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:24:26.465Z,6078,25614,23.73,22831,2704184,63.01,22839,1587529,36.99,13750000,90,4291713,21885545,6078,7995,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971699,2022-11-08 23:28:19 -0600,ab5f2b666bd1b9bf6989ccd1e80db43497d771dc,20221108CA8516,live,31.21,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:26:49.186Z,6078,25614,23.73,22831,2704184,63.01,22839,1587529,36.99,13750000,90,4291713,21885545,6078,7995,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971785,2022-11-08 23:29:45 -0600,0263826aefa5e72057a0aaa213c232b6c0eefa0d,20221108CA8516,live,31.37,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:28:15.464Z,5879,25614,22.95,22831,2714545,62.94,22839,1598408,37.06,13750000,90,4312953,21885545,5879,8034,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972216,2022-11-08 23:36:56 -0600,85a5bd7dbe5253f418489691a179128d5ff518d6,20221108CA8516,live,31.56,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:33:13.478Z,6406,25614,25.01,22831,2727211,62.86,22839,1611640,37.14,13750000,90,4338851,21885545,6406,8083,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,20221108CA8516,live,31.57,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:36:33.607Z,6409,25614,25.02,22831,2727936,62.85,22839,1612485,37.15,13750000,90,4340421,21885545,6409,8085,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972364,2022-11-08 23:39:24 -0600,bfe9cb466aa6b65574c16effa903cd993efd4fe0,20221108CA8516,live,31.57,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:36:33.607Z,6409,25614,25.02,22831,2727936,62.85,22839,1612485,37.15,13750000,90,4340421,21885545,6409,8085,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972585,2022-11-08 23:43:05 -0600,801d3f687be77bd20982c8b22a575eda658a7594,20221108CA8516,live,31.6,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:41:20.630Z,6409,25614,25.02,22831,2729384,62.82,22839,1615449,37.18,13750000,90,4344833,21885545,6409,8094,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972634,2022-11-08 23:43:54 -0600,3031aa1b4c4f867ee3a729dc96e8d9a1d63eee32,20221108CA8516,live,31.6,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:42:46.202Z,6233,25614,24.33,22831,2729827,62.82,22839,1615845,37.18,13750000,90,4345672,21885545,6233,8095,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972764,2022-11-08 23:46:04 -0600,82ba377844e9961d9064213cab9939b1444d2eba,20221108CA8516,live,31.7,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:42:53.216Z,6233,25614,24.33,22831,2733827,62.71,22839,1625391,37.29,13750000,90,4359218,21885545,6233,8121,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,20221108CA8516,live,31.71,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:45:26.557Z,6233,25614,24.33,22831,2734149,62.71,22839,1625579,37.29,13750000,90,4359728,21885545,6233,8121,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972854,2022-11-08 23:47:34 -0600,4c493d7ad5df619297ee4ec86e6725cbd0fcac02,20221108CA8516,live,31.79,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:46:41.083Z,6463,25614,25.23,22831,2742943,62.76,22839,1627858,37.24,13750000,90,4370801,21885545,6463,8142,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972898,2022-11-08 23:48:18 -0600,7f5611a68542690dfbbea4b10f2d25fb123813f8,20221108CA8516,live,31.79,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:47:06.194Z,6463,25614,25.23,22831,2743012,62.76,22839,1627891,37.24,13750000,90,4370903,21885545,6463,8142,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972943,2022-11-08 23:49:03 -0600,2188e3ab5f27e10fb4df9e561d0af4cab5cf665c,20221108CA8516,live,31.79,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:47:32.090Z,6463,25614,25.23,22831,2743012,62.76,22839,1627891,37.24,13750000,90,4370903,21885545,6463,8142,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972986,2022-11-08 23:49:46 -0600,8b5a6bad408154143d5639ac38f52891382240a4,20221108CA8516,live,31.79,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:48:30.561Z,6463,25614,25.23,22831,2743137,62.75,22839,1628420,37.25,13750000,90,4371557,21885545,6463,8143,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973115,2022-11-08 23:51:55 -0600,76528750fef7c265d19f91ec30e86804e3da6e06,20221108CA8516,live,31.82,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:50:27.720Z,6463,25614,25.23,22831,2745555,62.76,22839,1629252,37.24,13750000,90,4374807,21885545,6463,8150,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973160,2022-11-08 23:52:40 -0600,a8c30e49fdf2578eef8c8f50f6106d095bb0fc07,20221108CA8516,live,31.82,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:51:05.158Z,6463,25614,25.23,22831,2745555,62.76,22839,1629252,37.24,13750000,90,4374807,21885545,6463,8150,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973204,2022-11-08 23:53:24 -0600,9ca1adc2a96ccb8173cfd35380377368538cfb03,20221108CA8516,live,31.82,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:52:13.872Z,6479,25614,25.29,22831,2745712,62.75,22839,1629696,37.25,13750000,90,4375408,21885545,6479,8151,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973292,2022-11-08 23:54:52 -0600,f4e2e76b95b1963799e86b607fe710743960389e,20221108CA8516,live,31.82,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:52:48.991Z,6479,25614,25.29,22831,2745712,62.75,22839,1629696,37.25,13750000,90,4375408,21885545,6479,8151,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973338,2022-11-08 23:55:38 -0600,60e23f89b0832d690c2e9c2012f75df6b998f230,20221108CA8516,live,31.82,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:54:28.698Z,6479,25614,25.29,22831,2745723,62.75,22839,1629732,37.25,13750000,90,4375455,21885545,6479,8151,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973512,2022-11-08 23:58:32 -0600,c5b8277525be0367964460ee9775326f5b2cc341,20221108CA8516,live,31.82,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:56:05.801Z,6479,25614,25.29,22831,2745723,62.75,22839,1629732,37.25,13750000,90,4375455,21885545,6479,8151,X,2022-11-09T04:00:13.484Z,0.0,1.0
