captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.23101.last,candidates.23101.party,candidates.23101.candidateID,candidates.23101.polID,candidates.23101.ballotOrder,candidates.23101.polNum,candidates.23101.electWon,candidates.23102.last,candidates.23102.party,candidates.23102.candidateID,candidates.23102.polID,candidates.23102.ballotOrder,candidates.23102.polNum,candidates.23102.electWon,raceCallStatus,candidates.23102.winnerDateTime
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,744276,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,909290,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,981013,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,1011650,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,1184961,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,1284760,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,1359464,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,1412277,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,1486700,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,1445542,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,1731210,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,1656520,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,1742294,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,2130305,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,2288577,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,2385561,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,2425385,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,2829983,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,2952889,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4700000,99,2992377,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4067057,99,3347055,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4067057,99,3441332,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,,
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4067057,99,3465805,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4067057,99,3471227,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1667970856,2022-11-08 23:14:16 -0600,ff06f2de4e569cd29ca92d25039a935917deb88f,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4067057,99,3486472,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1667971742,2022-11-08 23:29:02 -0600,928d948d0f0c53b13f9f2ca578d94ee9e3764e1c,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,4067057,99,3490824,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1667972541,2022-11-08 23:42:21 -0600,d38f954f3e6be3d250d58a04e08655875ea7700c,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3622969,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1667973292,2022-11-08 23:54:52 -0600,f4e2e76b95b1963799e86b607fe710743960389e,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3644579,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1667974050,2022-11-09 00:07:30 -0600,7abf683084771abb66bcbd62c846b6795b86899c,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3680938,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1667974945,2022-11-09 00:22:25 -0600,681ef884856b9c75efe2b0acf64bb4a515303482,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3691483,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1667975652,2022-11-09 00:34:12 -0600,d498600900e4c0350d8f00907a8e8a97bd48aba6,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3719300,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1667976467,2022-11-09 00:47:47 -0600,32bb8c730464b2ab549dbe977eea353741198772,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3763691,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1667976507,2022-11-09 00:48:27 -0600,209b6e99763633b1f7b84bb7726e9e7d3ee0aee1,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3719300,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1667976548,2022-11-09 00:49:08 -0600,6a83da7820809fa5eca34d5b2e493e02ed29f8e1,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3763691,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1667977327,2022-11-09 01:02:07 -0600,384f6f6bf04bdb7a89e98ac973406bc3b1a77127,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3763661,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1667977894,2022-11-09 01:11:34 -0600,2883987a3e0c5c512fd0db14505e99d131238c1b,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3763805,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1667982557,2022-11-09 02:29:17 -0600,5e236ebaa7ca1e499bf98e18c0b29e2f61478c37,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3782006,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1667983389,2022-11-09 02:43:09 -0600,1ddd3dfbd0a60636dc0989de2dbe39844110e2a9,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3786906,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668004636,2022-11-09 08:37:16 -0600,ca1d3e0e670fc08fcb0e7605b25eed10e60b0a3f,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3803671,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668011526,2022-11-09 10:32:06 -0600,d119d0982605d8c755ed34cb918cea027f082113,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3806798,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668018969,2022-11-09 12:36:09 -0600,227703c868fb4c1bc2b0ff8250d75bda86e21d07,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3807577,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668032625,2022-11-09 16:23:45 -0600,67f1289cc6ac9864249eb09c3b2b6b846faa3359,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3815146,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668044315,2022-11-09 19:38:35 -0600,071a368a59e4d84e497b85ade8beb146feae0850,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3885143,99,3816166,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668092266,2022-11-10 08:57:46 -0600,f7e5e0399e3dc69f00a77d0198104f6c72290c55,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3854714,99,3816166,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668100948,2022-11-10 11:22:28 -0600,a2bbf767a8055d86faf62ce420893ee19aad2992,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3854714,99,3816174,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668115125,2022-11-10 15:18:45 -0600,2fa5c036c319d9dd2c685d1164eaf6757b7330db,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3854714,99,3816188,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668192996,2022-11-11 12:56:36 -0600,c41dcf766c9ac3bc00e19320f0d552d4d1442bc3,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3854714,99,3816190,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668194660,2022-11-11 13:24:20 -0600,d5ffa7d812c8e5f8baed4b1c6779b140e93b54aa,GA-20221108_Eday81,11,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3854714,99,3816191,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668205650,2022-11-11 16:27:30 -0600,a2ba293151b00d2c9344f6a63f4c88a7e17eb91d,GA-20221108_Eday81,11,Ballot Issue,G,Tabulation Paused,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3854714,99,3816200,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668472208,2022-11-14 18:30:08 -0600,f73393e0e23f3480fa21a6bf521b4e6d45c135a0,GA-20221108_Eday81,11,Ballot Issue,G,Tabulation Paused,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3854714,99,3816549,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668529623,2022-11-15 10:27:03 -0600,e581992aab7db065fdda8f092cbcf2a025989a91,GA-20221108_Eday81,11,Ballot Issue,G,Tabulation Paused,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3854714,99,3817507,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668537137,2022-11-15 12:32:17 -0600,057d0930947592bda609ab276d1a486c8f34e70c,GA-20221108_Eday81,11,Ballot Issue,G,Gathering Certified Results,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3854714,99,3817973,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668549209,2022-11-15 15:53:29 -0600,017af7d22d54136c9ddfe5f734bea2fd8c15c861,GA-20221108_Eday81,11,Ballot Issue,G,Gathering Certified Results,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3854714,99,3818860,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668552789,2022-11-15 16:53:09 -0600,82d74c3e7f481c5ece2779c239162ca81fd3780d,GA-20221108_Eday81,11,Ballot Issue,G,Gathering Certified Results,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3854714,99,3818962,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668566836,2022-11-15 20:47:16 -0600,4fcd271795a387e450bbcb058612afa6004de9e5,GA-20221108_Eday81,11,Ballot Issue,G,Gathering Certified Results,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3854714,99,3819017,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
1668617878,2022-11-16 10:57:58 -0600,e0a5c0913b482e6fd000931ffe20b3c65411c2b0,GA-20221108_Eday81,11,Ballot Issue,G,Gathering Certified Results,I,Constitutional Amendment,Public Officials,True,True,1 - Suspend Pay for Indictment,0,3854714,99,3819033,7054135,True,20221108GA12629,2022-11-08,GA,No,No,23101,3,2,11601,0,Yes,Yes,23102,2,1,11600,0,Called,2022-11-09T04:40:08.671Z
