captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.45587.first,candidates.45587.last,candidates.45587.party,candidates.45587.candidateID,candidates.45587.polID,candidates.45587.ballotOrder,candidates.45587.polNum,candidates.45587.electWon,candidates.45594.first,candidates.45594.last,candidates.45594.party,candidates.45594.candidateID,candidates.45594.polID,candidates.45594.ballotOrder,candidates.45594.polNum,candidates.45594.electWon,candidates.45587.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,NC-20221108_Eday62,34,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,283964,99,0,838302,True,20221108NC35387,2022-11-08,NC,Valerie,Foushee,Dem,45587,70258,2,37458,0,Courtney,Geels,GOP,45594,70261,1,38817,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,NC-20221108_Eday80,34,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,316740,99,0,838302,True,20221108NC35387,2022-11-08,NC,Valerie,Foushee,Dem,45587,70258,2,37458,0,Courtney,Geels,GOP,45594,70261,1,38817,0,,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,316740,99,155299,838302,True,20221108NC35387,2022-11-08,NC,Valerie,Foushee,Dem,45587,70258,2,37458,0,Courtney,Geels,GOP,45594,70261,1,38817,0,,
1667955153,2022-11-09 00:52:33 +0000,5dbf5007b88cfdc60ec0e8e538e0df6eb1e86637,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,316740,99,140820,838302,True,20221108NC35387,2022-11-08,NC,Valerie,Foushee,Dem,45587,70258,2,37458,0,Courtney,Geels,GOP,45594,70261,1,38817,0,,
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,316740,99,155392,838302,True,20221108NC35387,2022-11-08,NC,Valerie,Foushee,Dem,45587,70258,2,37458,0,Courtney,Geels,GOP,45594,70261,1,38817,0,,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,316740,99,155392,838302,True,20221108NC35387,2022-11-08,NC,Valerie,Foushee,Dem,45587,70258,2,37458,0,Courtney,Geels,GOP,45594,70261,1,38817,0,2022-11-09T01:01:46.095Z,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,316740,99,155392,838302,True,20221108NC35387,2022-11-08,NC,Valerie,Foushee,Dem,45587,70258,2,37458,0,Courtney,Geels,GOP,45594,70261,1,38817,0,,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,316740,99,155392,838302,True,20221108NC35387,2022-11-08,NC,Valerie,Foushee,Dem,45587,70258,2,37458,0,Courtney,Geels,GOP,45594,70261,1,38817,0,2022-11-09T01:01:46.095Z,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,316740,99,189312,838302,True,20221108NC35387,2022-11-08,NC,Valerie,Foushee,Dem,45587,70258,2,37458,0,Courtney,Geels,GOP,45594,70261,1,38817,0,2022-11-09T01:01:46.095Z,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,316740,99,191119,838302,True,20221108NC35387,2022-11-08,NC,Valerie,Foushee,Dem,45587,70258,2,37458,0,Courtney,Geels,GOP,45594,70261,1,38817,0,2022-11-09T01:01:46.095Z,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,316740,99,208512,838302,True,20221108NC35387,2022-11-08,NC,Valerie,Foushee,Dem,45587,70258,2,37458,0,Courtney,Geels,GOP,45594,70261,1,38817,0,2022-11-09T01:01:46.095Z,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,316740,99,223056,838302,True,20221108NC35387,2022-11-08,NC,Valerie,Foushee,Dem,45587,70258,2,37458,0,Courtney,Geels,GOP,45594,70261,1,38817,0,2022-11-09T01:01:46.095Z,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,316740,99,224950,838302,True,20221108NC35387,2022-11-08,NC,Valerie,Foushee,Dem,45587,70258,2,37458,0,Courtney,Geels,GOP,45594,70261,1,38817,0,2022-11-09T01:01:46.095Z,
