captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108TN43009,live,0.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T21:28:20.000Z,0,220,0.0,48388,0,0.0,50950,0,0.0,50751,0,0.0,50951,0,0.0,257668,99,0,932801,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108TN43009,live,0.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T18:26:06.261Z,0,220,0.0,48388,0,0.0,50950,0,0.0,50751,0,0.0,50951,0,0.0,257668,99,0,932801,0,0,,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,20221108TN43009,live,4.17,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:09:15.558Z,0,220,0.0,48388,6804,63.27,50751,3797,35.31,50950,96,0.89,50951,57,0.53,257668,99,10754,932801,0,9,0.0,,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,20221108TN43009,live,4.17,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:14:27.892Z,0,220,0.0,48388,6804,63.27,50751,3797,35.31,50950,96,0.89,50951,57,0.53,257668,99,10754,932801,0,9,0.0,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,20221108TN43009,live,8.93,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:17:14.161Z,0,220,0.0,48388,16668,72.48,50751,6009,26.13,50950,197,0.86,50951,123,0.53,257668,99,22997,932801,0,20,0.0,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,20221108TN43009,live,25.07,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:27:24.567Z,0,220,0.0,48388,39565,61.24,50751,24270,37.57,50950,472,0.73,50951,297,0.46,257668,99,64604,932801,0,55,0.0,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,20221108TN43009,live,25.36,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:30:36.191Z,0,220,0.0,48388,39908,61.08,50751,24643,37.72,50950,481,0.74,50951,302,0.46,257668,99,65334,932801,0,56,0.0,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,20221108TN43009,live,28.79,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:42:51.708Z,3,220,1.36,48388,46523,62.71,50751,26735,36.03,50950,578,0.78,50951,356,0.48,257668,99,74192,932801,3,63,0.0,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,20221108TN43009,live,28.91,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:46:49.846Z,4,220,1.82,48388,46781,62.8,50751,26771,35.94,50950,582,0.78,50951,357,0.48,257668,99,74491,932801,4,64,0.0,X,2022-11-09T01:46:49.629Z
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,20221108TN43009,live,29.16,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:47:56.124Z,5,220,2.27,48388,47045,62.62,50751,27139,36.12,50950,587,0.78,50951,357,0.48,257668,99,75128,932801,5,64,0.0,X,2022-11-09T01:46:49.629Z
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108TN43009,live,31.59,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:56:29.289Z,17,220,7.73,48388,51078,62.75,50751,29290,35.98,50950,638,0.78,50951,398,0.49,257668,99,81404,932801,17,70,0.0,X,2022-11-09T01:46:49.629Z
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108TN43009,live,33.16,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:01:34.378Z,28,220,12.73,48388,53570,62.7,50751,30784,36.03,50950,664,0.78,50951,425,0.5,257668,99,85443,932801,28,73,0.0,X,2022-11-09T01:46:49.629Z
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108TN43009,live,34.03,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:06:35.714Z,34,220,15.45,48388,54390,62.02,50751,32186,36.7,50950,682,0.78,50951,439,0.5,257668,99,87697,932801,34,75,0.0,X,2022-11-09T01:46:49.629Z
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108TN43009,live,34.53,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:08:35.251Z,38,220,17.27,48388,55257,62.1,50751,32574,36.61,50950,696,0.78,50951,450,0.51,257668,99,88977,932801,38,76,0.0,X,2022-11-09T01:46:49.629Z
