captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.8714.first,candidates.8714.last,candidates.8714.party,candidates.8714.incumbent,candidates.8714.candidateID,candidates.8714.polID,candidates.8714.ballotOrder,candidates.8714.polNum,candidates.8714.electWon,candidates.9534.first,candidates.9534.last,candidates.9534.party,candidates.9534.candidateID,candidates.9534.polID,candidates.9534.ballotOrder,candidates.9534.polNum,candidates.9534.electWon,candidates.8714.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,WA-20221108_Eday62,48,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,"Central West, Cascades",True,District 8,8,325960,99,0,942485,True,20221108WA48020,2022-11-08,WA,8714,Kim,Schrier,Dem,True,8714,67243,1,51833,0,Matt,Larkin,GOP,9534,71029,2,52112,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,WA-20221108_Eday80,48,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,"Central West, Cascades",True,District 8,8,323423,70,0,942485,True,20221108WA48020,2022-11-08,WA,8714,Kim,Schrier,Dem,True,8714,67243,1,51833,0,Matt,Larkin,GOP,9534,71029,2,52112,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"Central West, Cascades",True,District 8,8,323423,70,140464,942485,True,20221108WA48020,2022-11-08,WA,8714,Kim,Schrier,Dem,True,8714,67243,1,51833,0,Matt,Larkin,GOP,9534,71029,2,52112,0,,
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"Central West, Cascades",True,District 8,8,323423,70,192967,942485,True,20221108WA48020,2022-11-08,WA,8714,Kim,Schrier,Dem,True,8714,67243,1,51833,0,Matt,Larkin,GOP,9534,71029,2,52112,0,,
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"Central West, Cascades",True,District 8,8,330200,70,192967,942485,True,20221108WA48020,2022-11-08,WA,8714,Kim,Schrier,Dem,True,8714,67243,1,51833,0,Matt,Larkin,GOP,9534,71029,2,52112,0,,
1668038296,2022-11-09 17:58:16 -0600,83483dfcec6fe9ed3cad8c1438e6c530248550bd,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"Central West, Cascades",True,District 8,8,330200,70,205159,942485,True,20221108WA48020,2022-11-08,WA,8714,Kim,Schrier,Dem,True,8714,67243,1,51833,0,Matt,Larkin,GOP,9534,71029,2,52112,0,,
1668040064,2022-11-09 18:27:44 -0600,3c7cd1c86ec7f4aae88aa1db81ca832ef20fc40d,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"Central West, Cascades",True,District 8,8,330200,70,211148,942485,True,20221108WA48020,2022-11-08,WA,8714,Kim,Schrier,Dem,True,8714,67243,1,51833,0,Matt,Larkin,GOP,9534,71029,2,52112,0,,
1668043225,2022-11-09 19:20:25 -0600,35e7bda4399f4e2fc99e1fbd79da63598db7578c,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"Central West, Cascades",True,District 8,8,330200,70,212866,942485,True,20221108WA48020,2022-11-08,WA,8714,Kim,Schrier,Dem,True,8714,67243,1,51833,0,Matt,Larkin,GOP,9534,71029,2,52112,0,,
1668047731,2022-11-09 20:35:31 -0600,2189e84dd70525c08c597f552cdaa04b71a67a2e,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"Central West, Cascades",True,District 8,8,330200,70,215743,942485,True,20221108WA48020,2022-11-08,WA,8714,Kim,Schrier,Dem,True,8714,67243,1,51833,0,Matt,Larkin,GOP,9534,71029,2,52112,0,,
1668098040,2022-11-10 10:34:00 -0600,cd80792ac7e84573e99210f01259a526a05d5ed9,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"Central West, Cascades",True,District 8,8,330196,70,215743,942485,True,20221108WA48020,2022-11-08,WA,8714,Kim,Schrier,Dem,True,8714,67243,1,51833,0,Matt,Larkin,GOP,9534,71029,2,52112,0,,
