captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.9767.last,candidates.9767.abbrv,candidates.9767.party,candidates.9767.candidateID,candidates.9767.ballotOrder,candidates.9767.polID,candidates.9767.polNum,candidates.9767.electWon,candidates.9768.last,candidates.9768.party,candidates.9768.candidateID,candidates.9768.ballotOrder,candidates.9768.polID,candidates.9768.polNum,candidates.9768.electWon,raceCallStatus,candidates.9768.winnerDateTime,isCertified
1668220466,2022-11-11 20:34:26 -0600,263ff4382b824f3c1833382f9dee00316fccf3b9,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,70,2366974,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668290676,2022-11-12 16:04:36 -0600,31ce71292b5e53b453daf12be8460110cd44e90c,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,70,2382965,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668295713,2022-11-12 17:28:33 -0600,6d9266174c2d2f4d50c3700b9482e36104dd4d88,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,70,2390889,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668299084,2022-11-12 18:24:44 -0600,3835c5ff80fa7de17ae71087f6198807513c7b38,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,70,2485959,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668299875,2022-11-12 18:37:55 -0600,aad56ad78c2c87aef006be5782337d2e76933e7f,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,70,2497895,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668300714,2022-11-12 18:51:54 -0600,d84012cd5d1989a0f5a4c5d2b1036b3ed8015e6c,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,70,2509642,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668300757,2022-11-12 18:52:37 -0600,6667d2c5bbe902cd827270ea99eb9d99fd28fda3,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,70,2497895,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668300842,2022-11-12 18:54:02 -0600,4c990ca989287262c9d7e25fbdc5777365c887dd,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,70,2509642,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668300884,2022-11-12 18:54:44 -0600,3ee928bc5f28edf767741776b4e9c485c85c24b2,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,70,2497895,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668300926,2022-11-12 18:55:26 -0600,57db82157307264b0a1e9893619fb25968f4d154,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,70,2509642,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668458243,2022-11-14 14:37:23 -0600,ade33332b47e7d6161d1b171a768705b1edca203,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,99,2509642,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668459565,2022-11-14 14:59:25 -0600,31322b21e521975c2967dd350b98e31100ef3576,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,99,2511204,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668462070,2022-11-14 15:41:10 -0600,84e4729e8952aa8903ca77bea9fff193a6e65f33,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,99,2514122,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668464374,2022-11-14 16:19:34 -0600,bd60f624fe09cf4b48dbaac8d594f2bdfd77db91,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,99,2515222,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668469697,2022-11-14 17:48:17 -0600,d273b7fdf89b059ec75c7c40aee59fdd43bcd876,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,99,2572714,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668471052,2022-11-14 18:10:52 -0600,ee03475f8e895d6564027c8463058a9e00b3edf6,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,99,2581783,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668472463,2022-11-14 18:34:23 -0600,004b2c44862dda5b42367a3fdeae700389baf032,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,99,2582485,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668473676,2022-11-14 18:54:36 -0600,b647c872f63d52e85b95b1a87f711c1d535e404b,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2796806,99,2599046,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668473812,2022-11-14 18:56:52 -0600,c8be4acf2022b2efab3c55285dbd8b3e956b217a,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2620346,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668474760,2022-11-14 19:12:40 -0600,faa1e7e4f1e8888aa87451d47b64d320f97d9d35,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2624389,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668477188,2022-11-14 19:53:08 -0600,776459073edc1dbd4b04939ad2707195eafe32b0,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2626315,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668479781,2022-11-14 20:36:21 -0600,317df8a6e2506e4f9b313672e4e1e25456f41fd7,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2628081,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668527386,2022-11-15 09:49:46 -0600,4c5169524f756a1ae1e2d3184c776aa5c9b12ef2,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2634489,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668545264,2022-11-15 14:47:44 -0600,df99ac1be8d51eabad53640d2f73e3e1cbdfa0e7,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2634618,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668551869,2022-11-15 16:37:49 -0600,9f9d21103d7c877e7203a37ac54d3abe59f12cd5,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2636111,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668553017,2022-11-15 16:56:57 -0600,7da891e687cb64aeb6c2cc62290b5f8b3d2123af,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2636196,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668555916,2022-11-15 17:45:16 -0600,e7b79e1f727adb9546b6ce7e4ec78555c2e02608,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2689810,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,,,
1668558546,2022-11-15 18:29:06 -0600,fb81fdcb2e93d43b377f854be0b7cc15e715bd5a,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2702882,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668559579,2022-11-15 18:46:19 -0600,8e558a3f3402aec7e382de86c0c3a54e996dbc19,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2716376,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668560597,2022-11-15 19:03:17 -0600,19429614d73d8762686b41eacc9c490a05b056e7,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2717095,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668562828,2022-11-15 19:40:28 -0600,d52adec2e5a4d6b9231518055c3ea9c2821fa7cc,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2717312,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668565388,2022-11-15 20:23:08 -0600,e63b277a108ba6c8f0c2fd66d51235e7445ff62f,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2722456,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668639972,2022-11-16 17:06:12 -0600,4f236dac044963f0b7884f54920770f7e2af2a94,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2722560,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668642066,2022-11-16 17:41:06 -0600,57421af5cb7facf30389fd72b31f275bcd0023f0,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2724519,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668644514,2022-11-16 18:21:54 -0600,a95e18e04ad93702c3e9c24410cc87da70ab9373,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2748596,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668645663,2022-11-16 18:41:03 -0600,b78d5f0a3401bc37ad9c79b865ac1bfe5fc462b5,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2757410,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668647463,2022-11-16 19:11:03 -0600,f0697366644d32a7816d9532c7406d764abc8c69,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2757878,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668649514,2022-11-16 19:45:14 -0600,0a35a037506b06239eee868c7f935233ffd8bbe3,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2765420,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668710955,2022-11-17 12:49:15 -0600,a377ea84149206ef9ff68879eb5445a2ecae13e3,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2773955,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668716531,2022-11-17 14:22:11 -0600,c645910796dd169a3a661c91cc1734d7420a2fd0,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2780611,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668718891,2022-11-17 15:01:31 -0600,3ea8dc5676dfa540c8d35cf3588f5042d5a7a26a,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2781450,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668727604,2022-11-17 17:26:44 -0600,fc285e0435d3c7ae21239ac68fcaf3e50fcc27e3,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2782122,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668730363,2022-11-17 18:12:43 -0600,3f1ce21f12d53f0158d49860f114ce2b64e90bcc,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2789319,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668731631,2022-11-17 18:33:51 -0600,26dfa34c981548e5124cbdd08b00d12ca678c542,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2791998,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668732920,2022-11-17 18:55:20 -0600,ceb98123a85599f5ea96993ec6b9e398c662634f,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2798673,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668734663,2022-11-17 19:24:23 -0600,ecb9df20d482388b06e3afecdb46f52aed75dd20,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2825050,99,2808569,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668785470,2022-11-18 09:31:10 -0600,602974624f0f04257eb02dec39a363acd2723b60,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2808569,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668813238,2022-11-18 17:13:58 -0600,5a4785735d33f9131f7a479d4fdd5131788d53cf,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2808783,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668816181,2022-11-18 18:03:01 -0600,7ae10a9442ad3a70973b63121754d4c3057ae584,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2815042,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668817470,2022-11-18 18:24:30 -0600,bdf830118399a6454726e04b41dc14b6b2b7ab46,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2817280,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668819062,2022-11-18 18:51:02 -0600,de103ee6671d601d76e05ac7fde57545252408a2,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2817905,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668820091,2022-11-18 19:08:11 -0600,01f4a0e269135adbf6d66c811f0cb49be63f8df4,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2824874,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1668825031,2022-11-18 20:30:31 -0600,0377858a2cfbfdbf4c624fb9dde9655417990280,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2830494,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1669037587,2022-11-21 07:33:07 -0600,1f662b0ea92e70908fdf0360d2e6467c7095e6d0,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2833523,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1669066182,2022-11-21 15:29:42 -0600,cfcd2e3d31be9f62a1930bf5b26ced4f96385acb,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2833806,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1669073333,2022-11-21 17:28:53 -0600,8e479cc9bc98a55156e4466e38f8939036d2eed2,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2834385,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1669075068,2022-11-21 17:57:48 -0600,d6245fd3d52a07f7b5dda4dab79823176024e171,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2834955,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1669075609,2022-11-21 18:06:49 -0600,908c916297cbc26cad13a672521098154cdc8237,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2835377,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1669076337,2022-11-21 18:18:57 -0600,1983a072a571d39c8452a9897ac3f2e42fdf0c92,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2836072,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1669079153,2022-11-21 19:05:53 -0600,ea152c2c2597043e235508eabb300f1fe24c8d29,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2838129,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
1669082370,2022-11-21 19:59:30 -0600,4ff86ad57643639eadb827db2bace6227e06fb02,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2846714,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,
