captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.22907.first,candidates.22907.last,candidates.22907.abbrv,candidates.22907.party,candidates.22907.incumbent,candidates.22907.candidateID,candidates.22907.polID,candidates.22907.ballotOrder,candidates.22907.polNum,candidates.22907.electWon,candidates.22908.first,candidates.22908.last,candidates.22908.party,candidates.22908.candidateID,candidates.22908.polID,candidates.22908.ballotOrder,candidates.22908.polNum,candidates.22908.electWon,candidates.22907.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,CA-20221108_Eday62,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 10,10,304640,99,0,1426372,True,20221108CA8514,2022-11-08,CA,22907,Mark,DeSaulnier,DeSaulnr,Dem,True,22907,60108,1,10847,0,Michael,Kerr,Grn,22908,68005,2,13356,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 10,10,315062,99,0,758523,True,20221108CA8514,2022-11-08,CA,22907,Mark,DeSaulnier,DeSaulnr,Dem,True,22907,60108,1,10847,0,Michael,Kerr,Grn,22908,68005,2,13356,0,,
1667950369,2022-11-08 23:32:49 +0000,88781f78b51366cb56dbc8603a43b441a541be7f,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 10,10,315062,90,0,758523,True,20221108CA8514,2022-11-08,CA,22907,Mark,DeSaulnier,DeSaulnr,Dem,True,22907,60108,1,10847,0,Michael,Kerr,Grn,22908,68005,2,13356,0,,
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 10,10,315062,90,125734,758523,True,20221108CA8514,2022-11-08,CA,22907,Mark,DeSaulnier,DeSaulnr,Dem,True,22907,60108,1,10847,0,Michael,Kerr,Grn,22908,68005,2,13356,0,,
1667973921,2022-11-09 00:05:21 -0600,8c7bea4e5501d62c6edf8b543f4ffeaf66fbee7c,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 10,10,315062,90,127100,758523,True,20221108CA8514,2022-11-08,CA,22907,Mark,DeSaulnier,DeSaulnr,Dem,True,22907,60108,1,10847,0,Michael,Kerr,Grn,22908,68005,2,13356,0,,
1667977204,2022-11-09 01:00:04 -0600,dac000c6cb8d5ec813c750db85e9cfb1bed2692e,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 10,10,315062,90,133136,758523,True,20221108CA8514,2022-11-08,CA,22907,Mark,DeSaulnier,DeSaulnr,Dem,True,22907,60108,1,10847,0,Michael,Kerr,Grn,22908,68005,2,13356,0,2022-11-09T06:50:27.668Z,
1667984283,2022-11-09 02:58:03 -0600,0170dd1ad3b2504037f68d6f19c85fd52c958ac5,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 10,10,315062,90,144956,758523,True,20221108CA8514,2022-11-08,CA,22907,Mark,DeSaulnier,DeSaulnr,Dem,True,22907,60108,1,10847,0,Michael,Kerr,Grn,22908,68005,2,13356,0,2022-11-09T06:50:27.668Z,
1667984322,2022-11-09 02:58:42 -0600,e276221deb2b56aa282835bda46e8d0628c88dc4,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 10,10,315062,90,133136,758523,True,20221108CA8514,2022-11-08,CA,22907,Mark,DeSaulnier,DeSaulnr,Dem,True,22907,60108,1,10847,0,Michael,Kerr,Grn,22908,68005,2,13356,0,2022-11-09T06:50:27.668Z,
1667984363,2022-11-09 02:59:23 -0600,d6a9e6483825182d1040b09b3e047ae20cab1e3a,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 10,10,315062,90,144956,758523,True,20221108CA8514,2022-11-08,CA,22907,Mark,DeSaulnier,DeSaulnr,Dem,True,22907,60108,1,10847,0,Michael,Kerr,Grn,22908,68005,2,13356,0,2022-11-09T06:50:27.668Z,
1667986070,2022-11-09 03:27:50 -0600,842d9624fa3e4ff5a6b6d21ac818296b8b09522a,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 10,10,315062,90,145094,758523,True,20221108CA8514,2022-11-08,CA,22907,Mark,DeSaulnier,DeSaulnr,Dem,True,22907,60108,1,10847,0,Michael,Kerr,Grn,22908,68005,2,13356,0,2022-11-09T06:50:27.668Z,
1667986108,2022-11-09 03:28:28 -0600,0d89337504a89a16ce478d64716763f3ed0e0320,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 10,10,315062,90,144956,758523,True,20221108CA8514,2022-11-08,CA,22907,Mark,DeSaulnier,DeSaulnr,Dem,True,22907,60108,1,10847,0,Michael,Kerr,Grn,22908,68005,2,13356,0,2022-11-09T06:50:27.668Z,
1667986148,2022-11-09 03:29:08 -0600,825565b33fc8f2e2b543fd07b19c543069fa86c6,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 10,10,315062,90,145094,758523,True,20221108CA8514,2022-11-08,CA,22907,Mark,DeSaulnier,DeSaulnr,Dem,True,22907,60108,1,10847,0,Michael,Kerr,Grn,22908,68005,2,13356,0,2022-11-09T06:50:27.668Z,
