captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.32035.last,candidates.32035.party,candidates.32035.candidateID,candidates.32035.ballotOrder,candidates.32035.polID,candidates.32035.polNum,candidates.32035.electWon,candidates.32036.last,candidates.32036.party,candidates.32036.candidateID,candidates.32036.ballotOrder,candidates.32036.polID,candidates.32036.polNum,candidates.32036.electWon,raceCallStatus,candidates.32035.winnerDateTime,isCertified
1667980354,2022-11-09 01:52:34 -0600,b95b3aa03864d3aa8e20ef68881e81d2ed7e17c2,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,644954,99,618220,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1667981000,2022-11-09 02:03:20 -0600,1844b1345bbfb22bedca82071a40b5941a2e46f1,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,644954,99,620492,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1667981041,2022-11-09 02:04:01 -0600,e47a3217a92034f7bbd19a4f4649ae3750139aaf,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,644954,99,618220,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1667981082,2022-11-09 02:04:42 -0600,e386ffb902f462119970711a103fe3a1f4b2f70c,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,644954,99,620492,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1667982715,2022-11-09 02:31:55 -0600,adeb1bd568c98eed36a0f10c8c3df06cf197a331,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,644954,99,624190,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1667985336,2022-11-09 03:15:36 -0600,e680c144e30a7078448ff3666071965db0334e66,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,643495,99,624190,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1667986148,2022-11-09 03:29:08 -0600,825565b33fc8f2e2b543fd07b19c543069fa86c6,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,643495,99,625601,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1667986791,2022-11-09 03:39:51 -0600,9a50c153b47784532606d145b7458db430ba2b1b,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,638368,99,625601,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1667986832,2022-11-09 03:40:32 -0600,b373c908906d2030d8c480d824b2d4d247fcda92,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,643495,99,625601,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1667986953,2022-11-09 03:42:33 -0600,51be597c001c6c5434ef9f3580d61ba1517ecc1b,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,638368,99,625601,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1667991084,2022-11-09 04:51:24 -0600,f97f645c2f1d81a20f827f4a2c40b91019a90027,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,638368,99,632986,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1667991166,2022-11-09 04:52:46 -0600,606d4fb1af282899ecf9ac2d6964d5cc88e8d05d,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,638368,99,625601,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1667991206,2022-11-09 04:53:26 -0600,6cffc68bef231669149bccf87b74683f61f2d0fb,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,638368,99,632986,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1668131380,2022-11-10 19:49:40 -0600,39fb6043e7916648a9f217456bd08474a70f8728,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,638368,99,622591,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1668132184,2022-11-10 20:03:04 -0600,29b6a6cbfa3fdf185996b1e0c3a72529dcc5fce2,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,638368,99,633717,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1668132226,2022-11-10 20:03:46 -0600,8487dda9be8dfab35461e1c6b2a71d408aa0f9da,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,638368,99,622591,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1668132268,2022-11-10 20:04:28 -0600,36bccb042251917fa001b4c34071a8f0b3130a89,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,638368,99,633717,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1668132310,2022-11-10 20:05:10 -0600,ced871ce0ca148e9abecbdb8f33854d7ca537514,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,638368,99,622591,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1668132352,2022-11-10 20:05:52 -0600,3394fe45fae52c158ad0ced733a3a5d2204a1279,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,638368,99,633717,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1668194450,2022-11-11 13:20:50 -0600,aaf97d50e4f7d2e28f1ec95cc94579c83dfc2ac6,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,638368,99,645746,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1668208287,2022-11-11 17:11:27 -0600,5d860bd1d40995555916a73419dd7bba93eefa85,NE-20221108_Eday80,28,Ballot Issue,G,Active Tabulation,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,638368,99,651601,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1668550871,2022-11-15 16:21:11 -0600,4d4e74b036a280795579847a74c4ddea9e334491,NE-20221108_Eday80,28,Ballot Issue,G,Tabulation Paused,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,638368,99,651675,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,
1670254181,2022-12-05 09:29:41 -0600,b13edbe1926c438a0397b93ed1d4d3e21f6c12ac,NE-20221108_Eday80,28,Ballot Issue,G,Tabulation Paused,I,Initiative,Incrementally to $15,True,True,True,433  - Raise Minimum Wage,1,659359,100,651675,1241451,True,20221108NE29537,2022-11-08,NE,For,Yes,32035,1,2,29743,0,Against,No,32036,2,3,28864,0,Called,2022-11-09T05:43:04.217Z,False
