captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108CO6616,live,0.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-07T22:53:54.701Z,0,497,0.0,12225,0,0.0,13887,0,0.0,14102,0,0.0,347342,99,0,1135345,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108CO6616,live,0.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-08T18:48:55.675Z,0,497,0.0,12225,0,0.0,13887,0,0.0,14102,0,0.0,346277,99,0,1135345,0,0,,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108CO6616,live,0.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:00:34.340Z,0,497,0.0,12225,0,0.0,13887,0,0.0,14102,0,0.0,346277,99,0,1135345,0,0,,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108CO6616,live,0.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:15:20.862Z,0,497,0.0,12225,0,0.0,13887,0,0.0,14102,0,0.0,346277,99,0,1135345,0,0,,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108CO6616,live,0.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:21:28.683Z,0,497,0.0,12225,0,0.0,13887,0,0.0,14102,0,0.0,346277,99,0,1135345,0,0,,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108CO6616,live,6.3,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:26:54.688Z,0,497,0.0,12225,14841,68.02,13887,6412,29.39,14102,565,2.59,346277,99,21818,1135345,0,31,0.0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108CO6616,live,7.16,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:29:07.313Z,0,497,0.0,12225,17403,70.16,13887,6760,27.25,14102,640,2.58,346277,99,24803,1135345,0,36,0.0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,20221108CO6616,live,47.4,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:37:33.829Z,0,497,0.0,12225,94070,57.31,13887,67028,40.83,14102,3047,1.86,346277,99,164145,1135345,0,236,0.0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,20221108CO6616,live,47.4,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:39:29.842Z,0,497,0.0,12225,94070,57.31,13887,67028,40.83,14102,3047,1.86,346277,99,164145,1135345,0,236,0.0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,20221108CO6616,live,47.4,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:41:31.762Z,0,497,0.0,12225,94070,57.31,13887,67028,40.83,14102,3047,1.86,346277,99,164145,1135345,0,236,0.0,,
