captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.12225.first,candidates.12225.last,candidates.12225.incumbent,candidates.12225.party,candidates.12225.candidateID,candidates.12225.ballotOrder,candidates.12225.polID,candidates.12225.polNum,candidates.12225.electWon,candidates.13887.first,candidates.13887.last,candidates.13887.party,candidates.13887.candidateID,candidates.13887.ballotOrder,candidates.13887.polID,candidates.13887.polNum,candidates.13887.electWon,candidates.14102.first,candidates.14102.last,candidates.14102.abbrv,candidates.14102.party,candidates.14102.candidateID,candidates.14102.ballotOrder,candidates.14102.polID,candidates.14102.polNum,candidates.14102.electWon,candidates.12225.winnerDateTime,isCertified
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,346277,99,198248,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,346277,99,212133,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,346361,99,246728,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,346361,99,246971,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,346378,99,248067,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667967905,2022-11-08 22:25:05 -0600,7b53fc8cb8c53477e9f4fecf82fac92988ee5275,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,346378,99,263412,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667968885,2022-11-08 22:41:25 -0600,5c24a01105c8e263f0bd136533d71002afb61845,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,346565,99,265730,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667969855,2022-11-08 22:57:35 -0600,8c3f41d4804fda622cab89f365a05518b70e5a91,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,346236,99,266351,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667970772,2022-11-08 23:12:52 -0600,ff16f6d52970f222f2507893063188ae79c5be58,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,346236,99,266447,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667970812,2022-11-08 23:13:32 -0600,1aa0c0767ec6f65018ec090a318d7ab5fec791c2,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,346236,99,266588,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667970899,2022-11-08 23:14:59 -0600,ca5b649b3885623b3ef37439107a0fa8db2d1846,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,346236,99,266447,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667971032,2022-11-08 23:17:12 -0600,84fafb476f7846131500489058ff24997434ed54,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,346236,99,266588,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667971079,2022-11-08 23:17:59 -0600,1cf7281bce65e8581e70a1164dc3589ed87371d4,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,346236,99,266447,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667971304,2022-11-08 23:21:44 -0600,1425fca56a9abad3e92162e44d8c52f320121f3e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,346236,99,266588,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667971482,2022-11-08 23:24:42 -0600,23c628a73988ac759f27061cca400c61ae3577c8,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,346236,99,266447,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667971525,2022-11-08 23:25:25 -0600,8a3d225df35b90ad7577e78c738af67af6cd9c8b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,346236,99,268473,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667972427,2022-11-08 23:40:27 -0600,ae4901446f849f3ab62f6a79323d475c59ad0832,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,346471,99,268816,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667973248,2022-11-08 23:54:08 -0600,fb954f3a0e354e923f1bd778e51927737d2c1332,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,345763,99,270326,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667974006,2022-11-09 00:06:46 -0600,c8cae7bec2b0c7f4ed9e9ca6a473abc069a1d034,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,345763,99,271541,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667974899,2022-11-09 00:21:39 -0600,387e9cf2d205ebca879101fc8e33b930b1cbd329,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,339495,99,271560,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667975773,2022-11-09 00:36:13 -0600,deab40fdc8485b2c990cf91d96e98447d46f3b20,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,339495,99,272070,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667975815,2022-11-09 00:36:55 -0600,bd9ec1a9bacd26e63399e24cdeba1aa1e9b2608a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,339495,99,271560,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667975855,2022-11-09 00:37:35 -0600,d40e181df232b9ad900add6b9f138db1906ff011,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,339495,99,272070,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667975898,2022-11-09 00:38:18 -0600,7609424c163438fd3cafbbf7ed6226754e52c1bd,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,339495,99,271560,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667976021,2022-11-09 00:40:21 -0600,1f65c40d3c652c15981217b194d23b97d0290d89,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,339495,99,272070,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667976184,2022-11-09 00:43:04 -0600,fe83a024be41b5416de8f3b3aadef0173027df04,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,339495,99,271560,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667976265,2022-11-09 00:44:25 -0600,f24bbc37a7ca703e419e133d048b4da5b1f386e7,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,339495,99,272070,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667976306,2022-11-09 00:45:06 -0600,a65306ebcf7e41c11b1557bbe78229c6107820ce,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,339495,99,271560,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667976427,2022-11-09 00:47:07 -0600,37543865b42fa093eb6d12d5468203ace58ae06d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,339495,99,272070,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667976548,2022-11-09 00:49:08 -0600,6a83da7820809fa5eca34d5b2e493e02ed29f8e1,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,339495,99,273953,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667977288,2022-11-09 01:01:28 -0600,8a44f565442a4579e6df315edf5565e7f37a882b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,339495,99,274104,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667978096,2022-11-09 01:14:56 -0600,9704f9ed3b0570d75ec2a13ef6d6f848b5453f32,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,337888,99,274598,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667978906,2022-11-09 01:28:26 -0600,46fb017a53063e25347989264492b06463ea0564,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,337359,99,275087,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667979685,2022-11-09 01:41:25 -0600,af7b8ef1f38511aa48d86442ff26098954b3c7df,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,337359,99,275558,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667982199,2022-11-09 02:23:19 -0600,0f8260b25929c4b69b3b9d7f2f5fb7ed3444679e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,333482,99,275651,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667983071,2022-11-09 02:37:51 -0600,84bbf1af0bb96f095aaf2f6f55e9d106638797ad,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,321659,99,275968,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667983149,2022-11-09 02:39:09 -0600,f17f62c6411696475865d02e47d92617e807836a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,319499,99,275968,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667984243,2022-11-09 02:57:23 -0600,7115c058bcd3ff51a93d48244a4b79656d48a186,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,319499,99,301992,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667986590,2022-11-09 03:36:30 -0600,807a67bd2dd5f5804d3aaa9d1f793b08c0174156,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,321913,99,301992,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667986630,2022-11-09 03:37:10 -0600,bdc18b7713211c3f675ae3f141b7e51a89bfd88d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,319499,99,301992,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667986670,2022-11-09 03:37:50 -0600,3ce5459e007ea5a14e2ac661307781abfdf1592b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,321913,99,301992,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667987484,2022-11-09 03:51:24 -0600,980f6fe5a4a9ffa7810478d35fa77761f4ccdcbc,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,320639,99,301992,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1667988285,2022-11-09 04:04:45 -0600,3a046959858a4041f5517a42088d646fd69d0b20,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,323101,99,301992,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668019345,2022-11-09 12:42:25 -0600,aff4edb73b8442f1f6fe1d046090651efdd96320,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,327270,99,301992,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668019387,2022-11-09 12:43:07 -0600,870859b6e29ca7a737ef11c8af663fe495c92dae,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,323101,99,301992,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668019430,2022-11-09 12:43:50 -0600,7a33e6d43cf86701ed5d85e4604206aeb0662a62,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,327270,99,301992,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
