captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.37365.first,candidates.37365.last,candidates.37365.incumbent,candidates.37365.party,candidates.37365.candidateID,candidates.37365.ballotOrder,candidates.37365.polID,candidates.37365.polNum,candidates.37365.electWon,candidates.37367.first,candidates.37367.last,candidates.37367.party,candidates.37367.candidateID,candidates.37367.ballotOrder,candidates.37367.polID,candidates.37367.polNum,candidates.37367.electWon,candidates.37365.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,MI-20221108_Eday64,23,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 6,6,384322,99,0,987773,True,20221108MI23810,2022-11-08,MI,37365,Debbie,Dingell,True,Dem,37365,1,64120,28636,0,Whittney,Williams,GOP,37367,2,69086,29836,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,MI-20221108_Eday80,23,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 6,6,360655,99,0,987773,True,20221108MI23810,2022-11-08,MI,37365,Debbie,Dingell,True,Dem,37365,1,64120,28636,0,Whittney,Williams,GOP,37367,2,69086,29836,0,,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,360655,99,0,987773,True,20221108MI23810,2022-11-08,MI,37365,Debbie,Dingell,True,Dem,37365,1,64120,28636,0,Whittney,Williams,GOP,37367,2,69086,29836,0,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,360655,99,4532,987773,True,20221108MI23810,2022-11-08,MI,37365,Debbie,Dingell,True,Dem,37365,1,64120,28636,0,Whittney,Williams,GOP,37367,2,69086,29836,0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,360655,99,89317,987773,True,20221108MI23810,2022-11-08,MI,37365,Debbie,Dingell,True,Dem,37365,1,64120,28636,0,Whittney,Williams,GOP,37367,2,69086,29836,0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,360655,99,103249,987773,True,20221108MI23810,2022-11-08,MI,37365,Debbie,Dingell,True,Dem,37365,1,64120,28636,0,Whittney,Williams,GOP,37367,2,69086,29836,0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,360655,99,103914,987773,True,20221108MI23810,2022-11-08,MI,37365,Debbie,Dingell,True,Dem,37365,1,64120,28636,0,Whittney,Williams,GOP,37367,2,69086,29836,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,360655,99,119769,987773,True,20221108MI23810,2022-11-08,MI,37365,Debbie,Dingell,True,Dem,37365,1,64120,28636,0,Whittney,Williams,GOP,37367,2,69086,29836,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,360655,99,120658,987773,True,20221108MI23810,2022-11-08,MI,37365,Debbie,Dingell,True,Dem,37365,1,64120,28636,0,Whittney,Williams,GOP,37367,2,69086,29836,0,2022-11-09T04:06:30.214Z,
1667968798,2022-11-08 22:39:58 -0600,a5f602864fc4763e8a6bc6f82d3436a01320e3bc,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,360655,99,130609,987773,True,20221108MI23810,2022-11-08,MI,37365,Debbie,Dingell,True,Dem,37365,1,64120,28636,0,Whittney,Williams,GOP,37367,2,69086,29836,0,2022-11-09T04:06:30.214Z,
