captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108MO26031,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T21:16:43.610Z,0,461,0.0,7527,0,0.0,10883,0,0.0,11179,0,0.0,438381,99,0,943685,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108MO26031,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T19:35:09.135Z,0,461,0.0,7527,0,0.0,10883,0,0.0,11179,0,0.0,438381,99,0,943685,0,0,,,
1667945072,2022-11-08 22:04:32 +0000,4259abc9791bb73bc477d87cfb35a8859b789680,20221108MO26031,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T22:00:48.527Z,0,461,0.0,7527,0,0.0,10883,0,0.0,11179,0,0.0,438381,99,0,943685,0,0,,,
1667945337,2022-11-08 22:08:57 +0000,98ebc4e8a976c121315c6a94b1742124c79eda02,20221108MO26031,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T22:03:21.731Z,0,461,0.0,7527,0,0.0,10883,0,0.0,11179,0,0.0,438381,99,0,943685,0,0,,,
1667946382,2022-11-08 22:26:22 +0000,73f2c650f342d3057cfca8879805e19e5c627823,20221108MO26031,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T22:21:33.998Z,0,461,0.0,7527,0,0.0,10883,0,0.0,11179,0,0.0,438381,99,0,943685,0,0,,,
1667946645,2022-11-08 22:30:45 +0000,b4a2d52dc2885174b04713e13bf7fbb8eadd5f83,20221108MO26031,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T22:24:57.504Z,0,461,0.0,7527,0,0.0,10883,0,0.0,11179,0,0.0,438381,99,0,943685,0,0,,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,20221108MO26031,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:06:44.657Z,0,461,0.0,7527,0,0.0,10883,0,0.0,11179,0,0.0,438381,99,0,943685,0,0,,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,20221108MO26031,live,0.09,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:40:01.807Z,0,461,0.0,7527,204,53.97,10883,171,45.24,11179,3,0.79,438381,99,378,943685,0,0,0.0,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108MO26031,live,0.39,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:56:38.195Z,1,461,0.22,7527,957,56.53,10883,691,40.82,11179,45,2.66,438381,99,1693,943685,1,2,0.0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108MO26031,live,3.66,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:14:30.970Z,23,461,4.99,7527,10841,67.61,10883,4768,29.74,11179,425,2.65,438381,99,16034,943685,23,17,0.0,,
