captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.29292.first,candidates.29292.last,candidates.29292.incumbent,candidates.29292.party,candidates.29292.candidateID,candidates.29292.ballotOrder,candidates.29292.polID,candidates.29292.polNum,candidates.29292.electWon,candidates.29593.first,candidates.29593.last,candidates.29593.abbrv,candidates.29593.party,candidates.29593.candidateID,candidates.29593.ballotOrder,candidates.29593.polID,candidates.29593.polNum,candidates.29593.electWon,candidates.29292.winnerDateTime
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,295147,99,66640,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,295147,99,72398,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,295147,99,100311,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,
1667967592,2022-11-08 22:19:52 -0600,bb461283809479aaf92a1a30cba63636f0c85695,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,295450,99,103421,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,295450,99,111347,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,
1667969334,2022-11-08 22:48:54 -0600,564b670a16af98b12d8c8533dac3052916cfa498,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,295450,99,172852,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,
1667970156,2022-11-08 23:02:36 -0600,84ea53799ae0036a04ac85127e62d719394c963e,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,295450,99,233064,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1667971839,2022-11-08 23:30:39 -0600,3cda52854e51a6576b7495d3201be6e474dda96c,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,295450,99,238500,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1667973600,2022-11-09 00:00:00 -0600,bfc0ff3fe5ed1f4adc762f2d1128321f016d691f,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,295450,99,241447,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1667977690,2022-11-09 01:08:10 -0600,c2d57f962724e5d811f2a0173268728cbb4962f4,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,296608,99,241447,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1667978867,2022-11-09 01:27:47 -0600,8f7ffef576df16b5e6e751d97fa7f2b2a5635644,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,296187,99,241447,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1667982876,2022-11-09 02:34:36 -0600,f1dcf8490c2a8ff76c7720ff88b0d3bca82564fc,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,296187,99,256011,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1667984601,2022-11-09 03:03:21 -0600,932ac8732eb74666c5c0cf274fd2822c2821b401,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,296002,99,256011,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1667985436,2022-11-09 03:17:16 -0600,3424d47f5341c2a346e8a3799f78a52faeab6c0b,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,301580,99,256011,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1667985683,2022-11-09 03:21:23 -0600,8d6490b73382f2ed58c3fbdb846897b79d79f217,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,302572,99,256011,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668023805,2022-11-09 13:56:45 -0600,933de43fade4cf4bbb8847d373ab71f53b5e02a6,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,299643,99,256011,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668024653,2022-11-09 14:10:53 -0600,c6090a6ba7ea6cdd97f5b05ade99fad44f900dd0,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,299297,99,257216,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668025479,2022-11-09 14:24:39 -0600,776dc719524ffe90b5ebbf510aedeb09581c1343,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,299636,99,257216,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668028103,2022-11-09 15:08:23 -0600,2df9ffe083ea05c834d0c18488ab653b4e8b3c31,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,297946,99,257216,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668028974,2022-11-09 15:22:54 -0600,e668b7118a9c7cb19c1e0b859ddc1b3c56677e38,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,303930,99,257216,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668029818,2022-11-09 15:36:58 -0600,a53513ca18493a87067377e4bb808d4c42975eb4,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,308353,99,274046,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668029862,2022-11-09 15:37:42 -0600,e0506d0767b398b91e9250b37655621bca4064a1,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,303930,99,257216,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668029904,2022-11-09 15:38:24 -0600,49bedfb605543dc18623207f0f7ab7b30085ae05,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,308353,99,274046,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668032252,2022-11-09 16:17:32 -0600,2a50b2cd48f7db564406b6f67a2014e43b42f7d0,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,308353,99,274582,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668035643,2022-11-09 17:14:03 -0600,aa5b232a75e41e399b62b79619db9672d6b6d99a,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,306725,99,274582,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668037356,2022-11-09 17:42:36 -0600,d669adb7af65d3d8ca5ebcb103ababc1850e0235,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,304657,99,274582,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668038252,2022-11-09 17:57:32 -0600,ef21d30911d34a24b6f6d4057b71f3446c4e6da2,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,302577,99,274582,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668051019,2022-11-09 21:30:19 -0600,edc041288987c2afe333c549833604e31028e1da,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,293272,99,274582,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668056278,2022-11-09 22:57:58 -0600,e96523339d19fdceeadafea1a4d8aa71f1b9fc73,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,293272,99,281740,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668109103,2022-11-10 13:38:23 -0600,5c0145b043808a56d885ef2b66e1f7373f7af318,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,293272,99,281844,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668120811,2022-11-10 16:53:31 -0600,f51cd4c5ee335fb4448e635aaf360ce298cd5c97,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,293272,99,294151,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668131380,2022-11-10 19:49:40 -0600,39fb6043e7916648a9f217456bd08474a70f8728,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,293495,99,294151,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668171120,2022-11-11 06:52:00 -0600,8f5081cf847c4af51dcc438918722fa5b8e3dd72,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,297133,99,294151,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668383736,2022-11-13 17:55:36 -0600,1dc1185bb6331a8a15dcedae5b18a2694bb031ba,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,298113,99,294151,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668460635,2022-11-14 15:17:15 -0600,fec02326cc3a2110bd4ce7d4278bf5292d4932bd,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,298508,99,294151,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668465014,2022-11-14 16:30:14 -0600,bbe35a00567e1ee85588fa62a5fc952dad1063b3,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,298557,99,294151,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668469892,2022-11-14 17:51:32 -0600,8c198859d403abb91fbb018ae2e2dae7c4a58b84,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,299223,99,294151,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
1668551416,2022-11-15 16:30:16 -0600,08f68907c49bd419d8be13340f17c2617d7f210c,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,299223,99,294197,1244778,True,20221108IL16005,2022-11-08,IL,29292,Darin,LaHood,True,GOP,29292,1,16982,21117,0,Elizabeth,Haderlein,Haderlen,Dem,29593,2,71706,23246,0,2022-11-09T04:50:52.981Z
