captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108ME20645,live,0.0,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0.0,2022-11-07T20:41:11.790Z,0,421,0.0,31053,0,0.0,29918,0,0.0,31450,0,0.0,328452,99,0,906708,0,0,,,,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,20221108ME20645,live,0.01,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0.0,2022-11-09T01:08:48.295Z,1,421,0.24,29918,17,62.96,31053,9,33.33,31450,1,3.7,328452,99,27,906708,1,0,0.0,,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,20221108ME20645,live,0.01,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0.0,2022-11-09T01:15:55.871Z,1,421,0.24,29918,17,62.96,31053,9,33.33,31450,1,3.7,328451,99,27,906708,1,0,0.0,,,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,20221108ME20645,live,0.01,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0.0,2022-11-09T01:20:29.817Z,2,421,0.48,29918,17,58.62,31053,11,37.93,31450,1,3.45,328451,99,29,906708,2,0,0.0,1.0,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,20221108ME20645,live,0.39,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0.0,2022-11-09T01:27:22.134Z,4,421,0.95,31053,726,56.37,29918,496,38.51,31450,66,5.12,328513,99,1288,906708,4,2,1.0,0.0,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,20221108ME20645,live,0.55,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0.0,2022-11-09T01:29:24.716Z,5,421,1.19,31053,1009,56.15,29918,695,38.68,31450,93,5.18,328513,99,1797,906708,5,2,1.0,0.0,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,20221108ME20645,live,0.92,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0.0,2022-11-09T01:41:04.736Z,8,421,1.9,31053,1695,56.03,29918,1161,38.38,31450,169,5.59,328513,99,3025,906708,8,4,1.0,0.0,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,20221108ME20645,live,1.17,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0.0,2022-11-09T01:44:33.595Z,9,421,2.14,31053,2013,52.27,29918,1609,41.78,31450,229,5.95,328538,99,3851,906708,9,5,1.0,0.0,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,20221108ME20645,live,2.14,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0.0,2022-11-09T01:50:13.913Z,13,421,3.09,31053,3692,52.62,29918,2859,40.75,31450,465,6.63,328538,99,7016,906708,13,9,1.0,0.0,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108ME20645,live,2.81,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0.0,2022-11-09T01:55:59.514Z,17,421,4.04,31053,4645,50.26,29918,3958,42.83,31450,639,6.91,328538,99,9242,906708,17,12,1.0,0.0,,
