captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108TX45872,live,0.0,TX,Texas,44,1,2022-11-09T00:00:00.000Z,state,0,2022-11-07T03:24:20.146Z,0,153,0.0,61250,0,0.0,62932,0,0.0,248355,99,0,563927,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108TX45872,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T20:24:34.754Z,0,153,0.0,61250,0,0.0,62932,0,0.0,236132,99,0,563927,0,0,,,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,20221108TX45872,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:01:01.455Z,0,153,0.0,61250,0,0.0,62932,0,0.0,236132,99,0,563927,0,0,,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,20221108TX45872,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:38:18.630Z,0,153,0.0,61250,0,0.0,62932,0,0.0,236132,99,0,563927,0,0,,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,20221108TX45872,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:40:42.042Z,0,153,0.0,61250,0,0.0,62932,0,0.0,236132,99,0,563927,0,0,,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,20221108TX45872,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:44:01.375Z,0,153,0.0,61250,0,0.0,62932,0,0.0,236132,99,0,563927,0,0,,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108TX45872,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:57:18.545Z,0,153,0.0,61250,0,0.0,62932,0,0.0,236132,99,0,563927,0,0,,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108TX45872,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:05:57.390Z,0,153,0.0,61250,0,0.0,62932,0,0.0,236132,99,0,563927,0,0,,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108TX45872,live,1.74,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:11:22.813Z,95,153,62.09,61250,2293,55.74,62932,1821,44.26,236132,99,4114,563927,95,3,0.0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108TX45872,live,1.74,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:20:17.850Z,95,153,62.09,61250,2293,55.74,62932,1821,44.26,236132,99,4114,563927,95,3,0.0,,
