captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.11569.first,candidates.11569.last,candidates.11569.abbrv,candidates.11569.incumbent,candidates.11569.party,candidates.11569.candidateID,candidates.11569.ballotOrder,candidates.11569.polID,candidates.11569.polNum,candidates.11569.electWon,candidates.13963.first,candidates.13963.last,candidates.13963.party,candidates.13963.candidateID,candidates.13963.ballotOrder,candidates.13963.polID,candidates.13963.polNum,candidates.13963.electWon,candidates.11569.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,AR-20221108_Eday80,4,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,202855,99,0,765832,True,20221108AR5104,2022-11-08,AR,11569,Rick,Crawford,Crawfrd,True,GOP,11569,2,60226,7758,0,Monte,Hodges,Dem,13963,1,70521,8069,0,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,AR-20221108_Eday80,4,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 1,1,202855,99,0,765832,True,20221108AR5104,2022-11-08,AR,11569,Rick,Crawford,Crawfrd,True,GOP,11569,2,60226,7758,0,Monte,Hodges,Dem,13963,1,70521,8069,0,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,AR-20221108_Eday80,4,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,202855,99,5693,765832,True,20221108AR5104,2022-11-08,AR,11569,Rick,Crawford,Crawfrd,True,GOP,11569,2,60226,7758,0,Monte,Hodges,Dem,13963,1,70521,8069,0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,AR-20221108_Eday80,4,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,202855,99,13067,765832,True,20221108AR5104,2022-11-08,AR,11569,Rick,Crawford,Crawfrd,True,GOP,11569,2,60226,7758,0,Monte,Hodges,Dem,13963,1,70521,8069,0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,AR-20221108_Eday80,4,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,202855,99,18514,765832,True,20221108AR5104,2022-11-08,AR,11569,Rick,Crawford,Crawfrd,True,GOP,11569,2,60226,7758,0,Monte,Hodges,Dem,13963,1,70521,8069,0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,AR-20221108_Eday80,4,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,202855,99,21102,765832,True,20221108AR5104,2022-11-08,AR,11569,Rick,Crawford,Crawfrd,True,GOP,11569,2,60226,7758,0,Monte,Hodges,Dem,13963,1,70521,8069,0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,AR-20221108_Eday80,4,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,202855,99,25842,765832,True,20221108AR5104,2022-11-08,AR,11569,Rick,Crawford,Crawfrd,True,GOP,11569,2,60226,7758,0,Monte,Hodges,Dem,13963,1,70521,8069,0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,AR-20221108_Eday80,4,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,202855,99,26268,765832,True,20221108AR5104,2022-11-08,AR,11569,Rick,Crawford,Crawfrd,True,GOP,11569,2,60226,7758,0,Monte,Hodges,Dem,13963,1,70521,8069,0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,AR-20221108_Eday80,4,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,202855,99,66013,765832,True,20221108AR5104,2022-11-08,AR,11569,Rick,Crawford,Crawfrd,True,GOP,11569,2,60226,7758,0,Monte,Hodges,Dem,13963,1,70521,8069,0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,AR-20221108_Eday80,4,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,202855,99,102864,765832,True,20221108AR5104,2022-11-08,AR,11569,Rick,Crawford,Crawfrd,True,GOP,11569,2,60226,7758,0,Monte,Hodges,Dem,13963,1,70521,8069,0,,
