captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108AZ3012,live,0.0,AZ,Arizona,3,1,2022-11-09T02:00:00.000Z,state,0,2022-11-07T16:36:11.244Z,0,151,0.0,9689,0,0.0,10536,0,0.0,10802,0,0.0,261769,99,0,755966,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108AZ3012,live,0.0,AZ,Arizona,3,1,2022-11-09T02:00:00.000Z,state,0,2022-11-08T19:25:19.528Z,0,151,0.0,9689,0,0.0,10536,0,0.0,10802,0,0.0,311741,99,0,755966,0,0,,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,20221108AZ3012,live,0.0,AZ,Arizona,3,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:00:30.229Z,0,151,0.0,9689,0,0.0,10536,0,0.0,10802,0,0.0,311741,99,0,755966,0,0,,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108AZ3012,live,48.02,AZ,Arizona,3,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:06:27.634Z,0,151,0.0,9689,71592,47.82,10536,68130,45.51,10802,9983,6.67,311741,99,149705,755966,0,73,0.0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,20221108AZ3012,live,48.02,AZ,Arizona,3,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:15:05.902Z,0,151,0.0,9689,71592,47.82,10536,68130,45.51,10802,9983,6.67,311741,99,149705,755966,0,73,0.0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108AZ3012,live,48.02,AZ,Arizona,3,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:41:44.450Z,0,151,0.0,9689,71592,47.82,10536,68130,45.51,10802,9983,6.67,311741,99,149705,755966,0,73,0.0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108AZ3012,live,48.77,AZ,Arizona,3,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:00:27.861Z,0,151,0.0,9689,72874,47.94,10536,69042,45.42,10802,10107,6.65,311741,99,152023,755966,0,74,0.0,,
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,20221108AZ3012,live,48.8,AZ,Arizona,3,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:33:31.022Z,0,151,0.0,9689,72929,47.94,10536,69082,45.41,10802,10108,6.64,311741,99,152119,755966,0,74,0.0,,
1667969463,2022-11-08 22:51:03 -0600,33a57724ad86936b636ee9df9a6a905b84cec6b3,20221108AZ3012,live,48.8,AZ,Arizona,3,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:49:02.126Z,0,151,0.0,9689,72929,47.94,10536,69082,45.41,10802,10108,6.64,311741,99,152119,755966,0,74,0.0,,
1667972364,2022-11-08 23:39:24 -0600,bfe9cb466aa6b65574c16effa903cd993efd4fe0,20221108AZ3012,live,48.8,AZ,Arizona,3,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:33:35.220Z,0,151,0.0,9689,72929,47.94,10536,69082,45.41,10802,10108,6.64,311741,99,152119,755966,0,74,0.0,,
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,20221108AZ3012,live,48.84,AZ,Arizona,3,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:44:18.238Z,0,151,0.0,9689,72986,47.94,10536,69145,45.42,10802,10115,6.64,311741,99,152246,755966,0,74,0.0,,
1667972986,2022-11-08 23:49:46 -0600,8b5a6bad408154143d5639ac38f52891382240a4,20221108AZ3012,live,48.84,AZ,Arizona,3,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:48:22.015Z,0,151,0.0,9689,72986,47.94,10536,69145,45.42,10802,10115,6.64,311741,99,152246,755966,0,74,0.0,,
1667977490,2022-11-09 01:04:50 -0600,73af89bd198396be18bf17786481f7c1aff2cd2b,20221108AZ3012,live,48.9,AZ,Arizona,3,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T07:02:06.394Z,0,151,0.0,9689,73091,47.95,10536,69213,45.41,10802,10122,6.64,311741,99,152426,755966,0,74,0.0,,
1667977730,2022-11-09 01:08:50 -0600,eb7c135f53880b948a2c1d8d800428a5719cefdc,20221108AZ3012,live,48.9,AZ,Arizona,3,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T07:06:42.008Z,0,151,0.0,9689,73091,47.95,10536,69213,45.41,10802,10122,6.64,311741,99,152426,755966,0,74,0.0,,
