captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.9689.first,candidates.9689.last,candidates.9689.incumbent,candidates.9689.party,candidates.9689.candidateID,candidates.9689.ballotOrder,candidates.9689.polID,candidates.9689.polNum,candidates.9689.electWon,candidates.10536.first,candidates.10536.last,candidates.10536.party,candidates.10536.candidateID,candidates.10536.ballotOrder,candidates.10536.polID,candidates.10536.polNum,candidates.10536.electWon,candidates.10802.first,candidates.10802.last,candidates.10802.party,candidates.10802.candidateID,candidates.10802.ballotOrder,candidates.10802.polID,candidates.10802.polNum,candidates.10802.electWon,candidates.9689.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,AZ-20221108_Eday64,3,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 5,5,261769,99,0,755966,True,20221108AZ3012,2022-11-08,AZ,9689,Andy,Biggs,True,GOP,9689,2,52611,4792,0,Javier,Ramos,Dem,10536,1,68885,6146,0,Clint,Smith,Ind,10802,3,71647,6379,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,AZ-20221108_Eday80,3,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 5,5,311741,99,0,755966,True,20221108AZ3012,2022-11-08,AZ,9689,Andy,Biggs,True,GOP,9689,2,52611,4792,0,Javier,Ramos,Dem,10536,1,68885,6146,0,Clint,Smith,Ind,10802,3,71647,6379,0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,311741,99,149705,755966,True,20221108AZ3012,2022-11-08,AZ,9689,Andy,Biggs,True,GOP,9689,2,52611,4792,0,Javier,Ramos,Dem,10536,1,68885,6146,0,Clint,Smith,Ind,10802,3,71647,6379,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,311741,99,152023,755966,True,20221108AZ3012,2022-11-08,AZ,9689,Andy,Biggs,True,GOP,9689,2,52611,4792,0,Javier,Ramos,Dem,10536,1,68885,6146,0,Clint,Smith,Ind,10802,3,71647,6379,0,,
1667969334,2022-11-08 22:48:54 -0600,564b670a16af98b12d8c8533dac3052916cfa498,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,311741,99,152119,755966,True,20221108AZ3012,2022-11-08,AZ,9689,Andy,Biggs,True,GOP,9689,2,52611,4792,0,Javier,Ramos,Dem,10536,1,68885,6146,0,Clint,Smith,Ind,10802,3,71647,6379,0,,
1667972943,2022-11-08 23:49:03 -0600,2188e3ab5f27e10fb4df9e561d0af4cab5cf665c,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,311741,99,152246,755966,True,20221108AZ3012,2022-11-08,AZ,9689,Andy,Biggs,True,GOP,9689,2,52611,4792,0,Javier,Ramos,Dem,10536,1,68885,6146,0,Clint,Smith,Ind,10802,3,71647,6379,0,,
1667978300,2022-11-09 01:18:20 -0600,cc039c86c955ff3ce99cab7d92b061779609269e,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,311741,99,155546,755966,True,20221108AZ3012,2022-11-08,AZ,9689,Andy,Biggs,True,GOP,9689,2,52611,4792,0,Javier,Ramos,Dem,10536,1,68885,6146,0,Clint,Smith,Ind,10802,3,71647,6379,0,,
1667979151,2022-11-09 01:32:31 -0600,23ce0f4830a99133cc9910a2938647202fdaf642,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,311741,99,155585,755966,True,20221108AZ3012,2022-11-08,AZ,9689,Andy,Biggs,True,GOP,9689,2,52611,4792,0,Javier,Ramos,Dem,10536,1,68885,6146,0,Clint,Smith,Ind,10802,3,71647,6379,0,,
1667982517,2022-11-09 02:28:37 -0600,646431433e93fe970b24a70347fe4d3180275034,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,311741,99,187193,755966,True,20221108AZ3012,2022-11-08,AZ,9689,Andy,Biggs,True,GOP,9689,2,52611,4792,0,Javier,Ramos,Dem,10536,1,68885,6146,0,Clint,Smith,Ind,10802,3,71647,6379,0,,
1667984243,2022-11-09 02:57:23 -0600,7115c058bcd3ff51a93d48244a4b79656d48a186,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,311741,99,192077,755966,True,20221108AZ3012,2022-11-08,AZ,9689,Andy,Biggs,True,GOP,9689,2,52611,4792,0,Javier,Ramos,Dem,10536,1,68885,6146,0,Clint,Smith,Ind,10802,3,71647,6379,0,,
