captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.41420.last,candidates.41420.party,candidates.41420.candidateID,candidates.41420.ballotOrder,candidates.41420.polID,candidates.41420.polNum,candidates.41420.electWon,candidates.41421.last,candidates.41421.party,candidates.41421.candidateID,candidates.41421.ballotOrder,candidates.41421.polID,candidates.41421.polNum,candidates.41421.electWon,raceCallStatus,candidates.41421.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,ND-20221108_Eday80,35,Ballot Issue,G,Awaiting Poll Close,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,315000,99,0,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,ND-20221108_Eday80,35,Ballot Issue,G,Polls Closed/Waiting First Report,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,315000,99,0,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,315000,99,2235,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,315000,99,3007,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,315000,99,5882,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,315000,99,8239,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,315000,99,30211,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,315000,99,38915,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,315000,99,75661,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,315000,99,91995,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,315000,99,128044,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,315000,99,172199,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,315000,99,190889,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,315000,99,206449,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,315000,99,208632,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,296784,99,225556,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,296784,99,230960,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,,,
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,296784,99,232112,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,Called,2022-11-09T04:40:14.855Z,
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,ND-20221108_Eday80,35,Ballot Issue,G,Active Tabulation,I,Measure,"Governor, legislators",True,True,1 - Set Term Limits,1,296784,99,232175,582365,True,20221108ND35922,2022-11-08,ND,No,No,41420,2,3,35512,0,Yes,Yes,41421,1,2,35511,0,Called,2022-11-09T04:40:14.855Z,
