captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.6369.last,candidates.6369.party,candidates.6369.candidateID,candidates.6369.ballotOrder,candidates.6369.polID,candidates.6369.polNum,candidates.6369.electWon,candidates.6370.last,candidates.6370.party,candidates.6370.candidateID,candidates.6370.ballotOrder,candidates.6370.polID,candidates.6370.polNum,candidates.6370.electWon,raceCallStatus,candidates.6370.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,AL-20221108_Eday80,1,Ballot Issue,G,Awaiting Poll Close,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,0,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,79,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,602,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,739,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,1193,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,7992,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,8687,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,10068,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,30249,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,59366,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,122997,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,133537,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,162111,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,312769,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,444508,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,441895,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,551999,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,660215,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,715510,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,Called,2022-11-09T03:55:22.295Z,
1667967681,2022-11-08 22:21:21 -0600,21dcb165d821d41661e7c4d6fbcc7bfbb94326bb,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,870035,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,Called,2022-11-09T03:55:22.295Z,
1667968538,2022-11-08 22:35:38 -0600,921a14073c0a588fcddcb6fa0c38955a3a5e6401,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,918777,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,Called,2022-11-09T03:55:22.295Z,
1667968580,2022-11-08 22:36:20 -0600,8dda0f830e7e8651004cd9142ca946394c2bd364,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,870035,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,Called,2022-11-09T03:55:22.295Z,
1667968622,2022-11-08 22:37:02 -0600,e74479d04a2cbc206da9d05d88b7661e84a5267c,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,918777,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,Called,2022-11-09T03:55:22.295Z,
1667969419,2022-11-08 22:50:19 -0600,01bf108661ea741dad657f108c5a84b69d73a32c,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,940317,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,Called,2022-11-09T03:55:22.295Z,
1667970241,2022-11-08 23:04:01 -0600,d53bae4b64596045c97e6eb2ac077f70fc0cec78,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,1009857,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,Called,2022-11-09T03:55:22.295Z,
1667971079,2022-11-08 23:17:59 -0600,1cf7281bce65e8581e70a1164dc3589ed87371d4,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,1040185,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,Called,2022-11-09T03:55:22.295Z,
1667972764,2022-11-08 23:46:04 -0600,82ba377844e9961d9064213cab9939b1444d2eba,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,1125428,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,Called,2022-11-09T03:55:22.295Z,
1667973555,2022-11-08 23:59:15 -0600,574ef20eb007a0ff55ecd54e4003b61f517e06b5,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,1134025,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,Called,2022-11-09T03:55:22.295Z,
1667973600,2022-11-09 00:00:00 -0600,bfc0ff3fe5ed1f4adc762f2d1128321f016d691f,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,1125428,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,Called,2022-11-09T03:55:22.295Z,
1667973648,2022-11-09 00:00:48 -0600,56d1333c268e0ca83267f304bc7ebda9b0c770b6,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,1134025,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,Called,2022-11-09T03:55:22.295Z,
1667975154,2022-11-09 00:25:54 -0600,e385cf3ed45230deb4315fbba874f4f4144f56b6,AL-20221108_Eday80,1,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Consolidate provisions,True,True,Ratify Constitution of 2022,1,1750000,99,1135732,2625000,True,20221108AL2124,2022-11-08,AL,No,No,6369,2,3,1328,0,Yes,Yes,6370,1,2,1327,0,Called,2022-11-09T03:55:22.295Z,
