captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.3.colorIndex,candidates.0.winner,candidates.0.calledAt
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,20221108KS17559,live,62.6,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:30:46.467Z,1900,4040,47.03,6798,363746,52.82,7637,305654,44.39,7807,12516,1.82,7805,6699,0.97,1100000,99,688615,1951099,1900,2529,1.0,0.0,,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108KS17559,live,70.94,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:34:59.123Z,2587,4040,64.03,6798,409842,52.52,7637,348304,44.64,7807,14209,1.82,7805,7956,1.02,1100000,99,780311,1951099,2587,2866,1.0,0.0,,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108KS17559,live,75.67,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:43:26.389Z,2740,4040,67.82,6798,412971,51.97,7637,358188,45.08,7807,14610,1.84,7805,8798,1.11,1050000,99,794567,1951099,2740,3057,1.0,0.0,2.0,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,20221108KS17559,live,79.75,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:49:01.225Z,3001,4040,74.28,6798,430265,51.38,7637,381783,45.59,7807,15925,1.9,7805,9384,1.12,1050000,99,837357,1951099,3001,3222,1.0,0.0,2.0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108KS17559,live,83.31,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:03:30.114Z,3228,4040,79.9,6798,443356,50.68,7637,404724,46.27,7807,16834,1.92,7805,9815,1.12,1050000,99,874729,1951099,3228,3366,1.0,0.0,2.0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,20221108KS17559,live,83.65,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:09:18.009Z,3245,4040,80.32,6798,444656,50.63,7637,406845,46.32,7807,16927,1.93,7805,9864,1.12,1050000,99,878292,1951099,3245,3379,1.0,0.0,2.0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,20221108KS17559,live,84.52,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:15:50.389Z,3318,4040,82.13,6798,447440,50.42,7637,413443,46.59,7807,17286,1.95,7805,9329,1.05,1050000,99,887498,1951099,3318,3415,1.0,0.0,,,
1667967592,2022-11-08 22:19:52 -0600,bb461283809479aaf92a1a30cba63636f0c85695,20221108KS17559,live,84.62,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:17:52.108Z,3326,4040,82.33,6798,447653,50.38,7637,414189,46.62,7807,17305,1.95,7805,9342,1.05,1050000,99,888489,1951099,3326,3419,1.0,0.0,,,
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,20221108KS17559,live,84.62,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:21:54.237Z,3337,4040,82.6,6798,447653,50.38,7637,414189,46.62,7807,17305,1.95,7805,9342,1.05,1050000,99,888489,1951099,3337,3419,1.0,0.0,,,
1667967905,2022-11-08 22:25:05 -0600,7b53fc8cb8c53477e9f4fecf82fac92988ee5275,20221108KS17559,live,84.62,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:23:30.849Z,3337,4040,82.6,6798,447653,50.38,7637,414189,46.62,7807,17305,1.95,7805,9342,1.05,1050000,99,888489,1951099,3337,3419,1.0,0.0,,,
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,20221108KS17559,live,84.66,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:25:25.673Z,3339,4040,82.65,6798,447771,50.37,7637,414465,46.63,7807,17317,1.95,7805,9346,1.05,1050000,99,888899,1951099,3339,3420,1.0,0.0,,,
1667968092,2022-11-08 22:28:12 -0600,c3a7bcfa6d57d19e0339cd5eff437c13c5a7dec5,20221108KS17559,live,84.79,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:27:03.477Z,3342,4040,82.72,6798,448140,50.34,7637,415454,46.66,7807,17352,1.95,7805,9364,1.05,1050000,99,890310,1951099,3342,3426,1.0,0.0,,,
1667968138,2022-11-08 22:28:58 -0600,78be3d1941803188124b187362be51adf1e8fdfb,20221108KS17559,live,84.87,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:27:49.500Z,3346,4040,82.82,6798,448428,50.32,7637,415943,46.68,7807,17394,1.95,7805,9376,1.05,1050000,99,891141,1951099,3346,3429,1.0,0.0,,,
1667968272,2022-11-08 22:31:12 -0600,97ef6c54bfa1c7ef6beea70c87aafe0c54251ad8,20221108KS17559,live,86.02,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:29:50.802Z,3391,4040,83.94,6798,456431,50.54,7637,419667,46.47,7807,17584,1.95,7805,9485,1.05,1050000,99,903167,1951099,3391,3475,1.0,0.0,,,
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,20221108KS17559,live,86.07,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:31:52.151Z,3392,4040,83.96,6798,456619,50.52,7637,420052,46.48,7807,17597,1.95,7805,9488,1.05,1050000,99,903756,1951099,3392,3477,1.0,0.0,,,
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,20221108KS17559,live,86.07,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:32:32.470Z,3392,4040,83.96,6798,456619,50.52,7637,420052,46.48,7807,17597,1.95,7805,9488,1.05,1050000,99,903756,1951099,3392,3477,1.0,0.0,,,
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,20221108KS17559,live,86.59,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:33:53.392Z,3403,4040,84.23,6798,458341,50.41,7637,423562,46.59,7807,17724,1.95,7805,9570,1.05,1050000,99,909197,1951099,3403,3498,1.0,0.0,,,
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,20221108KS17559,live,86.59,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:34:33.188Z,3403,4040,84.23,6798,458341,50.41,7637,423562,46.59,7807,17724,1.95,7805,9570,1.05,1050000,99,909197,1951099,3403,3498,1.0,0.0,,,
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,20221108KS17559,live,86.83,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:35:54.920Z,3417,4040,84.58,6798,458965,50.34,7637,425377,46.65,7807,17802,1.95,7805,9610,1.05,1050000,99,911754,1951099,3417,3508,1.0,0.0,,,
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,20221108KS17559,live,87.61,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:37:56.115Z,3466,4040,85.79,6798,461260,50.14,7637,430914,46.85,7807,17986,1.96,7805,9700,1.05,1050000,99,919860,1951099,3466,3539,1.0,0.0,,,
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,20221108KS17559,live,87.61,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:39:10.966Z,3466,4040,85.79,6798,461260,50.14,7637,430914,46.85,7807,17986,1.96,7805,9700,1.05,1050000,99,919860,1951099,3466,3539,1.0,0.0,,,
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,20221108KS17559,live,87.64,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:43:12.438Z,3477,4040,86.06,6798,461325,50.13,7637,431143,46.85,7807,17998,1.96,7805,9702,1.05,1050000,99,920168,1951099,3477,3540,1.0,0.0,,,
1667969160,2022-11-08 22:46:00 -0600,702f27aec8e9117aaf59a55a71ae69d9a7aed7a6,20221108KS17559,live,87.64,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:44:59.091Z,3465,4040,85.77,6798,461325,50.13,7637,431143,46.85,7807,17998,1.96,7805,9702,1.05,1050000,99,920168,1951099,3465,3540,1.0,0.0,,,
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,20221108KS17559,live,87.64,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:45:52.547Z,3465,4040,85.77,6798,461325,50.13,7637,431143,46.85,7807,17998,1.96,7805,9702,1.05,1050000,99,920168,1951099,3465,3540,1.0,0.0,,,
1667969463,2022-11-08 22:51:03 -0600,33a57724ad86936b636ee9df9a6a905b84cec6b3,20221108KS17559,live,87.68,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:49:28.114Z,3468,4040,85.84,6798,461468,50.12,7637,431464,46.87,7807,18004,1.96,7805,9707,1.05,1050000,99,920643,1951099,3468,3542,1.0,0.0,,,
1667969505,2022-11-08 22:51:45 -0600,ffc1def8f9e2bf7a494bb8b128a38f199b58da48,20221108KS17559,live,87.68,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:50:32.989Z,3468,4040,85.84,6798,461468,50.12,7637,431464,46.87,7807,18004,1.96,7805,9707,1.05,1050000,99,920643,1951099,3468,3542,1.0,0.0,,,
1667969636,2022-11-08 22:53:56 -0600,343edcc3a5440ed7e985b5b1b439acfe9dc3a7bb,20221108KS17559,live,88.29,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:52:08.822Z,3518,4040,87.08,6798,463604,50.01,7637,435358,46.96,7807,18214,1.96,7805,9832,1.06,1050000,99,927008,1951099,3518,3567,1.0,0.0,,,
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,20221108KS17559,live,88.34,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:54:30.112Z,3518,4040,87.08,6798,463816,50.0,7637,435700,46.97,7807,18219,1.96,7805,9838,1.06,1050000,99,927573,1951099,3518,3569,1.0,0.0,,,
1667969810,2022-11-08 22:56:50 -0600,b4af1c5ed222b2aca51b198a04f7adfc76d9c4e9,20221108KS17559,live,88.47,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:56:09.700Z,3539,4040,87.6,6798,464099,49.96,7637,436687,47.01,7807,18268,1.97,7805,9857,1.06,1050000,99,928911,1951099,3539,3574,1.0,0.0,,,
1667969855,2022-11-08 22:57:35 -0600,8c3f41d4804fda622cab89f365a05518b70e5a91,20221108KS17559,live,88.47,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:56:34.498Z,3539,4040,87.6,6798,464099,49.96,7637,436687,47.01,7807,18268,1.97,7805,9857,1.06,1050000,99,928911,1951099,3539,3574,1.0,0.0,,,
1667970027,2022-11-08 23:00:27 -0600,0d3c5c12e1d5e510cd8a9d7ec7188e7376d3702a,20221108KS17559,live,88.47,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:59:04.058Z,3539,4040,87.6,6798,464099,49.96,7637,436687,47.01,7807,18268,1.97,7805,9857,1.06,1050000,99,928911,1951099,3539,3574,1.0,0.0,,,
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,20221108KS17559,live,88.57,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:00:11.677Z,3544,4040,87.72,6798,464694,49.97,7637,437137,47.0,7807,18289,1.97,7805,9866,1.06,1050000,99,929986,1951099,3544,3578,1.0,0.0,,,
1667970114,2022-11-08 23:01:54 -0600,68b6dbb0ab0b313af53b82f98636ce9a824bdc54,20221108KS17559,live,88.57,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:00:40.460Z,3544,4040,87.72,6798,464694,49.97,7637,437137,47.0,7807,18289,1.97,7805,9866,1.06,1050000,99,929986,1951099,3544,3578,1.0,0.0,,,
1667970156,2022-11-08 23:02:36 -0600,84ea53799ae0036a04ac85127e62d719394c963e,20221108KS17559,live,88.57,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:01:24.416Z,3544,4040,87.72,6798,464694,49.97,7637,437137,47.0,7807,18289,1.97,7805,9866,1.06,1050000,99,929986,1951099,3544,3578,1.0,0.0,,,
1667970327,2022-11-08 23:05:27 -0600,1b6c4725cf9e59e40e1d6792336f8520d5b10b5b,20221108KS17559,live,92.0,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:04:37.488Z,3628,4040,89.8,6798,465781,49.93,7637,438728,47.03,7807,18479,1.98,7805,9901,1.06,1014010,99,932889,1951099,3628,3717,1.0,0.0,,,
1667970373,2022-11-08 23:06:13 -0600,3ea973c74a9585b2e944f9dd59e390b2b951b2cd,20221108KS17559,live,92.0,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:05:14.791Z,3628,4040,89.8,6798,465781,49.93,7637,438728,47.03,7807,18479,1.98,7805,9901,1.06,1014010,99,932889,1951099,3628,3717,1.0,0.0,,,
1667970415,2022-11-08 23:06:55 -0600,f1d4e9736f94ffa7aa7ebd5da07699c9a419c5df,20221108KS17559,live,92.0,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:05:49.757Z,3628,4040,89.8,6798,465781,49.93,7637,438728,47.03,7807,18479,1.98,7805,9901,1.06,1014010,99,932889,1951099,3628,3717,1.0,0.0,,,
1667970461,2022-11-08 23:07:41 -0600,7d669d180641a9a00e537201f92d2f70ea120169,20221108KS17559,live,92.18,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:06:45.319Z,3630,4040,89.85,6798,466811,49.94,7637,439421,47.01,7807,18518,1.98,7805,9917,1.06,1014010,99,934667,1951099,3630,3724,1.0,0.0,,,
1667970594,2022-11-08 23:09:54 -0600,d4f30f0656d3b91d4423d751f85b9496715af7d9,20221108KS17559,live,92.33,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:08:21.268Z,3654,4040,90.45,6798,467264,49.91,7637,440453,47.05,7807,18559,1.98,7805,9950,1.06,1014010,99,936226,1951099,3654,3730,1.0,0.0,,,
1667970681,2022-11-08 23:11:21 -0600,dd69cd860a28762a05e9344e662f63641aef1dd4,20221108KS17559,live,92.36,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:10:22.329Z,3657,4040,90.52,6798,467416,49.91,7637,440587,47.04,7807,18567,1.98,7805,9959,1.06,1014010,99,936529,1951099,3657,3731,1.0,0.0,,,
