captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.23061.first,candidates.23061.last,candidates.23061.party,candidates.23061.candidateID,candidates.23061.polID,candidates.23061.ballotOrder,candidates.23061.polNum,candidates.23061.electWon,candidates.23066.first,candidates.23066.last,candidates.23066.party,candidates.23066.candidateID,candidates.23066.polID,candidates.23066.ballotOrder,candidates.23066.polNum,candidates.23066.electWon,candidates.23061.winnerDateTime,isCertified
1668300084,2022-11-12 18:41:24 -0600,7a7e4f5bd7a03676dacc39b6a889a6ccaa9dc412,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,134488,99,91129,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,
1668472304,2022-11-14 18:31:44 -0600,daba8e3a19f8e11f960d341b022137a343743a42,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,134488,99,102229,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,
1668474768,2022-11-14 19:12:48 -0600,96cbae5f6d3893b86b3642dd84f628d09e55c85b,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,141985,99,102229,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,
1668476767,2022-11-14 19:46:07 -0600,a9b3651ffd3dc7e71bf93e8bf1d5791d4fa44d4c,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,146041,99,102229,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,
1668478867,2022-11-14 20:21:07 -0600,84d1e46bcdf4951cbc1be7d7ea2ae38dd1d66586,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,157275,99,102229,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,
1668557861,2022-11-15 18:17:41 -0600,fb29262c06d5ae3fa52c12107c77d6eb94350f71,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,157275,99,107594,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,
1668564338,2022-11-15 20:05:38 -0600,9b473859ffbf1bd9de7805cab5da4ff9d0c1d3f3,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,153706,99,107594,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,
1668645157,2022-11-16 18:32:37 -0600,58c89c4597376541911796505884e4a974800d56,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,153706,99,115625,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,
1668653818,2022-11-16 20:56:58 -0600,260aae9186af5a468e9c80aadf76c6a7927d3a47,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,154167,99,115625,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,
1668731501,2022-11-17 18:31:41 -0600,1a88972ac00b8575a2d9b7002fbeb1c90cee4708,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,154167,99,124123,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,
1668733297,2022-11-17 19:01:37 -0600,f655b4f6b3cd286527def5c1df0e3cded8c6eb79,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,149546,99,124123,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,
1668816447,2022-11-18 18:07:27 -0600,ef8ea0384923313afb8d6a8dd0cb0805b3307b24,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,149546,99,134860,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,
1668821642,2022-11-18 19:34:02 -0600,a88788321c95359f3bab9b01e6ceb33e5f4a2955,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,148198,99,134860,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,
1669037502,2022-11-21 07:31:42 -0600,bbb5c2fcd0d82e7cd512091451b091f50a37ba1c,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,148198,99,144296,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,
1669040413,2022-11-21 08:20:13 -0600,62ece1833329369ff2f44570f9d803d3a611b6c3,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,147241,99,144296,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,
1669163560,2022-11-22 18:32:40 -0600,56c395a8f41a3cb2100f04d329f09beb28ecf316,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 42,42,147241,99,144851,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,False
1669694369,2022-11-28 21:59:29 -0600,d00748f546ca171d3e7ef9d7d51caf4e6dd2b640,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 42,42,146314,99,144851,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,False
1669768305,2022-11-29 18:31:45 -0600,7b4803d1c7aafff506b4399b19f35704f6b5d3c8,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 42,42,146314,99,144999,371448,True,20221108CA5732,2022-11-08,CA,Robert,Garcia,Dem,23061,70642,2,12489,0,John,Briscoe,GOP,23066,66602,1,13143,0,2022-11-09T06:47:58.138Z,False
