captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.22999.first,candidates.22999.last,candidates.22999.party,candidates.22999.candidateID,candidates.22999.polID,candidates.22999.ballotOrder,candidates.22999.polNum,candidates.22999.electWon,candidates.23000.first,candidates.23000.last,candidates.23000.party,candidates.23000.incumbent,candidates.23000.candidateID,candidates.23000.polID,candidates.23000.ballotOrder,candidates.23000.polNum,candidates.23000.electWon,candidates.23000.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,CA-20221108_Eday62,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 30,30,256269,99,0,428939,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 30,30,254888,99,0,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,,
1667949842,2022-11-08 23:24:02 +0000,e733c733b3b3c33f13905f9501db69cb94a55a64,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 30,30,254888,90,0,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,,
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 30,30,254888,90,76346,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,,
1667970461,2022-11-08 23:07:41 -0600,7d669d180641a9a00e537201f92d2f70ea120169,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 30,30,254888,90,85762,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,,
1667971304,2022-11-08 23:21:44 -0600,1425fca56a9abad3e92162e44d8c52f320121f3e,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 30,30,254888,90,85762,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,2022-11-09T05:09:02.221Z,
1667983677,2022-11-09 02:47:57 -0600,9b7838a280f19cbb6fbc0c7b4c210c0b0c878b69,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 30,30,254888,90,96593,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,2022-11-09T05:09:02.221Z,
1667983760,2022-11-09 02:49:20 -0600,4ed2d8add795cb81b92bf39e25df171a596e9b4c,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 30,30,254888,90,85762,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,2022-11-09T05:09:02.221Z,
1667983801,2022-11-09 02:50:01 -0600,f8dcd2921862fa8f2b18f478a2ad042ae3e8bf73,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 30,30,254888,90,96593,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,2022-11-09T05:09:02.221Z,
1667985779,2022-11-09 03:22:59 -0600,af9ba99ad8f2bff9ef334fac2128203d4237fb3b,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 30,30,254888,90,98557,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,2022-11-09T05:09:02.221Z,
1667986590,2022-11-09 03:36:30 -0600,807a67bd2dd5f5804d3aaa9d1f793b08c0174156,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 30,30,254888,90,99307,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,2022-11-09T05:09:02.221Z,
1667987403,2022-11-09 03:50:03 -0600,eef7197364d0afbe2fb1aa00d4cd30fccd721d19,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 30,30,254888,90,99755,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,2022-11-09T05:09:02.221Z,
1667987444,2022-11-09 03:50:44 -0600,535a461b75364f2c1d70c8e62728ceb9443765d2,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 30,30,254888,90,99307,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,2022-11-09T05:09:02.221Z,
1667987484,2022-11-09 03:51:24 -0600,980f6fe5a4a9ffa7810478d35fa77761f4ccdcbc,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 30,30,254888,90,99755,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,2022-11-09T05:09:02.221Z,
1667989041,2022-11-09 04:17:21 -0600,bc5911b3ed71beee72651a07b463dd7490179043,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 30,30,249388,90,106862,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,2022-11-09T05:09:02.221Z,
1667990644,2022-11-09 04:44:04 -0600,ab17cb3cd797ec2b452314492a94e2e0209de181,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 30,30,249388,90,106995,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,2022-11-09T05:09:02.221Z,
1667995308,2022-11-09 06:01:48 -0600,f957326b2e72b4ce697c71a684d7ecbf8e94ff95,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 30,30,249388,90,109381,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,2022-11-09T05:09:02.221Z,
1667995348,2022-11-09 06:02:28 -0600,cc5f99ae0d5adc27ee657011f21f8c96241536e8,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 30,30,249388,90,106995,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,2022-11-09T05:09:02.221Z,
1667995387,2022-11-09 06:03:07 -0600,b0db8eee3ec3f41524a9adb8a2a20acb709b10c2,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 30,30,249388,90,109381,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,2022-11-09T05:09:02.221Z,
1668048586,2022-11-09 20:49:46 -0600,7fa1ca52590c29a1eb13af88f305d2ed425aec48,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 30,30,248593,95,109381,428840,True,20221108CA5720,2022-11-08,CA,23000,G.,Pudlo,Dem,22999,68047,1,13419,0,Adam,Schiff,Dem,True,23000,89,2,7009,0,2022-11-09T05:09:02.221Z,
