captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.22569.first,candidates.22569.last,candidates.22569.party,candidates.22569.candidateID,candidates.22569.ballotOrder,candidates.22569.polID,candidates.22569.polNum,candidates.22569.electWon,candidates.22640.first,candidates.22640.last,candidates.22640.party,candidates.22640.candidateID,candidates.22640.ballotOrder,candidates.22640.polID,candidates.22640.polNum,candidates.22640.electWon,candidates.22766.first,candidates.22766.last,candidates.22766.party,candidates.22766.candidateID,candidates.22766.ballotOrder,candidates.22766.polID,candidates.22766.polNum,candidates.22766.electWon,candidates.22640.winnerDateTime
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,290171,99,31101,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,289959,99,36305,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,289959,99,36383,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,289959,99,56445,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,288392,99,56445,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,288392,99,63585,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,288392,99,66918,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,287056,99,80666,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,287056,99,74273,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,287056,99,80666,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,287056,99,81368,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,285146,99,81368,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,285611,99,95757,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,285611,99,114128,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,285611,99,120974,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,285611,99,166995,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,285611,99,181320,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,285611,99,194111,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,285611,99,197526,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,285611,99,208724,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 9,9,285684,99,208724,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,2022-11-09T03:45:46.570Z
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 9,9,275746,99,208724,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,2022-11-09T03:45:46.570Z
1667971079,2022-11-08 23:17:59 -0600,1cf7281bce65e8581e70a1164dc3589ed87371d4,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 9,9,275746,99,212435,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,2022-11-09T03:45:46.570Z
1667971879,2022-11-08 23:31:19 -0600,e58483b4fb47a48c624446a947423840f5e4d94b,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 9,9,267031,99,212435,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,2022-11-09T03:45:46.570Z
1667972764,2022-11-08 23:46:04 -0600,82ba377844e9961d9064213cab9939b1444d2eba,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 9,9,257397,99,212435,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,2022-11-09T03:45:46.570Z
1667975898,2022-11-09 00:38:18 -0600,7609424c163438fd3cafbbf7ed6226754e52c1bd,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 9,9,246353,99,212435,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,2022-11-09T03:45:46.570Z
1667976671,2022-11-09 00:51:11 -0600,ea959052a4daa986b427aee926dc66fbdb41fd60,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 9,9,230829,99,212435,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,2022-11-09T03:45:46.570Z
1667979271,2022-11-09 01:34:31 -0600,36151de64a934e0a3464c1509e2a12dbafec30ba,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 9,9,214580,99,212435,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,2022-11-09T03:45:46.570Z
1668090755,2022-11-10 08:32:35 -0600,5dc5255a6891dab3a1de91da50be9374aa224c6a,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 9,9,214580,99,212451,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,2022-11-09T03:45:46.570Z
1668091469,2022-11-10 08:44:29 -0600,25d0c180af3f4fba5dadb7abd05f564dbf1754d1,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 9,9,214580,99,219040,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,2022-11-09T03:45:46.570Z
1668093826,2022-11-10 09:23:46 -0600,eb7f0279e51a67247427b6a86f2069548b05b672,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 9,9,221235,99,219040,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,2022-11-09T03:45:46.570Z
1668187016,2022-11-11 11:16:56 -0600,69c6a691308e30829421b3515fe15d458d41dff5,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 9,9,221251,99,219040,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,2022-11-09T03:45:46.570Z
1668201434,2022-11-11 15:17:14 -0600,8bf6793db428539ab92fed4cc393fa949af4c09d,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 9,9,222995,99,220766,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,2022-11-09T03:45:46.570Z
1668204857,2022-11-11 16:14:17 -0600,9b1c3d2c6783cc017f087bbf0e889848bb203e26,IN-20221108_Eday80,15,General,G,Tabulation Paused,Called,H,U.S. House,True,District 9,9,222995,99,220766,953426,True,20221108IN15038,2022-11-08,IN,Matthew,Fyfe,Dem,22569,2,70028,18633,0,Erin,Houchin,GOP,22640,1,64767,17934,0,Tonya,Millis,Lib,22766,3,69535,18609,0,2022-11-09T03:45:46.570Z
