captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.44499.first,candidates.44499.last,candidates.44499.incumbent,candidates.44499.party,candidates.44499.candidateID,candidates.44499.ballotOrder,candidates.44499.polID,candidates.44499.polNum,candidates.44499.electWon,candidates.47406.first,candidates.47406.last,candidates.47406.party,candidates.47406.candidateID,candidates.47406.ballotOrder,candidates.47406.polID,candidates.47406.polNum,candidates.47406.electWon,candidates.44499.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,OH-20221108_Eday80,36,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,308229,99,0,1006144,True,20221108OH36021,2022-11-08,OH,44499,Jim,Jordan,True,GOP,44499,2,57253,37321,0,Tamie,Wilson,Dem,47406,1,70137,42437,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,OH-20221108_Eday80,36,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,299823,99,0,1006144,True,20221108OH36021,2022-11-08,OH,44499,Jim,Jordan,True,GOP,44499,2,57253,37321,0,Tamie,Wilson,Dem,47406,1,70137,42437,0,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,OH-20221108_Eday80,36,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 4,4,299823,99,0,1006144,True,20221108OH36021,2022-11-08,OH,44499,Jim,Jordan,True,GOP,44499,2,57253,37321,0,Tamie,Wilson,Dem,47406,1,70137,42437,0,
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,299823,99,14659,1006144,True,20221108OH36021,2022-11-08,OH,44499,Jim,Jordan,True,GOP,44499,2,57253,37321,0,Tamie,Wilson,Dem,47406,1,70137,42437,0,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,299823,99,19523,1006144,True,20221108OH36021,2022-11-08,OH,44499,Jim,Jordan,True,GOP,44499,2,57253,37321,0,Tamie,Wilson,Dem,47406,1,70137,42437,0,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,299823,99,84572,1006144,True,20221108OH36021,2022-11-08,OH,44499,Jim,Jordan,True,GOP,44499,2,57253,37321,0,Tamie,Wilson,Dem,47406,1,70137,42437,0,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,299823,99,24558,1006144,True,20221108OH36021,2022-11-08,OH,44499,Jim,Jordan,True,GOP,44499,2,57253,37321,0,Tamie,Wilson,Dem,47406,1,70137,42437,0,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,299823,99,84572,1006144,True,20221108OH36021,2022-11-08,OH,44499,Jim,Jordan,True,GOP,44499,2,57253,37321,0,Tamie,Wilson,Dem,47406,1,70137,42437,0,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,299823,99,93071,1006144,True,20221108OH36021,2022-11-08,OH,44499,Jim,Jordan,True,GOP,44499,2,57253,37321,0,Tamie,Wilson,Dem,47406,1,70137,42437,0,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,299823,99,131137,1006144,True,20221108OH36021,2022-11-08,OH,44499,Jim,Jordan,True,GOP,44499,2,57253,37321,0,Tamie,Wilson,Dem,47406,1,70137,42437,0,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,299823,99,171249,1006144,True,20221108OH36021,2022-11-08,OH,44499,Jim,Jordan,True,GOP,44499,2,57253,37321,0,Tamie,Wilson,Dem,47406,1,70137,42437,0,2022-11-09T01:55:54.106Z
