captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.21165.first,candidates.21165.last,candidates.21165.incumbent,candidates.21165.party,candidates.21165.candidateID,candidates.21165.ballotOrder,candidates.21165.polID,candidates.21165.polNum,candidates.21165.electWon,candidates.22749.first,candidates.22749.last,candidates.22749.party,candidates.22749.candidateID,candidates.22749.ballotOrder,candidates.22749.polID,candidates.22749.polNum,candidates.22749.electWon,candidates.21165.winnerDateTime,isCertified
1668555406,2022-11-15 17:36:46 -0600,7feb1980113ba136b28c43125aa3b17d4fe59f74,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,7968534,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
1668556438,2022-11-15 17:53:58 -0600,a4920ac0311d0603e2ef8ff891989d3d3b3ad3ce,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,7993375,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
1668557851,2022-11-15 18:17:31 -0600,89a68e146a690af54f6f7add40a3c3b48f6c84b1,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,8141804,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
1668558711,2022-11-15 18:31:51 -0600,e93885dbc42b99ce081e84ceb0acb2de66ac2c3d,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,8141974,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
1668560448,2022-11-15 19:00:48 -0600,535044d100429b937bb88eb5d92d235aed1aae46,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,8189866,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
1668560687,2022-11-15 19:04:47 -0600,e05ff904ccea45c90f226dd55f992cc6ba08fefd,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,8248122,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
1668562027,2022-11-15 19:27:07 -0600,fe359a9c30a765cda7837cedf28e64a4e8b0bf0b,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,8305615,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
1668563283,2022-11-15 19:48:03 -0600,7847b608c212226e36cd9a2717354ed01fd8fa8c,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,8366261,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
1668567047,2022-11-15 20:50:47 -0600,1408712553a76d273d0f13a9bbaff1fdcb3aca8d,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,8385046,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
1668568353,2022-11-15 21:12:33 -0600,ceb8296b8cd2688f4b6659a81854bb48a5198fe0,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,8501353,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
1668623484,2022-11-16 12:31:24 -0600,84ccef6d6a82442ed7aac1657c992a2c9223f458,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,8560445,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
1668634374,2022-11-16 15:32:54 -0600,46590f1df8baffe26a2240114a4aa728865b7229,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,8560664,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
1668641334,2022-11-16 17:28:54 -0600,7bdb2fc2e1e72d28ed46fa48d68d50d30aab7bcc,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,8656208,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
1668642774,2022-11-16 17:52:54 -0600,557f418fe8bd61e1d0da01c1211c96264b6773ed,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,8772530,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
1668645157,2022-11-16 18:32:37 -0600,58c89c4597376541911796505884e4a974800d56,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,8818362,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
1668646729,2022-11-16 18:58:49 -0600,501f3865d574d752836511812d8f3cc0f0f08c54,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,G,Governor,Gavin,Newsom,Dem,21165,60374,11231,True,True,True,11245039,99,8978340,21885545,True,20221108CA6123,2022-11-08,CA,21165,Gavin,Newsom,True,Dem,21165,2,60374,11231,0.0,Brian,Dahle,GOP,22749,1,70689,11769,0.0,2022-11-09T04:00:13.484Z,
