captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt,candidates.1.colorIndex
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108TN43015,live,0.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T21:28:20.066Z,0,278,0.0,49956,0,0.0,50765,0,0.0,256653,99,0,1144489,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108TN43015,live,0.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T18:26:06.289Z,0,278,0.0,49956,0,0.0,50765,0,0.0,256653,99,0,1144489,0,0,,,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,20221108TN43015,live,4.94,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:07:26.911Z,0,278,0.0,49956,10165,80.19,50765,2511,19.81,256653,99,12676,1144489,0,14,0.0,,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,20221108TN43015,live,6.4,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:18:15.661Z,1,278,0.36,49956,12961,78.94,50765,3458,21.06,256653,99,16419,1144489,1,18,0.0,,,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,20221108TN43015,live,9.8,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:24:10.211Z,1,278,0.36,49956,19252,76.54,50765,5901,23.46,256653,99,25153,1144489,1,27,0.0,,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,20221108TN43015,live,11.13,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:28:30.334Z,2,278,0.72,49956,22013,77.07,50765,6549,22.93,256653,99,28562,1144489,2,31,0.0,,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,20221108TN43015,live,11.28,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:33:30.025Z,2,278,0.72,49956,22315,77.09,50765,6630,22.91,256653,99,28945,1144489,2,31,0.0,,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,20221108TN43015,live,14.36,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:38:30.243Z,2,278,0.72,49956,28785,78.09,50765,8078,21.91,256653,99,36863,1144489,2,40,0.0,,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,20221108TN43015,live,14.75,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:43:16.027Z,6,278,2.16,49956,29592,78.17,50765,8262,21.83,256653,99,37854,1144489,6,41,0.0,,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,20221108TN43015,live,14.88,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:46:30.824Z,6,278,2.16,49956,29869,78.23,50765,8311,21.77,256653,99,38180,1144489,6,41,0.0,,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,20221108TN43015,live,16.73,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:52:30.086Z,19,278,6.83,49956,33837,78.83,50765,9089,21.17,256653,99,42926,1144489,19,46,0.0,,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108TN43015,live,17.37,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:56:10.818Z,23,278,8.27,49956,35208,78.99,50765,9366,21.01,256653,99,44574,1144489,23,48,0.0,,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108TN43015,live,18.24,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:02:11.821Z,31,278,11.15,49956,37160,79.39,50765,9647,20.61,256653,99,46807,1144489,31,51,0.0,X,2022-11-09T02:02:06.603Z,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108TN43015,live,18.39,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:04:30.428Z,33,278,11.87,49956,37491,79.41,50765,9718,20.59,256653,99,47209,1144489,33,51,0.0,X,2022-11-09T02:02:06.603Z,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108TN43015,live,18.39,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:09:51.845Z,33,278,11.87,49956,37491,79.41,50765,9718,20.59,256653,99,47209,1144489,33,51,0.0,X,2022-11-09T02:02:06.603Z,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108TN43015,live,18.87,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:11:41.597Z,38,278,13.67,49956,38507,79.52,50765,9915,20.48,256653,99,48422,1144489,38,52,0.0,X,2022-11-09T02:02:06.603Z,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108TN43015,live,18.95,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:20:30.720Z,38,278,13.67,49956,38683,79.54,50765,9948,20.46,256653,99,48631,1144489,38,53,0.0,X,2022-11-09T02:02:06.603Z,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108TN43015,live,20.03,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:25:06.697Z,46,278,16.55,49956,41074,79.88,50765,10346,20.12,256653,99,51420,1144489,46,56,0.0,X,2022-11-09T02:02:06.603Z,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108TN43015,live,20.03,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:27:11.828Z,46,278,16.55,49956,41074,79.88,50765,10346,20.12,256653,99,51420,1144489,46,56,0.0,X,2022-11-09T02:02:06.603Z,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108TN43015,live,31.22,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:33:48.152Z,63,278,22.66,49956,49174,63.75,50765,27965,36.25,247120,99,77139,1144489,63,87,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,20221108TN43015,live,33.09,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:39:54.887Z,78,278,28.06,49956,52799,64.56,50765,28982,35.44,247120,99,81781,1144489,78,92,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,20221108TN43015,live,33.09,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:40:56.625Z,78,278,28.06,49956,52799,64.56,50765,28982,35.44,247120,99,81781,1144489,78,92,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,20221108TN43015,live,36.86,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:50:01.149Z,114,278,41.01,49956,59680,65.52,50765,31407,34.48,247120,99,91087,1144489,114,102,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,20221108TN43015,live,41.23,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:54:48.302Z,119,278,42.81,49956,68323,67.05,50765,33569,32.95,247120,99,101892,1144489,119,115,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,20221108TN43015,live,44.37,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:56:09.176Z,139,278,50.0,49956,74860,68.27,50765,34792,31.73,247120,99,109652,1144489,139,123,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,20221108TN43015,live,47.02,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:00:55.219Z,151,278,54.32,49956,79974,68.83,50765,36225,31.17,247120,99,116199,1144489,151,131,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,20221108TN43015,live,47.76,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:04:55.075Z,156,278,56.12,49956,81057,68.68,50765,36966,31.32,247120,99,118023,1144489,156,133,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,20221108TN43015,live,47.76,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:15:43.706Z,156,278,56.12,49956,81057,68.68,50765,36966,31.32,247120,99,118023,1144489,156,133,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,20221108TN43015,live,56.17,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:22:44.081Z,168,278,60.43,49956,84096,68.57,50765,38549,31.43,218352,99,122645,1144489,168,156,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,20221108TN43015,live,69.14,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:24:06.705Z,179,278,64.39,49956,106669,69.4,50765,47026,30.6,222287,99,153695,1144489,179,192,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,20221108TN43015,live,72.73,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:32:01.599Z,187,278,67.27,49956,112076,69.33,50765,49584,30.67,222287,99,161660,1144489,187,202,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108TN43015,live,72.73,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:35:50.593Z,187,278,67.27,49956,112076,69.33,50765,49584,30.67,222287,99,161660,1144489,187,202,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108TN43015,live,79.21,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:47:16.380Z,197,278,70.86,49956,113690,68.3,50765,52774,31.7,210168,99,166464,1144489,197,220,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108TN43015,live,84.77,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:06:39.321Z,219,278,78.78,49956,120381,67.57,50765,57770,32.43,210168,99,178151,1144489,219,236,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,20221108TN43015,live,84.77,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:12:21.229Z,219,278,78.78,49956,120381,67.57,50765,57770,32.43,210168,99,178151,1144489,219,236,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,20221108TN43015,live,84.77,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:17:15.422Z,219,278,78.78,49956,120381,67.57,50765,57770,32.43,210168,99,178151,1144489,219,236,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667967905,2022-11-08 22:25:05 -0600,7b53fc8cb8c53477e9f4fecf82fac92988ee5275,20221108TN43015,live,87.43,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:23:58.429Z,225,278,80.94,49956,124647,67.83,50765,59113,32.17,210168,99,183760,1144489,225,243,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,20221108TN43015,live,87.99,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:24:41.459Z,237,278,85.25,49956,125512,67.87,50765,59416,32.13,210168,99,184928,1144489,237,245,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,20221108TN43015,live,87.99,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:25:29.301Z,237,278,85.25,49956,125512,67.87,50765,59416,32.13,210168,99,184928,1144489,237,245,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667968138,2022-11-08 22:28:58 -0600,78be3d1941803188124b187362be51adf1e8fdfb,20221108TN43015,live,89.31,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:28:21.102Z,237,278,85.25,49956,125512,67.87,50765,59416,32.13,207066,99,184928,1144489,237,248,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,20221108TN43015,live,93.55,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:39:32.438Z,255,278,91.73,49956,128318,66.25,50765,65382,33.75,207066,99,193700,1144489,255,260,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667969292,2022-11-08 22:48:12 -0600,27c0128769cb9950dd2d2f7b010376c6821eb8bd,20221108TN43015,live,93.55,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:47:21.060Z,255,278,91.73,49956,128318,66.25,50765,65382,33.75,207066,99,193700,1144489,255,260,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667969636,2022-11-08 22:53:56 -0600,343edcc3a5440ed7e985b5b1b439acfe9dc3a7bb,20221108TN43015,live,96.21,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:52:59.466Z,255,278,91.73,49956,128318,66.25,50765,65382,33.75,201335,99,193700,1144489,255,267,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,20221108TN43015,live,96.21,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:54:53.084Z,255,278,91.73,49956,128318,66.25,50765,65382,33.75,201335,99,193700,1144489,255,267,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,20221108TN43015,live,96.21,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:55:18.252Z,255,278,91.73,49956,128318,66.25,50765,65382,33.75,201335,99,193700,1144489,255,267,0.0,X,2022-11-09T02:02:06.603Z,1.0
1667969942,2022-11-08 22:59:02 -0600,302c96144aa0d22b0603db04cac0928c1e8a79f9,20221108TN43015,live,95.66,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:58:19.203Z,255,278,91.73,49956,128318,66.25,50765,65382,33.75,202488,99,193700,1144489,255,266,0.0,X,2022-11-09T02:02:06.603Z,1.0
